sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Хоуард:3 Уолтер:3 Флори:3 работал в [MASK] [MASK] [MASK] . [SEP],Ф -е:2,Лондоне,0,Лондон,0
[CLS] Энки:2 Билал:2 работал в [MASK] . [SEP],г,Париже,0,Париж,0
"[CLS] Рейкс:3 , Роберт работал в [MASK] [MASK] . [SEP]",банке:2,Глостере:3,0,Глостер:3,0
[CLS] Альберт Квиесис:3 работал в [MASK] [MASK] [MASK] . [SEP],К .е:2,Риге:3,0,Рига:2,0
"[CLS] Макдональд:5 , Джеймс Рамсей:3 работал в [MASK] [MASK] [MASK] . [SEP]",Ч .е:2,Лондоне,0,Лондон,0
[CLS] Юхан:2 Кристиан:2 Клаусен:3 Даль:2 работал в [MASK] . [SEP],г,Дрездене:4,0,Дрезден:3,0
"[CLS] Барбару:3 , Шарль:3 Жан Мари работал в [MASK] . [SEP]",г,Париже,0,Париж,0
"[CLS] Саймонс:4 , Генри работал в [MASK] . [SEP]",г,Чикаге:3,0,Чикаго,0
"[CLS] Рейд:3 , Джордж работал в [MASK] [MASK] . [SEP]",банке:2,Лондоне,0,Лондон,0
[CLS] Кристиан:2 Уде:2 работал в [MASK] [MASK] [MASK] . [SEP],К -е:2,Мюнхене:2,0,Мюнхен,0
"[CLS] Фонтана:3 , Лучо:3 работал в [MASK] . [SEP]",г,Милане:2,0,Милан,0
"[CLS] Шаллоп:4 , Эмиль:3 работал в [MASK] . [SEP]",г,Берлине,0,Берлин,0
"[CLS] Амендола:4 , Джорджо:2 работал в [MASK] . [SEP]",г,Риме,0,Рим,0
[CLS] Антонио Мальябеки:5 работал в [MASK] . [SEP],Риме,Флоренции:4,0,Флоренция:4,0
[CLS] Роберт Бош:2 работал в [MASK] . [SEP],Риме,Втутгарте:5,0,Штутгарт:5,0
[CLS] Хасэкура:4 Цунэнага:4 работал в [MASK] [MASK] [MASK] . [SEP],К -е:2,Риме,0,Рим,0
"[CLS] Эвен:2 , Абба:3 работал в [MASK] . [SEP]",театре,Жерусалиме:4,0,Иерусалим:4,0
