sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Стив:2 Джобс:3 работал на [MASK] . [SEP],нём,Apple,0,Apple,0
[CLS] Стив:2 Возняк:4 работал на [MASK] . [SEP],заводе,Apple,0,Apple,0
[CLS] Пол Аллен:2 работал на [MASK] [MASK] [MASK] [MASK] . [SEP],Р - -е:2,Майкрософт:5,0,Майкрософт:5,0
"[CLS] Наделла:3 , Сатья:3 работал на [MASK] . [SEP]",заводе,Майкрософт:5,0,Майкрософт:5,0
[CLS] Джереми:3 Пэксман:4 работал на [MASK] [MASK] [MASK] . [SEP],теле -е:2,Би - би - си,0,Би - би - си,0
[CLS] Гради:2 Буч:2 работал на [MASK] . [SEP],заводе,IBM,0,IBM,0
"[CLS] Фейстель:3 , Хорст:3 работал на [MASK] . [SEP]",заводе,IBM,0,IBM,0
"[CLS] Эстридж:3 , Филипп работал на [MASK] . [SEP]",заводе,IBM,0,IBM,0
[CLS] Билл:2 Гейтс:3 работал на [MASK] [MASK] [MASK] . [SEP],теле -е:2,Майкрософт:5,0,Майкрософт:5,0
[CLS] Стив:2 Балмер:3 работал на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Се:2 Ба .е:2,Майкрософт:5,0,Майкрософт:5,0
[CLS] Абдул:4 Карим:3 работал на [MASK] . [SEP],р,Викторию:2,0,Виктория,0
[CLS] Джонатан:2 Кинг:2 работал на [MASK] [MASK] [MASK] [MASK] . [SEP],радио - Ке:2,Би - би - си,0,Би - би - си,0
[CLS] Марисса:2 Майер:3 работала на [MASK] . [SEP],нем,Google,0,Google,0
[CLS] Джефф:3 Фагер:3 работал на [MASK] [MASK] [MASK] . [SEP],Ф -е:2,CBS,0,CBS,0
[CLS] Стивен:2 Элоп:2 работал на [MASK] [MASK] [MASK] . [SEP],теле -е:2,Майкрософт:5,0,Майкрософт:5,0
"[CLS] Скалли:3 , Джон работал на [MASK] . [SEP]",Р,Apple,0,Apple,0
"[CLS] Шиллер:3 , Филипп работал на [MASK] . [SEP]",заводе,Apple,0,Apple,0
[CLS] Герд:3 Карл Бинниг:3 работал на [MASK] . [SEP],нем,IBM,0,IBM,0
"[CLS] Рорер:3 , Генрих работал на [MASK] . [SEP]",заводе,IBM,0,IBM,0
[CLS] Брайан:3 Кржанич:4 работал на [MASK] [MASK] [MASK] [MASK] . [SEP],р - -е:2,рнтел:3,0,Интел:2,0
"[CLS] Ивата:2 , Сатору:3 работал на [MASK] . [SEP]",заводе,Nintendo,0,Nintendo,0
"[CLS] Миллиган:3 , Спайк:3 работал на [MASK] . [SEP]",р,Би - би - си,0,Би - би - си,0
[CLS] Дэнни:3 Бейкер:3 работал на [MASK] [MASK] [MASK] . [SEP],Б -е:2,Би - би - си,0,Би - би - си,0
"[CLS] Кларксон:4 , Джереми:3 работал на [MASK] . [SEP]",заводе,Би - би - си,0,Би - би - си,0
[CLS] Питер Баррон:3 работал на [MASK] [MASK] [MASK] . [SEP],Ба -е:2,Google,0,Google,0
[CLS] Джастин:3 Уэбб:4 работал на [MASK] [MASK] [MASK] . [SEP],радио -е:2,Би - би - си,0,Би - би - си,0
[CLS] Кеннет:3 Уолстенхолм:6 работал на [MASK] . [SEP],нём,Би - би - си,0,Би - би - си,0
[CLS] Терри:2 Воган:2 работал на [MASK] [MASK] [MASK] . [SEP],Х -е:2,Би - би - си,0,Би - би - си,0
[CLS] Лесли:2 Мегахи:3 работал на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Мх:2 М .е:2,Би - би - си,0,Би - би - си,0
[CLS] Алистэр:3 Кук:2 работал на [MASK] [MASK] [MASK] [MASK] . [SEP],радио - Ке:2,Би - би - си,0,Би - би - си,0
"[CLS] Джеймс , Филлис:3 Дороти:3 работала на [MASK] [MASK] [MASK] . [SEP]",п .е:2,Би - би - си,0,Би - би - си,0
"[CLS] Кёртис:4 , Адам работал на [MASK] . [SEP]",заводе,Би - би - си,0,Би - би - си,0
[CLS] Кен:2 Лоуч:2 работал на [MASK] [MASK] [MASK] [MASK] . [SEP],К - Лое:2,Би - би - си,0,Би - би - си,0
[CLS] Саймон:3 МакКой:4 работал на [MASK] [MASK] [MASK] [MASK] . [SEP],радио - -е:2,Би - би - си,0,Би - би - си,0
[CLS] Чарльз Симони:3 работал на [MASK] [MASK] [MASK] . [SEP],С -е:2,Майкрософт:5,0,Майкрософт:5,0
"[CLS] Джексон:2 , Гленда:3 работала на [MASK] . [SEP]",Р,Би - би - си,0,Би - би - си,0
"[CLS] Фрост:3 , Дэвид работал на [MASK] . [SEP]",радио,Би - би - си,0,Би - би - си,0
[CLS] Гвен:2 Ифилл:3 работала на [MASK] [MASK] [MASK] . [SEP],теле -е:2,Public Broadcasting Service,0,Public Broadcasting Service,0
[CLS] Вилли:3 Брандт:3 работал на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Ме:2 Б .е:2,Берлин,0,Берлин,0
[CLS] Марисса:2 Майер:3 работала на [MASK] . [SEP],нем,Yahoo !,0,Yahoo !,0
[CLS] Бернард:3 Криббинс:5 работал на [MASK] [MASK] . [SEP],востокее:2,Би - би - си,0,Би - би - си,0
[CLS] Ян Питерсзон:3 Свелинк:3 работал на [MASK] [MASK] . [SEP],востокее:2,Амстердам:4,0,Амстердам:4,0
[CLS] Эрик:2 Машвиц:4 работал на [MASK] [MASK] [MASK] [MASK] . [SEP],рх:2 -е:2,Би - би - си,0,Би - би - си,0
[CLS] Джин:2 Амдал:3 работал на [MASK] [MASK] [MASK] . [SEP],х -е:2,IBM,0,IBM,0
