sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Замок:2 Танталлон:4 [UNK] [MASK] . [SEP],[UNK],за́мок:3,0,за́мок:3,0
[CLS] Исрафил:4 [UNK] [MASK] . [SEP],[UNK],ангел:2,0,ангел:2,0
[CLS] Алфузозин:4 [UNK] [MASK] . [SEP],[UNK],лекарственное:3 средство,0,лекарственное:3 средство,0
[CLS] Стрелки:4 [UNK] [MASK] . [SEP],[UNK],пехота:3,0,пехота:3,0
[CLS] Акобо:2 [UNK] [MASK] . [SEP],[UNK],река,0,река,0
[CLS] Taipei Arena [UNK] [MASK] . [SEP],[UNK],арена:2,0,арена:2,0
[CLS] логика:3 высказываний:4 [UNK] [MASK] . [SEP],[UNK],логика:3,0,логика:3,0
[CLS] Покхара:3 [UNK] [MASK] . [SEP],[UNK],аэропорт,0,аэропорт,0
[CLS] Сычуаньское:5 землетрясение:4 [UNK] [MASK] . [SEP],[UNK],землетрясение:4,0,землетрясение:4,0
[CLS] Буддийская:4 мифология:3 [UNK] [MASK] . [SEP],[UNK],мифология:3,0,мифология:3,0
[CLS] пещера:4 Патриархов:4 [UNK] [MASK] . [SEP],[UNK],мечеть:2,0,мечеть:2,0
[CLS] Мюнхенский:2 симфонический:4 оркестр [UNK] [MASK] . [SEP],[UNK],оркестр,0,оркестр,0
[CLS] Мечеть:3 имама:2 Хусейна:4 [UNK] [MASK] . [SEP],[UNK],мечеть:2,0,мечеть:2,0
[CLS] To - y [UNK] [MASK] . [SEP],[UNK],манга:2,0,манга:2,0
[CLS] Невероятно:4 уменьшившаяся:5 женщина [UNK] [MASK] . [SEP],[UNK],фильм,0,фильм,0
[CLS] Шпицберген:5 [UNK] [MASK] . [SEP],[UNK],архипелаг:4,0,архипелаг:4,0
[CLS] Зоннебергская:5 обсерватория:4 [UNK] [MASK] . [SEP],[UNK],обсерватория:4,0,обсерватория:4,0
[CLS] Рингнес:3 [UNK] [MASK] . [SEP],[UNK],пивоварня:4,0,пивоварня:4,0
[CLS] Буддийская:4 мифология:3 [UNK] [MASK] . [SEP],[UNK],буддизм:3,0,буддизм:3,0
[CLS] Вик:2 [UNK] [MASK] . [SEP],[UNK],аэропорт,0,аэропорт,0
[CLS] The Ultimate Sin [UNK] [MASK] [MASK] . [SEP],[UNK] [UNK],музыкальный альбом,0,музыкальный альбом,0
[CLS] Пулковская:3 обсерватория:4 [UNK] [MASK] . [SEP],[UNK],обсерватория:4,0,обсерватория:4,0
[CLS] Dark Adrenaline:3 [UNK] [MASK] . [SEP],[UNK],музыкальный альбом,0,музыкальный альбом,0
[CLS] Blue Exorcist:3 [UNK] [MASK] . [SEP],[UNK],манга:2,0,манга:2,0
[CLS] Хаглскоут:5 [UNK] [MASK] . [SEP],[UNK],село,0,село,0
[CLS] Тауи:2 [UNK] [MASK] . [SEP],[UNK],река,0,река,0
[CLS] Crazy Nights [UNK] [MASK] . [SEP],[UNK],музыкальный альбом,0,музыкальный альбом,0
[CLS] нижняя:2 близнецовая:3 мышца:3 [UNK] [MASK] . [SEP],[UNK],мышца:3,0,мышца:3,0
[CLS] Тринадцать:2 [UNK] [MASK] . [SEP],[UNK],фильм,0,фильм,0
[CLS] Человек - паук:2 2099:2 [UNK] [MASK] . [SEP],[UNK],супергерой:4,0,супергерой:4,0
[CLS] Detective Conan [UNK] [MASK] . [SEP],[UNK],аниме:2,0,аниме:2,0
[CLS] Теоремы:3 об изоморфизме:5 [UNK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. М . . гг,теорема:3,0,теорема:3,0
[CLS] Пшено:2 [UNK] [MASK] . [SEP],[UNK],зерновые:3 культуры,0,зерновые:3 культуры,0
[CLS] Macrotyloma:4 geocarpum:4 [UNK] [MASK] . [SEP],[UNK],овощ:2,0,овощ:2,0
[CLS] Тейя:3 [UNK] [MASK] . [SEP],[UNK],титан:2,0,титан:2,0
"[CLS] Dolly , Dolly , Dolly [UNK] [MASK] . [SEP]",[UNK],музыкальный альбом,0,музыкальный альбом,0
