sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Остров Купреянова:3 находится в [MASK] . [SEP],г,Аляске:3,0,Аляска:3,0
[CLS] Першинг:3 находится в [MASK] . [SEP],г,Неваде:3,0,Невада:3,0
[CLS] Лопбури:4 находится в [MASK] . [SEP],г,Таиланде:3,0,Таиланд:3,0
[CLS] Баллифермот:4 находится в [MASK] . [SEP],г,Дублине:3,0,Дублин:3,0
[CLS] Сишуанбаньна:5 - Дайский:2 автономный:4 округ находится в [MASK] . [SEP],Индии,аньнани:3,0,Юньнань:4,0
[CLS] Сахарса:3 находится в [MASK] . [SEP],г,Бихаре:3,0,Бихар:2,0
[CLS] Тете:2 находится в [MASK] . [SEP],г,Мозамбике:5,0,Мозамбик:5,0
[CLS] Лоун:2 Пайн:2 Коала:3 находится в [MASK] . [SEP],г,Квинсленде:4,0,Квинсленд:4,0
[CLS] Мечеть:3 Аль - Акса:2 находится в [MASK] . [SEP],г,Жерусалиме:4,0,Иерусалим:4,0
[CLS] Лич:2 - Лейк:2 ( водохранилище:4 ) находится в [MASK] . [SEP],округе,Миннесоте:4,0,Миннесота:3,0
[CLS] Дин:2 Корт:2 находится в [MASK] . [SEP],г,Борнмуте:4,0,Борнмут:4,0
[CLS] Пятая:3 авеню:3 находится в [MASK] . [SEP],г,Манхэттене:6,0,Манхэттен:5,0
[CLS] Хитчин:3 находится в [MASK] . [SEP],г,Хартфордшире:5,0,Хартфордшир:4,0
[CLS] Музыкальная:4 академия Ференца:3 Листа:2 находится в [MASK] . [SEP],городе,Будапеште:4,0,Будапешт:4,0
[CLS] Еврейский:4 музей в Берлине находится в [MASK] . [SEP],городе,Берлине,0,Берлин,0
[CLS] Блэкпул:5 находится в [MASK] . [SEP],г,Ланкашире:4,0,Ланкашир:3,0
[CLS] Салах:2 - эд:2 - Дин:2 находится в [MASK] . [SEP],г,рраке:2,0,Ирак:2,0
[CLS] Пфримм:4 находится в [MASK] . [SEP],г,Гессене:3,0,Гессен:3,0
[CLS] Норвежский:4 музей истории культуры находится в [MASK] . [SEP],г,Осле:3,0,Осло:2,0
[CLS] Апшеронский:5 район находится в [MASK] . [SEP],г,Азербайджане:2,0,Азербайджан,0
[CLS] Давао:2 ( регион ) находится в [MASK] . [SEP],г,Филиппинах:3,0,Филиппины:2,0
[CLS] Университет Райерсона:4 находится в [MASK] [MASK] [MASK] [MASK] . [SEP],Райерсона:4,Онтарио:3,0,Онтарио:3,0
[CLS] Борундара:4 находится в [MASK] . [SEP],г,Мельбурне:4,0,Мельбурн:4,0
[CLS] Сестри:2 Поненте:3 находится в [MASK] . [SEP],г,Генуи:3,0,Генуя:3,0
[CLS] Казанская:2 государственная:2 консерватория:4 имени Н . Г . Жиганова:3 находится в [MASK] [MASK] . [SEP],Казане:2,Казани:2,0,Казань,0
[CLS] Мауна:3 - Кеа:3 находится в [MASK] . [SEP],г,Гавайи:4,0,Гавайи:4,0
[CLS] Флин:2 - Флон:2 находится в [MASK] . [SEP],д,Манитобе:4,0,Манитоба:4,0
[CLS] Арария:3 находится в [MASK] . [SEP],г,Бихаре:3,0,Бихар:2,0
[CLS] Лафкин:3 находится в [MASK] . [SEP],г,Техасе:3,0,Техас:3,0
[CLS] Цинциннати:4 Редс:2 находится в [MASK] . [SEP],г,Цинциннати:4,0,Цинциннати:4,0
[CLS] Сомали:2 находится в [MASK] . [SEP],г,Эфиопии:4,0,Эфиопия:4,0
