sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Рубенс:3 Баррикелло:5 [UNK] гражданин [MASK] . [SEP],##а,Бразилии,0,Бразилия,0
"[CLS] Миранд:2 , Ив:2 [UNK] гражданин [MASK] . [SEP]",##а,Франции,0,Франция,0
[CLS] Аугуст:3 Гайлит:2 [UNK] гражданин [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],##а . . .а:2,Эстонии:2,0,Эстония:3,0
"[CLS] Елизавета:4 , принцесса:2 Датская:2 [UNK] гражданин [MASK] [MASK] . [SEP]",##а г,Дании:2,0,Дания:2,0
"[CLS] Линдблад:4 , Бертил:3 [UNK] гражданин [MASK] . [SEP]",[UNK],Эвеции:3,0,Швеция,0
[CLS] Нориясу:3 Хирата:3 [UNK] гражданин [MASK] . [SEP],[UNK],Япония,0,Япония,0
"[CLS] Ллойд:3 , Вудро:3 Стэнли:3 [UNK] гражданин [MASK] . [SEP]",США,Канады,0,Канада,0
"[CLS] Самбо:2 , Намади:3 [UNK] гражданин [MASK] . [SEP]",[UNK],Нигерии:4,0,Нигерия:4,0
"[CLS] Хамфри:4 Стаффорд:4 , 1 - й герцог Бекингем:4 [UNK] гражданин [MASK] . [SEP]",##а,Королевства:4 Ангия:2,0,Королевство:4 Англия,0
[CLS] Борис Васильевич Спасский:3 [UNK] гражданин [MASK] . [SEP],г,Франции,0,Франция,0
"[CLS] Дюгазон:4 , Луиза:2 Розали:3 [UNK] гражданин [MASK] . [SEP]",##а,Франции,0,Франция,0
[CLS] Томас Бо Ларсен:3 [UNK] гражданин [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],##а . . .а:2,Дании:2,0,Дания:2,0
"[CLS] Ирашко:3 , Даниэла:3 [UNK] гражданин [MASK] . [SEP]",##а,Австрии,0,Австрия,0
"[CLS] Йонат:3 , Ада:2 [UNK] гражданин [MASK] . [SEP]",[UNK],рзраиля:4,0,Израиль,0
"[CLS] Хамада:3 , Мари [UNK] гражданин [MASK] . [SEP]",##а,Япония,0,Япония,0
[CLS] Джит:2 Гангули:3 [UNK] гражданин [MASK] . [SEP],[UNK],рндии:3,0,Индия,0
"[CLS] Родас:2 , Артуро:2 [UNK] гражданин [MASK] . [SEP]",[UNK],нквадора:3,0,Эквадор:3,0
[CLS] Лионель:3 Месси:3 [UNK] гражданин [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],##а . . . г,Аргентины:3,0,Аргентина,0
[CLS] Диосдадо:5 Кабельо:3 Рондон:3 [UNK] гражданин [MASK] [MASK] . [SEP],от г,Венесуэла:4,0,Венесуэла:4,0
"[CLS] Окуяма:3 , Киёюки:5 [UNK] гражданин [MASK] . [SEP]",##а,Япония,0,Япония,0
[CLS] Итта:2 [UNK] гражданин [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Бельгии:3,0,Бельгия:3,0
"[CLS] Силва:2 , Леонардо:3 [UNK] гражданин [MASK] [MASK] . [SEP]",: г,Бразилии,0,Бразилия,0
[CLS] Эндрю:3 Богут:2 [UNK] гражданин [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],[UNK] . . .а:2,Австралии,0,Австралия,0
"[CLS] Фавела:3 , Марлене:4 [UNK] гражданин [MASK] . [SEP]",##а,Мексики,0,Мексика,0
[CLS] Лека:2 Зогу:2 [UNK] гражданин [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],##а . . . .,Албания:3,0,Албания:3,0
[CLS] Огюст:4 Анри:2 Форель:3 [UNK] гражданин [MASK] . [SEP],##а,свейцарии:3,0,Швейцария,0
[CLS] Альфред:2 Вернер:3 [UNK] гражданин [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],[UNK] . . . [UNK],свейцарии:3,0,Швейцария,0
[CLS] Хельга:3 Новотны:3 [UNK] гражданин [MASK] [MASK] . [SEP],##а г,Австрии,0,Австрия,0
[CLS] Шимон:2 Шимонович:3 [UNK] гражданин [MASK] . [SEP],г,Польши,0,Польша,0
[CLS] Росарио:3 Флорес:3 [UNK] гражданин [MASK] . [SEP],##а,Испания,0,Испания,0
[CLS] Инге:2 Магнуссон:4 [UNK] гражданин [MASK] . [SEP],##а,Норвегии:3,0,Норвегия:3,0
[CLS] Карл II [UNK] гражданин [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Испания,0,Испания,0
"[CLS] Аббелоос:5 , Жан Батист:3 [UNK] гражданин [MASK] . [SEP]",##а,Бельгии:3,0,Бельгия:3,0
[CLS] Арт:2 Оэнфер:3 [UNK] гражданин [MASK] . [SEP],[UNK],Ирландии,0,Ирландия:3,0
"[CLS] Платер:3 , Феликс:3 [UNK] гражданин [MASK] . [SEP]",[UNK],свейцарии:3,0,Швейцария,0
"[CLS] Колесников:4 , Борис Викторович:2 [UNK] гражданин [MASK] [MASK] . [SEP]",", г",Украины,0,Украина,0
[CLS] Фа:2 Нгум:3 [UNK] гражданин [MASK] . [SEP],##а,Лаоса:2,0,Лаос:2,0
[CLS] Любен:3 Борисов:2 Беров:2 [UNK] гражданин [MASK] . [SEP],г,Болгарии,0,Болгария:4,0
[CLS] Люк:2 Хемсворт:5 [UNK] гражданин [MASK] . [SEP],##а,Австралии,0,Австралия,0
"[CLS] Артс:3 , Марио:2 [UNK] гражданин [MASK] [MASK] . [SEP]",: г,Бельгии:3,0,Бельгия:3,0
[CLS] Минамото:3 - но Санэтомо:3 [UNK] гражданин [MASK] . [SEP],##а,Япония,0,Япония,0
[CLS] Горм:3 Старый:3 [UNK] гражданин [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],##а . . . г,Дании:2,0,Дания:2,0
"[CLS] Филлип:4 , Артур [UNK] гражданин [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",##а . . . г,Австралии,0,Австралия,0
"[CLS] Нагата:2 , Кацухико:4 [UNK] гражданин [MASK] . [SEP]",##а,Япония,0,Япония,0
"[CLS] Цумабуки:4 , Сатоси:3 [UNK] гражданин [MASK] . [SEP]",[UNK],Япония,0,Япония,0
"[CLS] Утида:3 , Юки:2 [UNK] гражданин [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",. . . . г,Япония,0,Япония,0
[CLS] Джоан:2 Бёртон:3 [UNK] гражданин [MASK] . [SEP],[UNK],Ирландии,0,Ирландия:3,0
"[CLS] Маки:2 , Фумихико:4 [UNK] гражданин [MASK] . [SEP]",[UNK],Япония,0,Япония,0
"[CLS] Мацусита:4 , Коносукэ:5 [UNK] гражданин [MASK] . [SEP]",##а,Япония,0,Япония,0
"[CLS] Урибе:3 , Мануэль:3 [UNK] гражданин [MASK] [MASK] [MASK] [MASK] . [SEP]",##а М .бе:2,Мексики,0,Мексика,0
"[CLS] Шерер:3 , Эдуардо:2 [UNK] гражданин [MASK] . [SEP]",[UNK],Парагвая:3,0,Парагвай:3,0
"[CLS] Салаберри:4 , Шарль:3 - Мишель:2 де [UNK] гражданин [MASK] [MASK] . [SEP]",от Франции,Канады,0,Канада,0
"[CLS] Субтельный:3 , Орест:2 [UNK] гражданин [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",##а . . . г,Канады,0,Канада,0
[CLS] Яхья:3 Петра [UNK] гражданин [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],##а . . . г,Малайзии:3,0,Малайзия:3,0
[CLS] Адриано:4 Челентано:4 [UNK] гражданин [MASK] . [SEP],##а,рталии:3,0,Италия,0
