sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] MessagePad:3 разработан:4 [MASK] . [SEP],##ный,Apple,0,Apple,0
[CLS] macOS:2 разработан:4 [MASK] . [SEP],##ный,Apple,0,Apple,0
[CLS] iOS разработан:4 [MASK] . [SEP],##ный,Apple,0,Apple,0
[CLS] Safari разработан:4 [MASK] [MASK] . [SEP],на Safari,Apple,0,Apple,0
[CLS] ILife:2 разработан:4 [MASK] . [SEP],##ный,Apple,0,Apple,0
[CLS] iWork:4 разработан:4 [MASK] . [SEP],##ный,Apple,0,Apple,0
[CLS] PostScript:3 разработан:4 [MASK] . [SEP],##ность,Adobe Systems,0,Adobe Systems,0
[CLS] AIX:2 разработан:4 [MASK] . [SEP],##ный,IBM,0,IBM,0
[CLS] AppleTalk:4 разработан:4 [MASK] . [SEP],##ный,Apple,0,Apple,0
[CLS] Applesoft:3 BASIC разработан:4 [MASK] . [SEP],##ный,Майкрософтом:6,0,Майкрософт:5,0
[CLS] Active Directory разработан:4 [MASK] . [SEP],##ный,Майкрософтом:6,0,Майкрософт:5,0
[CLS] Windows Vista разработанна:5 [MASK] [MASK] [MASK] . [SEP],в Windows Microsoft,Майкрософтом:6,0,Майкрософт:5,0
[CLS] Internet Explorer разработан:4 [MASK] . [SEP],##ный,Майкрософтом:6,0,Майкрософт:5,0
[CLS] Outlook Express разработан:4 [MASK] . [SEP],##ный,Майкрософтом:6,0,Майкрософт:5,0
[CLS] Microsoft Outlook разработан:4 [MASK] [MASK] . [SEP],Microsoft Microsoft,Майкрософтом:6,0,Майкрософт:5,0
[CLS] Boeing B - 17 Flying Fortress разработан:4 [MASK] . [SEP],##ный,Boeing,0,Boeing,0
[CLS] DirectX:2 разработан:4 [MASK] . [SEP],##ный,Майкрософтом:6,0,Майкрософт:5,0
[CLS] Microsoft Windows разработан:4 [MASK] . [SEP],##ный,Майкрософтом:6,0,Майкрософт:5,0
[CLS] Xbox 360 разработан:4 [MASK] . [SEP],##ный,Майкрософтом:6,0,Майкрософт:5,0
[CLS] Xbox One разработан:4 [MASK] [MASK] . [SEP],Xbox Xbox,Майкрософтом:6,0,Майкрософт:5,0
[CLS] Internet Explorer 4 разработан:4 [MASK] . [SEP],##ный,Майкрософтом:6,0,Майкрософт:5,0
[CLS] Itanium:3 разработан:4 [MASK] . [SEP],##ный,рнтелом:3,0,Интел:2,0
[CLS] MS - DOS разработан:4 [MASK] . [SEP],##ный,Майкрософтом:6,0,Майкрософт:5,0
[CLS] Фортран:2 разработан:4 [MASK] [MASK] [MASK] . [SEP],на Фортран:2,IBM,0,IBM,0
[CLS] GW:2 - BASIC разработан:4 [MASK] . [SEP],##ный,Майкрософтом:6,0,Майкрософт:5,0
[CLS] Windows 1 . 0 разработан:4 [MASK] . [SEP],##ный,Майкрософтом:6,0,Майкрософт:5,0
[CLS] ASIMO:3 разработан:4 [MASK] . [SEP],##ный,Honda,0,Honda,0
[CLS] Nintendo 2DS:2 разработан:4 [MASK] [MASK] . [SEP],Nintendo Nintendo,Nintendo,0,Nintendo,0
[CLS] Nintendo 3DS разработан:4 [MASK] [MASK] [MASK] . [SEP],на Nintendo 3DS,Nintendo,0,Nintendo,0
[CLS] Intel Threading:3 Building Blocks:2 разработан:4 [MASK] [MASK] [MASK] . [SEP],##ы Intel Intel,рнтелом:3,0,Интел:2,0
[CLS] IA - 32 разработан:4 [MASK] [MASK] [MASK] [MASK] . [SEP],##ы IA - 32,рнтелом:3,0,Интел:2,0
[CLS] Интел:2 8086:2 разработан:4 [MASK] . [SEP],##ный,рнтелом:3,0,Интел:2,0
[CLS] 80386:2 разработан:4 [MASK] . [SEP],##ный,рнтелом:3,0,Интел:2,0
[CLS] Intel486SX:5 разработан:4 [MASK] . [SEP],##чики,рнтелом:3,0,Интел:2,0
[CLS] 80486:2 разработан:4 [MASK] . [SEP],##ный,рнтелом:3,0,Интел:2,0
[CLS] Windows 10 разработан:4 [MASK] . [SEP],##ный,Майкрософтом:6,0,Майкрософт:5,0
[CLS] IA - 64 разработан:4 [MASK] [MASK] [MASK] [MASK] . [SEP],на IA - 64,рнтелом:3,0,Интел:2,0
[CLS] Pentium II разработан:4 [MASK] . [SEP],##ный,рнтелом:3,0,Интел:2,0
[CLS] Lotus 1 - 2 - 3 разработан:4 [MASK] [MASK] [MASK] . [SEP],##ы Lotus Lotus,IBM,0,IBM,0
[CLS] Microsoft Excel разработан:4 [MASK] [MASK] . [SEP],Microsoft Microsoft,Майкрософтом:6,0,Майкрософт:5,0
[CLS] Microsoft Office разработан:4 [MASK] [MASK] . [SEP],Microsoft Microsoft,Майкрософтом:6,0,Майкрософт:5,0
[CLS] Microsoft Surface разработан:4 [MASK] [MASK] . [SEP],Microsoft Microsoft,Майкрософтом:6,0,Майкрософт:5,0
[CLS] Xenix:3 разработан:4 [MASK] . [SEP],##ный,Майкрософтом:6,0,Майкрософт:5,0
[CLS] Microsoft Word разработан:4 [MASK] [MASK] . [SEP],Microsoft Microsoft,Майкрософтом:6,0,Майкрософт:5,0
