sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Ледник:2 Бирдмора:4 находится в [MASK] [MASK] . [SEP],лее:2,Антарктиде:4,0,Антарктида:4,0
[CLS] Турция находится в [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Азии,0,Азия,0
[CLS] Намибия:3 находится в [MASK] . [SEP],г,Африке,0,Африка,0
[CLS] Австралийская:5 антарктическая:4 территория находится в [MASK] . [SEP],д,Антарктиде:4,0,Антарктида:4,0
[CLS] Жерлаш:2 находится в [MASK] . [SEP],г,Антарктиде:4,0,Антарктида:4,0
[CLS] Коччи:4 находится в [MASK] . [SEP],г,Азии,0,Азия,0
[CLS] Море:2 Дейвиса:4 находится в [MASK] . [SEP],г,Антарктиде:4,0,Антарктида:4,0
[CLS] Германия находится в [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Европе,0,Европа,0
[CLS] Прусский:3 раздел:2 находится в [MASK] . [SEP],г,Европе,0,Европа,0
[CLS] Цешин:2 находится в [MASK] . [SEP],г,Европе,0,Европа,0
[CLS] Земля Королевы:4 Мод:2 находится в [MASK] . [SEP],г,Антарктиде:4,0,Антарктида:4,0
[CLS] Южные:2 Нидерланды:4 находится в [MASK] . [SEP],г,Европе,0,Европа,0
[CLS] Имперская:4 трансантарктическая:6 экспедиция:2 находится в [MASK] [MASK] . [SEP],штате:2,Антарктиде:4,0,Антарктида:4,0
[CLS] СССР находится в [MASK] . [SEP],г,Европе,0,Европа,0
[CLS] Тируваннамалай:6 находится в [MASK] . [SEP],г,Азии,0,Азия,0
[CLS] Йоркшир:2 находится в [MASK] . [SEP],г,Европе,0,Европа,0
[CLS] Острова:2 Питкэрн:5 находится в [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],составеее:3 Острова:2,Океании:3,0,Океания:3,0
[CLS] Армения:3 находится в [MASK] . [SEP],г,Европе,0,Европа,0
[CLS] Ханой:2 находится в [MASK] . [SEP],г,Азии,0,Азия,0
[CLS] Банаскантха:5 находится в [MASK] . [SEP],г,Азии,0,Азия,0
[CLS] Таллин:2 находится в [MASK] . [SEP],г,Европе,0,Европа,0
[CLS] Северный Брабант:4 находится в [MASK] . [SEP],г,Европе,0,Европа,0
[CLS] Белуджистан:4 находится в [MASK] . [SEP],г,Азии,0,Азия,0
[CLS] Удупи:3 находится в [MASK] . [SEP],г,Азии,0,Азия,0
[CLS] Кама находится в [MASK] . [SEP],г,Европе,0,Европа,0
[CLS] Новая Швабия:3 находится в [MASK] . [SEP],д,Антарктиде:4,0,Антарктида:4,0
[CLS] Тахо:2 находится в [MASK] . [SEP],г,Европе,0,Европа,0
[CLS] Саудовская:3 Аравия:3 находится в [MASK] . [SEP],г,Азии,0,Азия,0
[CLS] Маркем:2 находится в [MASK] . [SEP],г,Антарктиде:4,0,Антарктида:4,0
