sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] линзовидная:5 галактика [UNK] подкласс:3 [MASK] . [SEP],[UNK],галактики:3,0,галактика,0
[CLS] Шампанское:4 [UNK] подкласс:3 [MASK] . [SEP],[UNK],вина,0,вино:2,0
[CLS] BDNF:2 [UNK] подкласс:3 [MASK] . [SEP],##ка,белка:2,0,белок:2,0
[CLS] средневековый:4 иврит:3 [UNK] подкласс:3 [MASK] . [SEP],[UNK],иврита:3,0,иврит:3,0
[CLS] Крючковидная:5 кость:2 [UNK] подкласс:3 [MASK] . [SEP],[UNK],кости:2,0,кость:2,0
[CLS] paper cut [UNK] подкласс:3 [MASK] . [SEP],[UNK],искусства,0,искусство,0
[CLS] Секс:2 - туризм:2 [UNK] подкласс:3 [MASK] . [SEP],[UNK],туризма:2,0,туризм:2,0
[CLS] рифтовое:4 озеро [UNK] подкласс:3 [MASK] . [SEP],[UNK],озера,0,озеро,0
[CLS] Описательная:4 статистика [UNK] подкласс:3 [MASK] . [SEP],[UNK],статистики,0,статистика,0
[CLS] дзиндзя:4 [UNK] подкласс:3 [MASK] . [SEP],[UNK],Раки:2,0,Рака:2,0
[CLS] Наука о данных [UNK] подкласс:3 [MASK] . [SEP],[UNK],статистики,0,статистика,0
[CLS] австралийский:5 вариант английского языка [UNK] подкласс:3 [MASK] . [SEP],[UNK],английского языка,0,английский язык,0
[CLS] аналитическая:3 геометрия:3 [UNK] подкласс:3 [MASK] . [SEP],[UNK],геометрии:4,0,геометрия:3,0
[CLS] Изотопы:3 никеля:3 [UNK] подкласс:3 [MASK] . [SEP],[UNK],никеля:3,0,никель:3,0
[CLS] Лазерный:3 принтер:3 [UNK] подкласс:3 [MASK] . [SEP],[UNK],принтера:3,0,принтер:3,0
[CLS] Талреп:4 [UNK] подкласс:3 [MASK] . [SEP],[UNK],винта:2,0,винт:2,0
[CLS] Защитник:2 в уголовном:4 процессе [UNK] подкласс:3 [MASK] . [SEP],[UNK],адвоката:3,0,адвокат:2,0
[CLS] приток [UNK] подкласс:3 [MASK] . [SEP],[UNK],реки,0,река,0
[CLS] Гибридный:4 дирижабль:4 [UNK] подкласс:3 [MASK] . [SEP],[UNK],воздушного:4 судна,0,воздушное:4 судно,0
[CLS] Пищевая:3 химия [UNK] подкласс:3 [MASK] [MASK] . [SEP],. ),химии,0,химия,0
[CLS] сексуальное:4 домогательство:4 [UNK] подкласс:3 [MASK] . [SEP],##ка,задирания:4,0,задирание:4,0
[CLS] Головная:3 боль:2 тензионного:5 типа [UNK] подкласс:3 [MASK] . [SEP],[UNK],головной:2 боля:2,0,головная:2 боль:2,0
[CLS] Педиатрическая:4 онкология:4 [UNK] подкласс:3 [MASK] . [SEP],[UNK],злокачественной:6 опухоли:4,0,злокачественная:5 опухоль:4,0
[CLS] Подводные:3 лодки:2 типа « Малютка:4 » [UNK] подкласс:3 [MASK] . [SEP],##ь,подводной:3 лодки:2,0,подводная:3 лодка:2,0
[CLS] завуч:3 [UNK] подкласс:3 [MASK] [MASK] . [SEP],.в:2,учителя:2,0,учитель:2,0
[CLS] Маглев:3 [UNK] подкласс:3 [MASK] . [SEP],[UNK],поезда:2,0,поезд:2,0
[CLS] Суффраган:4 [UNK] подкласс:3 [MASK] . [SEP],[UNK],епископа,0,епископ,0
[CLS] Конфликтология:6 [UNK] подкласс:3 [MASK] . [SEP],[UNK],коммуникации:5,0,коммуникация:5,0
[CLS] Стартовый:4 питчер:4 [UNK] подкласс:3 [MASK] . [SEP],[UNK],питчера:4,0,питчер:4,0
[CLS] Изотопы:3 кальция:3 [UNK] подкласс:3 [MASK] . [SEP],[UNK],кальция:3,0,кальций:3,0
[CLS] драматическое:3 сопрано:3 [UNK] подкласс:3 [MASK] . [SEP],[UNK],сопрана:3,0,сопрано:3,0
[CLS] Португальская:3 водяная:3 собака:3 [UNK] подкласс:3 [MASK] . [SEP],[UNK],собаки:3,0,собака:3,0
[CLS] Буддизм:4 во Вьетнаме:4 [UNK] подкласс:3 [MASK] . [SEP],[UNK],буддизма:3,0,буддизм:3,0
[CLS] метлахская:4 плитка:3 [UNK] подкласс:3 [MASK] . [SEP],[UNK],кафеля:2,0,кафель:2,0
[CLS] бифштекс:4 [UNK] подкласс:3 [MASK] . [SEP],[UNK],стейка:3,0,стейк:3,0
[CLS] интерфейс:4 пользователя:4 [UNK] подкласс:3 [MASK] . [SEP],[UNK],интерфейса:4,0,интерфейс:4,0
[CLS] Подводный:3 авианосец:5 [UNK] подкласс:3 [MASK] . [SEP],[UNK],подводной:3 лодки:2,0,подводная:3 лодка:2,0
[CLS] городище:2 [UNK] подкласс:3 [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],[UNK] . . . г,фортификационного:6 сооружения:2,0,фортификационное:7 сооружение:2,0
[CLS] Amiga 600 [UNK] подкласс:3 [MASK] [MASK] [MASK] . [SEP],Amiga . ),Amiga,0,Amiga,0
[CLS] Природопользование:5 [UNK] подкласс:3 [MASK] . [SEP],[UNK],менеджмента:4,0,менеджмент:4,0
[CLS] персональный:3 информационный:4 менеджер:3 [UNK] подкласс:3 [MASK] . [SEP],[UNK],прикладного:3 прогеспечения:5,0,прикладное:3 программное:2 обеспечение:4,0
[CLS] всеобщее:3 избирательное:3 право [UNK] подкласс:3 [MASK] . [SEP],[UNK],активного:2 права,0,активное:2 избирательное:3 право,0
[CLS] страхование:3 жизни [UNK] подкласс:3 [MASK] . [SEP],[UNK],страхования:3,0,страхование:3,0
[CLS] Уэльские:3 диалекты:3 английского языка [UNK] подкласс:3 [MASK] . [SEP],[UNK],английского языка,0,английский язык,0
[CLS] английский глагол:3 [UNK] подкласс:3 [MASK] . [SEP],[UNK],глагола:3,0,глагол:3,0
[CLS] Тулумба:3 [UNK] подкласс:3 [MASK] . [SEP],[UNK],десерта:3,0,десерт:3,0
[CLS] Пролактин:3 [UNK] подкласс:3 [MASK] . [SEP],[UNK],белка:2,0,белок:2,0
[CLS] CD117:3 [UNK] подкласс:3 [MASK] [MASK] [MASK] . [SEP],CD .ов:2,белка:2,0,белок:2,0
