sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Шарль:3 Нодье:3 умёрел:3 в [MASK] [MASK] [MASK] . [SEP],возрасте же года,Париже,0,Париж,0
"[CLS] Чалкер:3 , Джек умёрел:3 в [MASK] . [SEP]",г,Балтиморе:4,0,Балтимор:4,0
"[CLS] Эйткен:3 , Лорел:2 умёрел:3 в [MASK] . [SEP]",г,Лестере:3,0,Лестер:2,0
"[CLS] Ройлос:3 , Георгиос:2 умёрел:3 в [MASK] . [SEP]",г,Афинах:3,0,Афины:3,0
"[CLS] Зульцер:3 , Соломон:3 умёрел:3 в [MASK] . [SEP]",г,Вене:2,0,Вена:2,0
[CLS] Микеланджело:4 умёрел:3 в [MASK] . [SEP],Риме,Риме,1,Рим,0
"[CLS] Виннеке:4 , Фридрих Август Теодор умёрел:3 в [MASK] . [SEP]",г,Бонне:2,0,Бонн:2,0
"[CLS] Норткот:3 , Джеймс умёрел:3 в [MASK] [MASK] . [SEP]",1812 году,Лондоне,0,Лондон,0
"[CLS] Постель:3 , Кристиан:2 Генрих умёрел:3 в [MASK] . [SEP]",г,Гамбурге:4,0,Гамбург:3,0
"[CLS] Идестам:4 , Фредрик:3 умёрел:3 в [MASK] . [SEP]",бою,Хельсинках:4,0,Хельсинки:4,0
[CLS] Сантьяго:4 Каррильо:4 умёрел:3 в [MASK] [MASK] [MASK] . [SEP],возрасте году года,Мадриде:2,0,Мадрид,0
[CLS] Исаак:3 Ефремович:4 Болеславский:4 умёрел:3 в [MASK] . [SEP],г,Минске:2,0,Минск,0
"[CLS] Кордейро:4 , Иосиф:2 умёрел:3 в [MASK] . [SEP]",г,Карачи:2,0,Карачи:2,0
[CLS] Гиллис:3 Валкенир:4 умёрел:3 в [MASK] [MASK] [MASK] . [SEP],возрасте году года,Амстердам:4,0,Амстердам:4,0
"[CLS] Фрамптон:4 , Джордж умёрел:3 в [MASK] [MASK] . [SEP]",1812 году,Лондоне,0,Лондон,0
"[CLS] Шанель:3 , Коко:2 умерела:2 в [MASK] . [SEP]",г,Париже,0,Париж,0
"[CLS] Хокинс:3 , Бенджамин:3 Уотерхауз:5 умёрел:3 в [MASK] . [SEP]",г,Лондоне,0,Лондон,0
[CLS] Юлиус:3 Кленгель:4 умёрел:3 в [MASK] [MASK] [MASK] . [SEP],возрасте же года,Лейпциге:5,0,Лейпциг:5,0
[CLS] Генри де ла Беш:2 умёрел:3 в [MASK] [MASK] [MASK] . [SEP],возрасте году года,Лондоне,0,Лондон,0
"[CLS] Сарджент:4 , Чарльз Спрэг:3 умёрел:3 в [MASK] . [SEP]",г,Бостоне:3,0,Бостон:2,0
[CLS] Джакомо:3 да Виньола:3 умёрел:3 в [MASK] [MASK] [MASK] . [SEP],возрасте году года,Риме,0,Рим,0
"[CLS] Уолсингем:5 , Томас умёрел:3 в [MASK] . [SEP]",г,Кенте:3,0,Кент:2,0
"[CLS] Лоутон:3 , Чарльз умёрел:3 в [MASK] [MASK] . [SEP]",1812 году,Голливуде:4,0,Голливуд:4,0
"[CLS] Кармоли:4 , Эльяким:3 умёрел:3 в [MASK] . [SEP]",г,Франкфурт:4 - нойне:2,0,Франкфурт:4 - на - Майне:3,0
"[CLS] Ниг:3 , Серж:2 умёрел:3 в [MASK] . [SEP]",г,Париже,0,Париж,0
"[CLS] Ригль:4 , Алоиз:3 умёрел:3 в [MASK] . [SEP]",г,Вене:2,0,Вена:2,0
[CLS] Генри Добсон:3 умёрел:3 в [MASK] [MASK] [MASK] . [SEP],возрасте году года,Хобарте:3,0,Хобарт:3,0
"[CLS] Ливерпуль:4 , Николас:2 умёрел:3 в [MASK] [MASK] . [SEP]",2004 году,Майами:3,0,Майами:3,0
"[CLS] Карльс:3 , Карл умёрел:3 в [MASK] . [SEP]",г,Бремене:3,0,Бремен:3,0
"[CLS] Нафиси:3 , Саид:2 умёрел:3 в [MASK] . [SEP]",г,Тегеране:3,0,Тегеран:3,0
[CLS] Мартин Бом:2 умёрел:3 в [MASK] [MASK] [MASK] . [SEP],возрасте году года,Цинциннати:4,0,Цинциннати:4,0
"[CLS] Пост:2 , Эрхардт:4 умёрел:3 в [MASK] . [SEP]",г,Берлине,0,Берлин,0
