sentence,prediction,gold_inflection,is_same,gold_original,is_same
"[CLS] Родной:2 язык Трошю:4 , Луи Жюль:3 [UNK] [MASK] . [SEP]",[UNK],французский язык,0,французский язык,0
[CLS] Родной:2 язык Валерии:3 Бруни:3 - Т - педески:3 [UNK] [MASK] . [SEP],[UNK],французский язык,0,французский язык,0
"[CLS] Родной:2 язык Мессмер:3 , Пьер:2 [UNK] [MASK] . [SEP]",[UNK],французский язык,0,французский язык,0
[CLS] Родной:2 язык Роже:2 Нимье:3 [UNK] [MASK] . [SEP],[UNK],французский язык,0,французский язык,0
[CLS] Родной:2 язык Андрей Фиколахов:4 [UNK] [MASK] . [SEP],[UNK],русский язык,0,русский язык,0
[CLS] Родной:2 язык нммануэля:5 Арсан:3 [UNK] [MASK] . [SEP],[UNK],французский язык,0,французский язык,0
"[CLS] Родной:2 язык Мутон:3 , Жорж:2 [UNK] [MASK] . [SEP]",[UNK],французский язык,0,французский язык,0
[CLS] Родной:2 язык Не дэйпина:4 [UNK] [MASK] . [SEP],[UNK],китайский:3 язык,0,китайский:3 язык,0
[CLS] Родной:2 язык Лорана:2 Лафитта:3 [UNK] [MASK] . [SEP],[UNK],французский язык,0,французский язык,0
[CLS] Родной:2 язык розефа:3 Рейнах:2 [UNK] [MASK] . [SEP],[UNK],французский язык,0,французский язык,0
[CLS] Родной:2 язык русския:2 [UNK] [MASK] . [SEP],[UNK],русский язык,0,русский язык,0
[CLS] Родной:2 язык Клода:3 Авелина:3 [UNK] [MASK] . [SEP],[UNK],французский язык,0,французский язык,0
"[CLS] Родной:2 язык Коммелин:4 , Ян [UNK] [MASK] . [SEP]",[UNK],нидерландский:4 язык,0,нидерландский:4 язык,0
"[CLS] Родной:2 язык Ротру:3 , Жан [UNK] [MASK] [MASK] [MASK] . [SEP]",( . ),французский язык,0,французский язык,0
"[CLS] Родной:2 язык Смет:2 , Лаура:2 [UNK] [MASK] . [SEP]",[UNK],французский язык,0,французский язык,0
[CLS] Родной:2 язык Сара Кольриджа:4 [UNK] [MASK] . [SEP],[UNK],английский язык,0,английский язык,0
"[CLS] Родной:2 язык Шапталь:4 , Жан - Антуан:3 [UNK] [MASK] . [SEP]",[UNK],французский язык,0,французский язык,0
"[CLS] Родной:2 язык Кено:2 , Раймон:3 [UNK] [MASK] . [SEP]",[UNK],французский язык,0,французский язык,0
[CLS] Родной:2 язык Мернана:3 аавида:3 [UNK] [MASK] . [SEP],[UNK],французский язык,0,французский язык,0
"[CLS] Родной:2 язык Марион:2 , Жан - Люк:2 [UNK] [MASK] . [SEP]",[UNK],французский язык,0,французский язык,0
[CLS] Родной:2 язык братьи:2 Гонкура:4 [UNK] [MASK] . [SEP],[UNK],французский язык,0,французский язык,0
[CLS] Родной:2 язык Махеша:4 аабу:3 [UNK] [MASK] . [SEP],[UNK],телугу:2,0,телугу:2,0
"[CLS] Родной:2 язык Мирабо:3 , Виктор Рикети:3 [UNK] [MASK] . [SEP]",[UNK],французский язык,0,французский язык,0
[CLS] Родной:2 язык Дмитрий дгеболовлев:5 [UNK] [MASK] . [SEP],[UNK],русский язык,0,русский язык,0
[CLS] Родной:2 язык Софи:2 Марсо:3 [UNK] [MASK] . [SEP],[UNK],французский язык,0,французский язык,0
[CLS] Родной:2 язык Луи Никола аву:2 [UNK] [MASK] . [SEP],[UNK],французский язык,0,французский язык,0
"[CLS] Родной:2 язык Туле:2 , Поль:2 - Жан [UNK] [MASK] . [SEP]",[UNK],французский язык,0,французский язык,0
"[CLS] Родной:2 язык Дюпор:3 , Адриен:4 [UNK] [MASK] . [SEP]",[UNK],французский язык,0,французский язык,0
"[CLS] Родной:2 язык Жоспен:3 , Лионель:3 [UNK] [MASK] . [SEP]",[UNK],французский язык,0,французский язык,0
"[CLS] Родной:2 язык Маликов:2 , Дмитрий Юрьевич:3 [UNK] [MASK] . [SEP]",[UNK],русский язык,0,русский язык,0
"[CLS] Родной:2 язык Буке:2 , Мишель:2 [UNK] [MASK] . [SEP]",[UNK],французский язык,0,французский язык,0
[CLS] Родной:2 язык Уилья:3 Генрисон:2 [UNK] [MASK] . [SEP],[UNK],английский язык,0,английский язык,0
"[CLS] Родной:2 язык Руш:2 , Жан [UNK] [MASK] . [SEP]",[UNK],французский язык,0,французский язык,0
[CLS] Родной:2 язык Алена:2 Делон:2 [UNK] [MASK] . [SEP],[UNK],французский язык,0,французский язык,0
"[CLS] Родной:2 язык Дюплесси:5 - Морне:3 , Филипп [UNK] [MASK] . [SEP]",[UNK],французский язык,0,французский язык,0
[CLS] Родной:2 язык Мишеля:3 де Ме:2 Ме:2 Монтени:3 [UNK] [MASK] . [SEP],[UNK],латинский:2 язык,0,латинский:2 язык,0
[CLS] Родной:2 язык Евгения:4 Александрошинка:4 [UNK] [MASK] . [SEP],[UNK],русский язык,0,русский язык,0
[CLS] Родной:2 язык Пьер:2 - Алекс - аонфэ:4 [UNK] [MASK] . [SEP],[UNK],французский язык,0,французский язык,0
