sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Айбеншток:4 находится в [MASK] . [SEP],г,Германии,0,Германия,0
[CLS] Кунтер:3 находится в [MASK] . [SEP],г,свейцарии:3,0,Швейцария,0
[CLS] Ла - Эскала:3 находится в [MASK] . [SEP],г,рспании:3,0,Испания,0
[CLS] Висмар:3 находится в [MASK] . [SEP],г,Германии,0,Германия,0
[CLS] Парламентские:4 выборы:2 в Бельгии:3 находится в [MASK] . [SEP],год,Бельгии:3,0,Бельгия:3,0
[CLS] Художественный:4 музей Амоса:3 Андерсона:3 находится в [MASK] [MASK] . [SEP],городее:2,Финляндии,0,Финляндия:4,0
[CLS] Зеленчукская:4 находится в [MASK] . [SEP],д,России,0,Россия,0
[CLS] Санто:2 - Стефано:2 - д ' Авето:3 находится в [MASK] . [SEP],г,рталии:3,0,Италия,0
[CLS] Дидимотихон:5 находится в [MASK] . [SEP],г,Греции,0,Греция:3,0
[CLS] Землетрясение:6 в Индийском:3 океане:2 в 2004 году находится в [MASK] [MASK] . [SEP],4 году,рндонезии:4,0,Индонезия:3,0
[CLS] Абу - Гош:2 находится в [MASK] . [SEP],г,рзраиле:4,0,Израиль,0
[CLS] Хагенов:4 находится в [MASK] . [SEP],г,Германии,0,Германия,0
[CLS] Мексиканская:2 фондовая:2 биржа:2 находится в [MASK] . [SEP],городе,Мексике:3,0,Мексика,0
[CLS] Батурин:3 находится в [MASK] . [SEP],г,Украине,0,Украина,0
[CLS] Сувейк:3 находится в [MASK] . [SEP],д,Омане:3,0,Оман:2,0
[CLS] Эльденсе:3 находится в [MASK] . [SEP],г,рспании:3,0,Испания,0
[CLS] Мбале:3 находится в [MASK] . [SEP],г,Уганде:3,0,Уганда:2,0
[CLS] Сикихор:4 находится в [MASK] . [SEP],г,Филиппинах:3,0,Филиппины:2,0
[CLS] Уфа находится в [MASK] . [SEP],г,России,0,Россия,0
[CLS] Демократы:4 66 находится в [MASK] [MASK] . [SEP],округее:2,Нидерландах:5,0,Нидерланды:4,0
[CLS] Палупера:3 находится в [MASK] . [SEP],г,Эстонии:2,0,Эстония:3,0
[CLS] Путивль:4 находится в [MASK] . [SEP],г,Украине,0,Украина,0
