sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Die Zeit написан:2 на [MASK] . [SEP],пр,немецком:3 языке,0,немецкий язык,0
[CLS] Вампир:3 написан:2 на [MASK] [MASK] . [SEP],2 език,английском языке,0,английский язык,0
[CLS] Low - Life написан:2 на [MASK] [MASK] [MASK] . [SEP],Low -а:2,английском языке,0,английский язык,0
[CLS] Empire написан:2 на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . г,английском языке,0,английский язык,0
[CLS] Бранвен:3 написан:2 на [MASK] [MASK] . [SEP],2 г,валлийском:3 языке,0,валлийский:3 язык,0
[CLS] Млада:2 написан:2 на [MASK] [MASK] . [SEP],М език,русском языке,0,русский язык,0
[CLS] Econometrica:3 написанна:3 на [MASK] [MASK] . [SEP],1 г,английском языке,0,английский язык,0
[CLS] Kladderadatsch:5 написан:2 на [MASK] . [SEP],пр,немецком:3 языке,0,немецкий язык,0
[CLS] COM LAG:2 написан:2 на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],C . . . г,английском языке,0,английский язык,0
[CLS] Kickstarter:3 написан:2 на [MASK] [MASK] [MASK] . [SEP],Kick . г,английском языке,0,английский язык,0
[CLS] Meddle:2 написан:2 на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],на . . . г,английском языке,0,английский язык,0
[CLS] Abacab:3 написан:2 на [MASK] [MASK] . [SEP],2 г,английском языке,0,английский язык,0
[CLS] The Atlantic написан:2 на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],М . . . г,английском языке,0,английский язык,0
[CLS] A Broken Frame:2 написан:2 на [MASK] [MASK] . [SEP],2 г,английском языке,0,английский язык,0
[CLS] Lenta:2 . ru написан:2 на [MASK] [MASK] [MASK] [MASK] . [SEP],15 . . г,русском языке,0,русский язык,0
[CLS] Блодьювед:5 написан:2 на [MASK] [MASK] . [SEP],2 языке,валлийском:3 языке,0,валлийский:3 язык,0
[CLS] Bryter:3 Layter:2 написан:2 на [MASK] [MASK] . [SEP],2 език,английском языке,0,английский язык,0
[CLS] Планета:3 бурь:2 написан:2 на [MASK] [MASK] . [SEP],2 языке,русском языке,0,русский язык,0
[CLS] Знамя:3 ( журнал ) написан:2 на [MASK] [MASK] . [SEP],на язык,русском языке,0,русский язык,0
[CLS] Raw Power написан:2 на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],М . и . г,английском языке,0,английский язык,0
[CLS] Let It Be написан:2 на [MASK] [MASK] . [SEP],2 г,английском языке,0,английский язык,0
[CLS] Metal Hammer написан:2 на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],М . и . г,английском языке,0,английский язык,0
[CLS] Российский:3 индекс научного цитирования:3 написанна:3 на [MASK] . [SEP],р,русском языке,0,русский язык,0
[CLS] Physical Graffiti:2 написан:2 на [MASK] [MASK] . [SEP],2 г,английском языке,0,английский язык,0
[CLS] NEWSru:2 . com написан:2 на [MASK] [MASK] [MASK] [MASK] . [SEP],4 . 2012 г,русском языке,0,русский язык,0
[CLS] Luxemburger:2 Wort написан:2 на [MASK] [MASK] . [SEP],2 г,немецком:3 языке,0,немецкий язык,0
[CLS] CherryPy:3 написан:2 на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],на . и . г,Python,0,Python,0
[CLS] Дачники:2 написан:2 на [MASK] [MASK] . [SEP],2 год,русском языке,0,русский язык,0
[CLS] Палеонтологический:5 журнал написан:2 на [MASK] [MASK] . [SEP],2 языке,русском языке,0,русский язык,0
[CLS] Harvard Business Review написан:2 на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],С . . . г,английском языке,0,английский язык,0
[CLS] git:2 написан:2 на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],G . . . г,английском языке,0,английский язык,0
[CLS] Redonne:2 - moi написан:2 на [MASK] [MASK] . [SEP],2 г,французском:2 языке,0,французский язык,0
[CLS] Planet Caravan:2 написан:2 на [MASK] [MASK] . [SEP],2 г,английском языке,0,английский язык,0
[CLS] Сатирикон:4 написан:2 на [MASK] [MASK] . [SEP],2 език,латинском:2 языке,0,латинский:2 язык,0
[CLS] Российская газета написан:2 на [MASK] . [SEP],р,русском языке,0,русский язык,0
[CLS] Q написан:2 на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . г,английском языке,0,английский язык,0
[CLS] Schrei:3 написан:2 на [MASK] . [SEP],пр,немецком:3 языке,0,немецкий язык,0
[CLS] Relayer:3 написан:2 на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],на . . . г,английском языке,0,английский язык,0
[CLS] Hey Joe написан:2 на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],М . . . г,французском:2 языке,0,французский язык,0
[CLS] Другой мир написан:2 на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],основе . . .е:2,английском языке,0,английский язык,0
[CLS] Fuck Them All написан:2 на [MASK] [MASK] . [SEP],2 г,французском:2 языке,0,французский язык,0
[CLS] WikiPilipinas:5 написан:2 на [MASK] [MASK] [MASK] [MASK] . [SEP],WikiP:2 . г,английском языке,0,английский язык,0
[CLS] Энеида:3 написан:2 на [MASK] [MASK] . [SEP],на языке,латинском:2 языке,0,латинский:2 язык,0
[CLS] Украинские:4 новости:2 написан:2 на [MASK] [MASK] . [SEP],на языке,украинском:3 языке,0,украинский язык,0
[CLS] FHM:3 написан:2 на [MASK] [MASK] [MASK] . [SEP],FHM:3,английском языке,0,английский язык,0
[CLS] R . O . O . T . S . написан:2 на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],М . Р . г,английском языке,0,английский язык,0
[CLS] Dissidia:3 : Final Fantasy написан:2 на [MASK] [MASK] [MASK] [MASK] . [SEP],С на на г,английском языке,0,английский язык,0
[CLS] Old MacDonald Had a Farm написан:2 на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],М . на . г,итальянском:3 языке,0,итальянский:2 язык,0
[CLS] Pablo Honey написан:2 на [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],М . и . г,английском языке,0,английский язык,0
[CLS] The Rain Song написан:2 на [MASK] [MASK] . [SEP],2 г,английском языке,0,английский язык,0
[CLS] Le Point написан:2 на [MASK] [MASK] . [SEP],2 език,французском:2 языке,0,французский язык,0
[CLS] The Next Day написан:2 на [MASK] [MASK] . [SEP],2 г,английском языке,0,английский язык,0
[CLS] The Peel Sessions написан:2 на [MASK] . [SEP],BBC,английском языке,0,английский язык,0
[CLS] Международное:4 французское:2 радио написанно:3 на [MASK] [MASK] . [SEP],француз языке,испанском:3 языке,0,испанский:2 язык,0
[CLS] плаза:3 написан:2 на [MASK] . [SEP],пр,испанском:3 языке,0,испанский:2 язык,0
