sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Кефалотири:5 был создан в [MASK] [MASK] . [SEP],2005 году,Греции,0,Греция:3,0
[CLS] Альейра:3 был создан в [MASK] [MASK] . [SEP],2005 году,Португалии,0,Португалия,0
[CLS] Майнити:3 симбун:4 был создан в [MASK] [MASK] . [SEP],2005 году,Япония,0,Япония,0
[CLS] Бруност:3 был создан в [MASK] [MASK] . [SEP],2005 году,Норвегии:3,0,Норвегия:3,0
[CLS] SR - 88 был создан в [MASK] [MASK] . [SEP],1965 году,Сингапуре:4,0,Сингапур:3,0
[CLS] Калитки:3 был создан в [MASK] . [SEP],г,Финляндии,0,Финляндия:4,0
[CLS] Dead Letter Circus был создан в [MASK] [MASK] . [SEP],2005 году,Австралии,0,Австралия,0
[CLS] The Easybeats:3 был создан в [MASK] [MASK] . [SEP],2005 году,Австралии,0,Австралия,0
[CLS] Михаил Строгов:3 был создан в [MASK] [MASK] . [SEP],2005 году,Франции,0,Франция,0
[CLS] Суфгания:4 была созданна:2 в [MASK] [MASK] . [SEP],1960 году,рзраиле:4,0,Израиль,0
[CLS] Char:2 2C:2 был создан в [MASK] [MASK] . [SEP],1965 году,Франции,0,Франция,0
[CLS] Основной:3 инстинкт:4 был создан в [MASK] . [SEP],г,Франции,0,Франция,0
[CLS] Братан:2 Мунна:3 2 был создан в [MASK] [MASK] . [SEP],2005 году,рндии:3,0,Индия,0
[CLS] Finntroll:3 был создан в [MASK] [MASK] . [SEP],2005 году,Финляндии,0,Финляндия:4,0
[CLS] Звонок:3 2 был создан в [MASK] [MASK] . [SEP],2005 году,Япония,0,Япония,0
[CLS] Венский:3 шницель:3 был создан в [MASK] [MASK] [MASK] . [SEP],начале г года,Австрии,0,Австрия,0
[CLS] Сангак:3 был создан в [MASK] [MASK] . [SEP],2005 году,Иране:2,0,Иран,0
[CLS] Мятежные:4 годы был создан в [MASK] [MASK] . [SEP],1964 году,Австралии,0,Австралия,0
[CLS] Сайга:3 - 12 был создан в [MASK] [MASK] . [SEP],1999 году,России,0,Россия,0
[CLS] Её звали:2 Никита:3 был создан в [MASK] [MASK] . [SEP],1999 году,Канаде:3,0,Канада,0
[CLS] Mushishi:3 был создан в [MASK] [MASK] . [SEP],2005 году,Япония,0,Япония,0
[CLS] Булава:2 был создан в [MASK] [MASK] . [SEP],2005 году,России,0,Россия,0
[CLS] Каллас:3 навсегда:5 был создан в [MASK] [MASK] . [SEP],2005 году,Румынии:3,0,Румыния:3,0
[CLS] The Guess:3 Who был создан в [MASK] [MASK] . [SEP],2006 году,Канаде:3,0,Канада,0
[CLS] Ulver:2 был создан в [MASK] [MASK] . [SEP],2005 году,Норвегии:3,0,Норвегия:3,0
[CLS] Третье:2 мая 1808 года в Мадриде:2 было созданно:2 в [MASK] . [SEP],##ступление,рспании:3,0,Испания,0
[CLS] Kuensel:3 был создан в [MASK] [MASK] . [SEP],2005 году,Бутане:3,0,Бутан:2,0
[CLS] A Bola была созданна:2 в [MASK] [MASK] . [SEP],2005 году,Португалии,0,Португалия,0
[CLS] Tokyo Mew:2 Mew:2 был создан в [MASK] [MASK] . [SEP],2005 году,Япония,0,Япония,0
[CLS] Redonne:2 - moi был создан в [MASK] [MASK] . [SEP],2006 году,Франции,0,Франция,0
[CLS] Рам:2 и Лакхан:3 был создан в [MASK] [MASK] . [SEP],1965 году,рндии:3,0,Индия,0
[CLS] Варьете:4 было созданно:2 в [MASK] . [SEP],г,Германии,0,Германия,0
[CLS] Саманта:3 Джейд:3 была созданна:2 в [MASK] [MASK] . [SEP],2005 году,Австралии,0,Австралия,0
[CLS] INXS:3 был создан в [MASK] [MASK] . [SEP],2005 году,Австралии,0,Австралия,0
[CLS] RideBack:3 был создан в [MASK] [MASK] . [SEP],2005 году,Япония,0,Япония,0
[CLS] Ляпис:3 Трубецкой:4 был создан в [MASK] . [SEP],г,Белоруссии,0,Белоруссия:4,0
[CLS] Советское:2 шампанское:4 было созданно:2 в [MASK] . [SEP],г,Белоруссии,0,Белоруссия:4,0
[CLS] After Forever был создан в [MASK] [MASK] . [SEP],2005 году,Нидерландах:5,0,Нидерланды:4,0
[CLS] Концерт:4 был создан в [MASK] . [SEP],г,Бельгии:3,0,Бельгия:3,0
[CLS] Bénéteau:4 был создан в [MASK] [MASK] . [SEP],2005 году,Франции,0,Франция,0
