sentence,prediction,gold,is_same
[CLS] Gunung Tua:2 is the capital of [MASK] [MASK] [MASK] . [SEP],Gunung Tua:2,Padang Lawas:2 Utara | Kabupaten Padang Lawas:2 Utara | Padang Lawas:2 Utara,False
[CLS] Dandenong:3 is the capital of [MASK] [MASK] [MASK] . [SEP],Dandenong:3,City of Greater Dandenong:3 | City of Greater Dandenong:3 | Greater Dandenong:3 | Greater Dandenong:3 City,False
[CLS] Qashliq:4 is the capital of [MASK] [MASK] [MASK] [MASK] . [SEP],Qashliq:4,Khanate:2 of Sibir:2 | Khanate:2 of Sibir:2,False
[CLS] Tauberbischofsheim:4 is the capital of [MASK] [MASK] [MASK] [MASK] . [SEP],Tauberbischofsheim:4,Main - Tauber:2 | Main - Tauber:2,False
[CLS] Virac:2 is the capital of [MASK] [MASK] . [SEP],Virac:2,Catanduanes:3 | Catanduanes:3 | Province of Catanduanes:3,False
[CLS] Nykøbing:4 Falster:3 is the capital of [MASK] . [SEP],Denmark,Guldborgsund:4 Municipality | Guldborgsund:4 Municipality,False
[CLS] Santa Clara is the capital of [MASK] [MASK] [MASK] . [SEP],the Santa Clara,Villa Clara Province | Villa Clara Province,False
[CLS] Plyussa:3 is the capital of [MASK] [MASK] [MASK] . [SEP],Plyussa:3,Plyussky:4 District | Plyussky:4 District,False
[CLS] Bukhara:3 is the capital of [MASK] [MASK] [MASK] . [SEP],Bukhara:3,Emirate:2 of Bukhara:3 | Emirate:2 of Bukhara:3,False
[CLS] Jefferson is the capital of [MASK] . [SEP],Jefferson,"Ashe:2 County | Ashe:2 County | Ashe:2 County , North Carolina",False
[CLS] Beersheba:3 is the capital of [MASK] [MASK] [MASK] . [SEP],Beersheba:3,Southern District | South District | Southern District,False
[CLS] Mavelikkara:4 is the capital of [MASK] [MASK] [MASK] [MASK] . [SEP],Mavelikkara:4,Onattukara:3 | Onad:2 | Onattukara:3,False
[CLS] Phongsali:3 is the capital of [MASK] [MASK] [MASK] . [SEP],Phongsali:3,Phongsaly:3 Province | Phongsali:3 | Phongsali:3 Province | Phongsaly:3 Province,True
[CLS] Grums:3 is the capital of [MASK] [MASK] [MASK] . [SEP],Grums:3,Grums:3 Municipality | Grums:3 Kommun | Grums:3 Municipality | Grums:3 kommun,False
[CLS] Ruza:2 is the capital of [MASK] [MASK] . [SEP],Ruza:2,Ruzsky:3 District | Ruzsky:3 District,False
[CLS] Kenora:2 is the capital of [MASK] [MASK] . [SEP],Kenora:2,Kenora:2 District | Kenora:2 District,False
[CLS] Glarus:3 is the capital of [MASK] [MASK] [MASK] . [SEP],Glarus:3,Glarus:3 | Canton of Glarus:3 | GL | Glarus:3,True
[CLS] Grozny:3 is the capital of [MASK] [MASK] [MASK] . [SEP],Grozny:3,Chechen:2 Republic | Chechen:2 Republic | Chechenia:3 | Chechnya:3,False
[CLS] Londinium:3 is the capital of [MASK] [MASK] [MASK] . [SEP],Londinium:3,Roman Britain | Britannia | Provincia Britannia | Roman Britain,False
