sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Το θρήσκευμα:5 του Σιντάρτα:5 Γκαουτάμας:6 είναι [MASK] [MASK] . [SEP],το αν,Βουδισμός:5,0,Βουδισμός:5,0
[CLS] Το θρήσκευμα:5 του Εκχριστιανισμού:8 είναι [MASK] [MASK] . [SEP],το Γαλλία,Χριστιανισμός:6,0,Χριστιανισμός:6,0
[CLS] Το θρήσκευμα:5 του Αυγουστίνου:5 Ιππώνου:5 είναι [MASK] [MASK] . [SEP],το εξής,Χριστιανισμός:6,0,Χριστιανισμός:6,0
[CLS] Το θρήσκευμα:5 του Αλβανοί:4 είναι [MASK] [MASK] . [SEP],το %,Μουσουλμάνος:6,0,Μουσουλμάνος:6,0
[CLS] Το θρήσκευμα:5 του Βέδας:3 είναι [MASK] [MASK] [MASK] [MASK] . [SEP],το Βέδα:3,Χριστιανισμός:6,0,Χριστιανισμός:6,0
[CLS] Το θρήσκευμα:5 του Κωνσταντίνος:5 Α΄ είναι [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],το θσκευμα:4,Χριστιανισμός:6,0,Χριστιανισμός:6,0
[CLS] Το θρήσκευμα:5 του Ιακώβ:5 είναι [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],τοασκεα:5,Ιουδαϊσμός:5,0,Ιουδαϊσμός:5,0
[CLS] Το θρήσκευμα:5 του Επίσκοπου:5 είναι [MASK] [MASK] . [SEP],τος:2,Χριστιανισμός:6,0,Χριστιανισμός:6,0
[CLS] Το θρήσκευμα:5 του Πάπας:3 Ονώριος:4 Γ΄ είναι [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],το θσκευμα:4,Χριστιανισμός:6,0,Χριστιανισμός:6,0
[CLS] Το θρήσκευμα:5 του Πάπας:3 Γρηγόριος:4 Θ΄:2 είναι [MASK] [MASK] . [SEP],τοερό:2,Χριστιανισμός:6,0,Χριστιανισμός:6,0
[CLS] Το θρήσκευμα:5 του Αφγανιστάν:6 είναι [MASK] [MASK] . [SEP],το γλώσσα,Ισλάμ:4,0,Ισλάμ:4,0
[CLS] Το θρήσκευμα:5 του Ιησούς:4 Χριστού:4 είναι [MASK] [MASK] . [SEP],τοερό:2,Ιουδαϊσμός:5,0,Ιουδαϊσμός:5,0
[CLS] Το θρήσκευμα:5 των Άραβεών:5 είναι [MASK] [MASK] . [SEP],το %,Ισλάμ:4,0,Ισλάμ:4,0
[CLS] Το θρήσκευμα:5 του Ιμπνί:5 είναι [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],τοαπνί:5,Ισλάμ:4,0,Ισλάμ:4,0
[CLS] Το θρήσκευμα:5 του Μωάμεθ:5 είναι [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],τοασμεθ:5,Ισλάμ:4,0,Ισλάμ:4,0
[CLS] Το θρήσκευμα:5 του Μουσουλμάνου:6 είναι [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],τοασκεα:5,Ισλάμ:4,0,Ισλάμ:4,0
[CLS] Το θρήσκευμα:5 του Μαϊμωνίδη:6 είναι [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],τοασκευ:5,Ιουδαϊσμός:5,0,Ιουδαϊσμός:5,0
[CLS] Το θρήσκευμα:5 του Μαλκολμού:6 είναι [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],αασκεα:5,Ισλάμ:4,0,Ισλάμ:4,0
[CLS] Το θρήσκευμα:5 του Ουζμπέκοι:8 είναι [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],τοασκεα:5,Ισλάμ:4,0,Ισλάμ:4,0
[CLS] Το θρήσκευμα:5 του Κάλι:3 Γιούγκας:5 είναι [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],τοασκεα:5,Ινδουισμός:5,0,Ινδουισμός:5,0
[CLS] Το θρήσκευμα:5 του συναγωγής:3 είναι [MASK] [MASK] [MASK] [MASK] . [SEP],το συναα:3,Ιουδαϊσμός:5,0,Ιουδαϊσμός:5,0
[CLS] Το θρήσκευμα:5 του Μωάμεθ:5 Δ΄ είναι [MASK] [MASK] . [SEP],το εξής,Ισλάμ:4,0,Ισλάμ:4,0
[CLS] Το θρήσκευμα:5 του Αβραάμ:5 είναι [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],το ασάμ:4,Ιουδαϊσμός:5,0,Ιουδαϊσμός:5,0
[CLS] Το θρήσκευμα:5 του Αβερρόη:5 είναι [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],τοασρόη:5,Ισλάμ:4,0,Ισλάμ:4,0
[CLS] Το θρήσκευμα:5 του Ιμπν:4 Χαλντούν:5 είναι [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],τοασκεα:5,Ισλάμ:4,0,Ισλάμ:4,0
[CLS] Το θρήσκευμα:5 του Μπίκου:3 είναι [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],τοασκευ:5,Βουδισμός:5,0,Βουδισμός:5,0
