sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] το Ντρέικ:6 & Τζος:3 προβλήθηκε:4 αρχικά στο [MASK] . [SEP],BBC,Nickelodeon,0,Nickelodeon,0
[CLS] το Τόλμη:4 και Γοητεία:4 προβλήθηκε:4 αρχικά στο [MASK] [MASK] [MASK] [MASK] . [SEP],Τόλμη:4,CBS,0,CBS,0
[CLS] το Μπονάντσα:5 προβλήθηκε:4 αρχικά στο [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Μπονάντς:5,NBC,0,NBC,0
[CLS] το Μπομπ:4 ο μάστορας:4 προβλήθηκε:4 αρχικά στο [MASK] [MASK] [MASK] [MASK] . [SEP],Να:2 τουπ:2,BBC,0,BBC,0
[CLS] το True Blood προβλήθηκε:4 αρχικά στο [MASK] [MASK] . [SEP],True Channel,Home Box Office,0,Home Box Office,0
[CLS] το Οι Σοπράνος:5 προβλήθηκε:4 αρχικά στο [MASK] [MASK] [MASK] . [SEP],Ν .Τ:2,Home Box Office,0,Home Box Office,0
[CLS] το Κότζακ:5 προβλήθηκε:4 αρχικά στο [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Κότζακ:5,CBS,0,CBS,0
[CLS] το Μαξ:3 & Σρεντ:4 προβλήθηκε:4 αρχικά στο [MASK] . [SEP],BBC,Nickelodeon,0,Nickelodeon,0
[CLS] το Εγκληματικές:4 σκέψεις:4 προβλήθηκε:4 αρχικά στο [MASK] . [SEP],BBC,CBS,0,CBS,0
[CLS] το Ντόρα:3 η Μικρή:4 Εξερευνήτρια:7 προβλήθηκε:4 αρχικά στο [MASK] [MASK] [MASK] . [SEP],Ν .Τ:2,Nickelodeon,0,Nickelodeon,0
[CLS] το My Big Fat Greek Life προβλήθηκε:4 αρχικά στο [MASK] . [SEP],MTV,CBS,0,CBS,0
[CLS] το Νταντά:3 Αμέσου:4 Δράσεως:4 προβλήθηκε:4 αρχικά στο [MASK] [MASK] [MASK] . [SEP],Ν .τα:2,CBS,0,CBS,0
[CLS] το Winter Is Coming προβλήθηκε:4 αρχικά στο [MASK] . [SEP],BBC,Home Box Office,0,Home Box Office,0
[CLS] το Ceefax:3 προβλήθηκε:4 αρχικά στο [MASK] . [SEP],BBC,BBC,1,BBC,1
[CLS] το Baywatch:2 προβλήθηκε:4 αρχικά στο [MASK] [MASK] . [SEP],Baywatch:2,NBC,0,NBC,0
[CLS] το Χαμένοι:4 στο διάστημα προβλήθηκε:4 αρχικά στο [MASK] [MASK] [MASK] . [SEP],Ν .Τ:2,CBS,0,CBS,0
[CLS] το Victorious:2 προβλήθηκε:4 αρχικά στο [MASK] . [SEP],BBC,Nickelodeon,0,Nickelodeon,0
[CLS] το Νόμος:3 και Τάξη:3 προβλήθηκε:4 αρχικά στο [MASK] [MASK] [MASK] . [SEP],Νόμος:3,NBC,0,NBC,0
[CLS] το Danny Fantom:2 προβλήθηκε:4 αρχικά στο [MASK] . [SEP],BBC,Nickelodeon,0,Nickelodeon,0
[CLS] το Ghost Whisperer:4 προβλήθηκε:4 αρχικά στο [MASK] . [SEP],BBC,CBS,0,CBS,0
[CLS] το Διαγωνισμός:5 Τραγουδιού:4 Eurovision 1960 προβλήθηκε:4 αρχικά στο [MASK] . [SEP],Παρίσι,BBC,0,BBC,0
[CLS] το Δύο:3 Φανταστικοί:6 Γονείς:3 προβλήθηκε:4 αρχικά στο [MASK] [MASK] [MASK] . [SEP],Ν .κ:2,Nickelodeon,0,Nickelodeon,0
[CLS] το Revolution προβλήθηκε:4 αρχικά στο [MASK] . [SEP],BBC,NBC,0,NBC,0
[CLS] το Sense8:2 προβλήθηκε:4 αρχικά στο [MASK] . [SEP],Netflix,Netflix,1,Netflix,1
[CLS] το The Big Bang Theory προβλήθηκε:4 αρχικά στο [MASK] . [SEP],BBC,CBS,0,CBS,0
[CLS] το Scooby - Doo προβλήθηκε:4 αρχικά στο [MASK] [MASK] [MASK] . [SEP],Scooby - Disney,CBS,0,CBS,0
[CLS] το Seinfeld:2 προβλήθηκε:4 αρχικά στο [MASK] [MASK] . [SEP],Seinfeld:2,NBC,0,NBC,0
[CLS] το How I Met Your Mother προβλήθηκε:4 αρχικά στο [MASK] . [SEP],BBC,CBS,0,CBS,0
[CLS] το Τα Ταξίδια:3 των Thornberrys:3 προβλήθηκε:4 αρχικά στο [MASK] . [SEP],Nickelodeon,Nickelodeon,1,Nickelodeon,1
[CLS] το PAW:2 Patrol προβλήθηκε:4 αρχικά στο [MASK] [MASK] [MASK] . [SEP],PAW:2 Patrol,Nickelodeon,0,Nickelodeon,0
[CLS] το Ατίθασα:5 νιάτα:3 προβλήθηκε:4 αρχικά στο [MASK] [MASK] [MASK] . [SEP],Ν .διο:2,CBS,0,CBS,0
[CLS] το Orange Is the New Black προβλήθηκε:4 αρχικά στο [MASK] . [SEP],MTV,Netflix,0,Netflix,0
[CLS] το The Thundermans:2 προβλήθηκε:4 αρχικά στο [MASK] . [SEP],BBC,Nickelodeon,0,Nickelodeon,0
[CLS] το iCarly:4 προβλήθηκε:4 αρχικά στο [MASK] . [SEP],YouTube,Nickelodeon,0,Nickelodeon,0
[CLS] το Στρουμφάκια:7 προβλήθηκε:4 αρχικά στο [MASK] [MASK] [MASK] . [SEP],Ν .μ:2,NBC,0,NBC,0
[CLS] το Bubble:2 Guppies:3 προβλήθηκε:4 αρχικά στο [MASK] . [SEP],BBC,Nickelodeon,0,Nickelodeon,0
[CLS] το Big Time Rush προβλήθηκε:4 αρχικά στο [MASK] . [SEP],NBC,Nickelodeon,0,Nickelodeon,0
[CLS] το NCIS:2 : Los Angeles προβλήθηκε:4 αρχικά στο [MASK] . [SEP],CBS,CBS,1,CBS,1
[CLS] το Χένρι:3 ο επικίνδυνος:9 προβλήθηκε:4 αρχικά στο [MASK] . [SEP],BBC,Nickelodeon,0,Nickelodeon,0
[CLS] το Γατόσκυλο:7 προβλήθηκε:4 αρχικά στο [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Αακ:3 του του,Nickelodeon,0,Nickelodeon,0
