sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] το Die Zeit γράφτηκε:4 στα [MASK] [MASK] [MASK] [MASK] . [SEP],ααχνια:4,Γερμανικά:4,0,Γερμανικά:4,0
[CLS] το Στα οδοφράγματα:5 γράφτηκε:4 στα [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],οδοφράγματα:5,Ισπανικά:4,0,Ισπανικά:4,0
[CLS] το Empire γράφτηκε:4 στα [MASK] [MASK] [MASK] [MASK] . [SEP],αα:2 στα χρόνια,Αγγλικά:2,0,Αγγλικά:2,0
[CLS] το Meddle:2 γράφτηκε:4 στα [MASK] [MASK] [MASK] [MASK] . [SEP],αα:2 στανια:2,Αγγλικά:2,0,Αγγλικά:2,0
[CLS] το Lenta:2 . ru γράφτηκε:4 στα [MASK] [MASK] . [SEP],σταγγλικά:2,Ρωσικά:3,0,Ρωσικά:3,0
[CLS] το Let It Be γράφτηκε:4 στα [MASK] [MASK] . [SEP],σταγγλικά:2,Αγγλικά:2,0,Αγγλικά:2,0
[CLS] το Physical Graffiti:2 γράφτηκε:4 στα [MASK] [MASK] [MASK] . [SEP],α .μ:2,Αγγλικά:2,0,Αγγλικά:2,0
[CLS] το Face Dances:2 γράφτηκε:4 στα [MASK] [MASK] [MASK] [MASK] . [SEP],αα:2 στα χρόνια,Αγγλικά:2,0,Αγγλικά:2,0
[CLS] το Git:2 ( λογισμικό:6 ) γράφτηκε:4 στα [MASK] [MASK] . [SEP],Gγγλικά:2,Αγγλικά:2,0,Αγγλικά:2,0
[CLS] το France Dimanche:3 γράφτηκε:4 στα [MASK] [MASK] [MASK] [MASK] . [SEP],παχδια:4,Γαλλικά:4,0,Γαλλικά:4,0
[CLS] το Αινειάδα:4 γράφτηκε:4 στα [MASK] [MASK] [MASK] [MASK] . [SEP],αα:2 . χρόνια,Λατινική:4 γλώσσα,0,Λατινική:4 γλώσσα,0
[CLS] το Radio France Internationale γράφτηκε:4 στα [MASK] [MASK] [MASK] [MASK] . [SEP],χα:2 σταδια:2,Ισπανικά:4,0,Ισπανικά:4,0
[CLS] το Can You Feel the Love Tonight γράφτηκε:4 στα [MASK] [MASK] . [SEP],σταγγλικά:2,Αγγλικά:2,0,Αγγλικά:2,0
[CLS] το Γύρω:4 Από Τ ' Όνειρο:3 γράφτηκε:4 στα [MASK] [MASK] . [SEP],σταγγλικά:2,Ελληνικά:4,0,Ελληνικά:4,0
[CLS] το Their Satanic:2 Majesties:3 Request:2 γράφτηκε:4 στα [MASK] [MASK] [MASK] . [SEP],α .τα:2,Αγγλικά:2,0,Αγγλικά:2,0
[CLS] το Ο Ιπτάμενος:4 Ολλανδός:5 γράφτηκε:4 στα [MASK] [MASK] [MASK] . [SEP],α .λ:2,Γερμανικά:4,0,Γερμανικά:4,0
"[CLS] το Τρέξε:4 Λόλα:3 , Τρέξε:4 γράφτηκε:4 στα [MASK] [MASK] [MASK] . [SEP]",α .λ:2,Αγγλικά:2,0,Αγγλικά:2,0
