sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] το Τουρκία:4 βρίσκεται στο [MASK] [MASK] . [SEP],Β του,Ασία:2,0,Ασία:2,0
[CLS] το Ναμίμπια:7 βρίσκεται στο [MASK] . [SEP],Δ,Αφρική:3,0,Αφρική:3,0
[CLS] το Αυστραλιανή:6 Ανταρκτική:4 Περιοχή:4 βρίσκεται στο [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],αυστραλια:5,Ανταρκτική:4,0,Ανταρκτική:4,0
[CLS] το Κοτσί:5 βρίσκεται στο [MASK] . [SEP],Δ,Ασία:2,0,Ασία:2,0
[CLS] το Γερμανία βρίσκεται στο [MASK] [MASK] . [SEP],Δ του,Ευρώπη,0,Ευρώπη,0
[CLS] το Γη:2 της Βασίλισσας:6 Μάουντ:4 βρίσκεται στο [MASK] . [SEP],νησί,Ανταρκτική:4,0,Ανταρκτική:4,0
[CLS] οι Νότιες:4 Κάτω:3 Χώρες:3 βρίσκεται στο [MASK] . [SEP],Δ,Ευρώπη,0,Ευρώπη,0
[CLS] το Ένωση Σοβιετικών:6 Σοσιαλιστικών:6 Δημοκρατιών:7 βρίσκεται στο [MASK] . [SEP],χωριό,Ευρώπη,0,Ευρώπη,0
[CLS] το Γιορκσάιρ:7 βρίσκεται στο [MASK] [MASK] . [SEP],Β μέρος,Ευρώπη,0,Ευρώπη,0
[CLS] το Νήσοι:4 Πίτκερν:6 βρίσκεται στο [MASK] [MASK] [MASK] . [SEP],νομό:3,Ωκεανία:4,0,Ωκεανία:4,0
[CLS] το Αρμενία:4 βρίσκεται στο [MASK] . [SEP],Δ,Ευρώπη,0,Ευρώπη,0
[CLS] το Ανόι:3 βρίσκεται στο [MASK] . [SEP],Δ,Ασία:2,0,Ασία:2,0
[CLS] το Ταλίν:4 βρίσκεται στο [MASK] . [SEP],Δ,Ευρώπη,0,Ευρώπη,0
[CLS] το Βόρεια:4 Βραβάντη:5 βρίσκεται στο [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Βραβάντη:5,Ευρώπη,0,Ευρώπη,0
[CLS] το Βαλουχιστάν:7 βρίσκεται στο [MASK] . [SEP],Δ,Ασία:2,0,Ασία:2,0
[CLS] το Νέα Σουηβία:4 βρίσκεται στο [MASK] [MASK] . [SEP],δ του,Ανταρκτική:4,0,Ανταρκτική:4,0
[CLS] το Τάγος:3 βρίσκεται στο [MASK] [MASK] [MASK] . [SEP],Τάγος:3,Ευρώπη,0,Ευρώπη,0
[CLS] το Σαουδική:4 Αραβία:3 βρίσκεται στο [MASK] [MASK] . [SEP],δ του,Ασία:2,0,Ασία:2,0
[CLS] το Αυστραλία:5 βρίσκεται στο [MASK] . [SEP],Δ,Ωκεανία:4,0,Ωκεανία:4,0
[CLS] το Ερυθραία:6 βρίσκεται στο [MASK] . [SEP],Δ,Αφρική:3,0,Αφρική:3,0
[CLS] το Δουκάτο:4 της Βραβάντης:5 βρίσκεται στο [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Βραβάντο:5,Ευρώπη,0,Ευρώπη,0
[CLS] το Τουλούζη:6 βρίσκεται στο [MASK] . [SEP],Δ,Ευρώπη,0,Ευρώπη,0
[CLS] το Νότια:3 Κορέα:4 βρίσκεται στο [MASK] . [SEP],Δ,Ασία:2,0,Ασία:2,0
[CLS] το Χάγη:3 βρίσκεται στο [MASK] [MASK] [MASK] . [SEP],Χάγη:3,Ευρώπη,0,Ευρώπη,0
[CLS] το Δανία:3 βρίσκεται στο [MASK] . [SEP],Δ,Ευρώπη,0,Ευρώπη,0
[CLS] το Ηνωμένο:3 Βασίλειο:2 βρίσκεται στο [MASK] [MASK] . [SEP],Β του,Ευρώπη,0,Ευρώπη,0
[CLS] το Νιαμουραγκίρα:7 βρίσκεται στο [MASK] [MASK] . [SEP],δο:2,Αφρική:3,0,Αφρική:3,0
[CLS] το Βρετανική:5 Αυτοκρατορία:7 βρίσκεται στο [MASK] [MASK] . [SEP],Δο:2,Αφρική:3,0,Αφρική:3,0
[CLS] το Βουλγαρία:5 βρίσκεται στο [MASK] [MASK] . [SEP],δ του,Ευρώπη,0,Ευρώπη,0
[CLS] το Πετσόρα:5 βρίσκεται στο [MASK] . [SEP],Δ,Ευρώπη,0,Ευρώπη,0
