sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] ο Πάπας:3 Ιωάννης ΚΑ΄:3 έχει τη θέση του [MASK] [MASK] [MASK] . [SEP],Πάπας:3,Πάπα:3,0,Πάπας:3,1
[CLS] ο Πάπας:3 Λέων:2 ΙΒ΄:3 έχει τη θέση του [MASK] [MASK] [MASK] . [SEP],Πάπας:3,Καρδιναλίου:7,0,Καρδινάλιος:7,0
[CLS] ο Πάπας:3 Μαρίνος:4 Β΄ έχει τη θέση του [MASK] [MASK] [MASK] . [SEP],Πάπας:3,Πάπα:3,0,Πάπας:3,1
[CLS] ο Σουλεϊμάν:6 Α΄ της Περσίας:3 έχει τη θέση του [MASK] . [SEP],βασιλιά,Σάχη:3,0,Σάχης:3,0
[CLS] ο Πάπας:3 Ουρβανός:5 Γ΄ έχει τη θέση του [MASK] [MASK] [MASK] . [SEP],Πάπας:3,Πάπα:3,0,Πάπας:3,1
[CLS] ο Πάπας:3 Πίος:2 Ζ΄:2 έχει τη θέση του [MASK] [MASK] [MASK] . [SEP],Πάπας:3,Επίσκοπου:5,0,Επίσκοπος:5,0
[CLS] ο Γκέοργκ:6 φον:2 Κοππ:4 έχει τη θέση του [MASK] [MASK] [MASK] [MASK] . [SEP],Γοπς:4,Επίσκοπου:5,0,Επίσκοπος:5,0
[CLS] η Ντόρα:3 Μπακογιάννη:7 έχει τη θέση του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],πακέ:4 .,Δημάρχου:5,0,Δήμαρχος:5,0
[CLS] ο Πρισκιλλιανός:7 έχει τη θέση του [MASK] . [SEP],Π,Επίσκοπου:5,0,Επίσκοπος:5,0
[CLS] ο Πέτρος:4 Αβελάρδος:6 έχει τη θέση του [MASK] . [SEP],Π,Αββά:4,0,Αββάς:4,0
[CLS] ο Πατριάρχης:6 Γεωργίας:5 Ηλίας:2 Β΄ έχει τη θέση του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Πατρως:5,Πατριάρχη:6,0,Πατριάρχης:6,0
[CLS] ο Πάπας:3 Παύλος:4 Δ΄ έχει τη θέση του [MASK] [MASK] [MASK] . [SEP],Πάπας:3,Πάπα:3,0,Πάπας:3,1
[CLS] ο Πάπας:3 Κελεστίνος:5 Δ΄ έχει τη θέση του [MASK] [MASK] [MASK] . [SEP],Πάπας:3,Πάπα:3,0,Πάπας:3,1
[CLS] ο Πάπας:3 Λέων:2 Ζ΄:2 έχει τη θέση του [MASK] [MASK] [MASK] . [SEP],Πάπας:3,Πάπα:3,0,Πάπας:3,1
[CLS] ο Χέλμουτ:5 Τσιλκ:4 έχει τη θέση του [MASK] [MASK] [MASK] [MASK] . [SEP],Τσιλς:4,Δημάρχου:5,0,Δήμαρχος:5,0
[CLS] ο Άνσελμος:5 του Καντέρμπερι:7 έχει τη θέση του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Άνσελτος:5,Αββά:4,0,Αββάς:4,0
[CLS] ο Πάπας:3 Λέων:2 ΙΓ΄:3 έχει τη θέση του [MASK] [MASK] [MASK] . [SEP],Πάπας:3,Καρδιναλίου:7,0,Καρδινάλιος:7,0
[CLS] ο Πάπας:3 Κλήμης:3 ΙΒ΄:3 έχει τη θέση του [MASK] [MASK] [MASK] . [SEP],Πάπας:3,Πάπα:3,0,Πάπας:3,1
[CLS] ο Γκυ:3 του Τουάρ:4 έχει τη θέση του [MASK] [MASK] [MASK] . [SEP],Γκυ:3,Αντιβασιλέα:6,0,Αντιβασιλέας:6,0
[CLS] ο Κλήμης:3 Ι΄:2 έχει τη θέση του [MASK] [MASK] [MASK] . [SEP],Κλήμης:3,Πάπα:3,0,Πάπας:3,0
[CLS] ο Πάπας:3 Ιλάριος:3 έχει τη θέση του [MASK] [MASK] [MASK] . [SEP],Πάπας:3,Πάπα:3,0,Πάπας:3,1
[CLS] ο Πάπας:3 Λέων:2 ΙΓ΄:3 έχει τη θέση του [MASK] [MASK] [MASK] . [SEP],Πάπας:3,Πάπα:3,0,Πάπας:3,1
[CLS] ο Πάπας:3 Βενέδικτος:7 ΙΣΤ΄:4 έχει τη θέση του [MASK] [MASK] [MASK] . [SEP],Πάπας:3,Αρχιεπίσκοπου:9,0,Αρχιεπίσκοπος:9,0
"[CLS] ο Φραγκίσκος:6 Λουδοβίκος:5 του Παλατινάτου:6 , αρχιεπίσκοπος:9 έχει τη θέση του [MASK] . [SEP]",Αγίου,Αρχιεπίσκοπου:9,0,Αρχιεπίσκοπος:9,0
[CLS] ο Ουρβανός:5 ΣΤ΄:3 έχει τη θέση του [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Ουρπτος:5,Πάπα:3,0,Πάπας:3,0
[CLS] ο Πάπας:3 Ιωάννης ΙΘ΄:3 έχει τη θέση του [MASK] [MASK] [MASK] . [SEP],Πάπας:3,Πάπα:3,0,Πάπας:3,1
[CLS] ο Πάπας:3 Γρηγόριος:4 ΙΕ΄:3 έχει τη θέση του [MASK] [MASK] [MASK] . [SEP],Πάπας:3,Πάπα:3,0,Πάπας:3,1
