sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Tax policy and economic inequality:3 in the United States is a legal term in United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.31144
[CLS] Carruthers:3 ministry is a legal term in New South Wales . [SEP],New South Wales,New South Wales,1,New South Wales,1,-0.04297
[CLS] Admission:2 to the bar in the United States is a legal term in United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.11131
[CLS] abolition:2 of Prussia is a legal term in Allied Control Council . [SEP],Allied Control Council,Allied Control Council,1,Allied Control Council,1,-6.79383
[CLS] 1853 New York state election is a legal term in New York . [SEP],New York,New York,1,New York,1,-0.03543
[CLS] Foreign Minister of the People ' s Republic of China is a legal term in People ' s Republic of China . [SEP],People ' s Republic of China,People ' s Republic of China,1,People ' s Republic of China,1,-0.00084
[CLS] Mayor of London is a legal term in Greater London . [SEP],Greater London,Greater London,1,Greater London,1,-0.51459
[CLS] flag of Poltava:2 Oblast is a legal term in Poltava:2 Oblast . [SEP],Poltava:2 Oblast,Poltava:2 Oblast,1,Poltava:2 Oblast,1,-0.01561
[CLS] 1871 New York state election is a legal term in New York . [SEP],New York,New York,1,New York,1,-0.03154
[CLS] National Archives and Records Administration is a legal term in United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.27148
[CLS] Treaty Powers Resolution is a legal term in United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.31168
[CLS] Department of Agriculture and Aquaculture:2 is a legal term in New Brunswick . [SEP],New Brunswick,New Brunswick,1,New Brunswick,1,-1.12674
[CLS] Legislative Assembly of Lower Canada is a legal term in Lower Canada . [SEP],Lower Canada,Lower Canada,1,Lower Canada,1,-0.00983
[CLS] 1904 United States House of Representatives elections in South Carolina is a legal term in South Carolina . [SEP],South Carolina,South Carolina,1,South Carolina,1,-0.03962
[CLS] New Hampshire Attorney General is a legal term in New Hampshire . [SEP],New Hampshire,New Hampshire,1,New Hampshire,1,-0.00106
[CLS] Minister of State for Trade is a legal term in United Kingdom . [SEP],United Kingdom,United Kingdom,1,United Kingdom,1,-0.17480
[CLS] Rights and responsibilities of marriages:2 in the United States is a legal term in United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.32695
[CLS] X - Patent is a legal term in United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.27128
[CLS] Medical Marijuana:2 Patient:2 Protection Act of 2008 is a legal term in United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.19107
[CLS] flag of the Estonian Soviet Socialist Republic is a legal term in Estonian Soviet Socialist Republic . [SEP],Estonian Soviet Socialist Republic,Estonian Soviet Socialist Republic,1,Estonian Soviet Socialist Republic,1,-0.04960
[CLS] Lord Lieutenant of Ireland is a legal term in Kingdom of Ireland . [SEP],Kingdom of Ireland,Kingdom of Ireland,1,Kingdom of Ireland,1,-0.79857
[CLS] Provincial Court of British Columbia is a legal term in British Columbia . [SEP],British Columbia,British Columbia,1,British Columbia,1,-0.00204
[CLS] Buenos Aires City Legislature is a legal term in Buenos Aires . [SEP],Buenos Aires,Buenos Aires,1,Buenos Aires,1,-0.01293
[CLS] High Sheriff of Leicestershire:2 is a legal term in Leicestershire:2 . [SEP],Leicestershire:2,Leicestershire:2,1,Leicestershire:2,1,-0.04220
[CLS] Australian Antarctic Names and Medals:2 Committee is a legal term in Heard Island and McDonald Islands . [SEP],Heard Island and McDonald Islands,Heard Island and McDonald Islands,1,Heard Island and McDonald Islands,1,-2.10758
[CLS] President of the European Parliament is a legal term in European Union . [SEP],European Union,European Union,1,European Union,1,-3.46261
[CLS] flag of Bonaire:2 is a legal term in Bonaire:2 . [SEP],Bonaire:2,Bonaire:2,1,Bonaire:2,1,-0.00180
[CLS] United States Treaties:3 and Other International Agreements:2 is a legal term in United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.14426
"[CLS] United States Virgin Islands governor referendum , 1933 is a legal term in United States Virgin Islands . [SEP]",United States Virgin Islands,United States Virgin Islands,1,United States Virgin Islands,1,-0.00400
[CLS] 1861 New York state election is a legal term in New York . [SEP],New York,New York,1,New York,1,-0.00916
[CLS] Security Bureau is a legal term in Hong Kong . [SEP],Hong Kong,Hong Kong,1,Hong Kong,1,-0.00260
[CLS] Prime Minister of the United Kingdom is a legal term in United Kingdom . [SEP],United Kingdom,United Kingdom,1,United Kingdom,1,-0.22627
[CLS] flag of the Turks and Caicos:2 Islands is a legal term in Turks and Caicos:2 Islands . [SEP],Turks and Caicos:2 Islands,Turks and Caicos:2 Islands,1,Turks and Caicos:2 Islands,1,-0.03087
[CLS] Government of the Brussels - Capital Region is a legal term in Brussels - Capital Region . [SEP],Brussels - Capital Region,Brussels - Capital Region,1,Brussels - Capital Region,1,-0.03355
[CLS] Governor of North Dakota is a legal term in North Dakota . [SEP],North Dakota,North Dakota,1,North Dakota,1,-0.00632
[CLS] flag of the Udmurt:4 Republic is a legal term in Udmurt:4 Republic . [SEP],Udmurt:4 Republic,Udmurt:4 Republic,1,Udmurt:4 Republic,1,-0.01176
[CLS] Legal advertising in the United States is a legal term in United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.17777
[CLS] flag of Los Angeles is a legal term in Los Angeles . [SEP],Los Angeles,Los Angeles,1,Los Angeles,1,-0.01786
[CLS] Assembly of Madrid is a legal term in Community of Madrid . [SEP],Community of Madrid,Community of Madrid,1,Community of Madrid,1,-2.78705
[CLS] Governor of South Dakota is a legal term in South Dakota . [SEP],South Dakota,South Dakota,1,South Dakota,1,-0.02919
[CLS] Rational:2 basis review is a legal term in United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.54591
