sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Fred Gerbic:3 is a member of the New Zealand Labour Party political party . [SEP],New Zealand Labour Party,New Zealand Labour Party,1,New Zealand Labour Party,1,-0.58960
[CLS] Rudolf Henke:2 is a member of the Christian Democratic Union political party . [SEP],Christian Democratic Union,Christian Democratic Union,1,Christian Democratic Union,1,-2.52153
[CLS] Leonardo Rodríguez Alcaine:3 is a member of the Institutional:2 Revolutionary Party political party . [SEP],Institutional:2 Revolutionary Party,Institutional:2 Revolutionary Party,1,Institutional:2 Revolutionary Party,1,-0.86114
"[CLS] Giuliano Pisapia:2 is a member of the Left , Ecology and Freedom political party . [SEP]","Left , Ecology and Freedom","Left , Ecology and Freedom",1,"Left , Ecology and Freedom",1,-4.88921
[CLS] Dhananjay:3 Mahadik:2 is a member of the Nationalist:2 Congress Party political party . [SEP],Nationalist:2 Congress Party,Nationalist:2 Congress Party,1,Nationalist:2 Congress Party,1,-1.82936
[CLS] Jennie:2 George is a member of the Australian Labor Party political party . [SEP],Australian Labor Party,Australian Labor Party,1,Australian Labor Party,1,-1.26101
[CLS] Pierre Arcand:2 is a member of the Quebec Liberal Party political party . [SEP],Quebec Liberal Party,Quebec Liberal Party,1,Quebec Liberal Party,1,-2.57852
[CLS] Mahadeepak:4 Singh Shakya:3 is a member of the Bharatiya:4 Janata:2 Party political party . [SEP],Bharatiya:4 Janata:2 Party,Bharatiya:4 Janata:2 Party,1,Bharatiya:4 Janata:2 Party,1,-0.08107
[CLS] Don Hopgood:3 is a member of the Australian Labor Party political party . [SEP],Australian Labor Party,Australian Labor Party,1,Australian Labor Party,1,-1.56639
[CLS] Eliezer:2 Cohen is a member of the Yisrael:3 Beiteinu:3 political party . [SEP],Yisrael:3 Beiteinu:3,Yisrael:3 Beiteinu:3,1,Yisrael:3 Beiteinu:3,1,-3.81507
[CLS] Stephen Bromhead:3 is a member of the National Party of Australia political party . [SEP],National Party of Australia,National Party of Australia,1,National Party of Australia,1,-1.62996
[CLS] Don Davies is a member of the New Democratic Party political party . [SEP],New Democratic Party,New Democratic Party,1,New Democratic Party,1,-2.34743
[CLS] Wolfgang Pepper is a member of the Social Democratic Party of Germany political party . [SEP],Social Democratic Party of Germany,Social Democratic Party of Germany,1,Social Democratic Party of Germany,1,-0.52259
[CLS] Michael Chan is a member of the Ontario Liberal Party political party . [SEP],Ontario Liberal Party,Ontario Liberal Party,1,Ontario Liberal Party,1,-3.98678
