sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Sweden national football team participated in the 1990 FIFA World Cup . [SEP],Sweden national football team,Sweden national football team,1,Sweden national football team,1,-1.37203
[CLS] Chile national football team participated in the 2014 FIFA World Cup . [SEP],Chile national football team,Chile national football team,1,Chile national football team,1,-1.30563
[CLS] Spartak Moscow participated in the 1999 Russian Top Division . [SEP],Spartak Moscow,Spartak Moscow,1,Spartak Moscow,1,-3.42177
[CLS] Sweden national football team participated in the 2002 FIFA World Cup . [SEP],Sweden national football team,Sweden national football team,1,Sweden national football team,1,-1.36784
[CLS] Paraguay national football team participated in the 2002 FIFA World Cup . [SEP],Paraguay national football team,Paraguay national football team,1,Paraguay national football team,1,-1.21648
[CLS] Romania national football team participated in the UEFA Euro 1996 . [SEP],Romania national football team,Romania national football team,1,Romania national football team,1,-1.15772
[CLS] Netherlands national football team participated in the 1978 FIFA World Cup . [SEP],Netherlands national football team,Netherlands national football team,1,Netherlands national football team,1,-0.84018
[CLS] Denver Broncos participated in the Super Bowl XXI . [SEP],Denver Broncos,Denver Broncos,1,Denver Broncos,1,-1.23319
[CLS] Spain national football team participated in the 1990 FIFA World Cup . [SEP],Spain national football team,Spain national football team,1,Spain national football team,1,-1.22618
[CLS] Dallas Cowboys participated in the Super Bowl V . [SEP],Dallas Cowboys,Dallas Cowboys,1,Dallas Cowboys,1,-2.66683
[CLS] Croatia national football team participated in the UEFA Euro 2004 . [SEP],Croatia national football team,Croatia national football team,1,Croatia national football team,1,-1.57410
[CLS] Soviet Union national football team participated in the 1986 FIFA World Cup . [SEP],Soviet Union national football team,Soviet Union national football team,1,Soviet Union national football team,1,-1.45890
[CLS] Spartak Moscow participated in the 2003 Russian Premier League . [SEP],Spartak Moscow,Spartak Moscow,1,Spartak Moscow,1,-3.01606
[CLS] Germany national football team participated in the 1998 FIFA World Cup . [SEP],Germany national football team,Germany national football team,1,Germany national football team,1,-0.98109
[CLS] New Zealand national football team participated in the 2010 FIFA World Cup . [SEP],New Zealand national football team,New Zealand national football team,1,New Zealand national football team,1,-0.11999
[CLS] Belgium national football team participated in the 1990 FIFA World Cup . [SEP],Belgium national football team,Belgium national football team,1,Belgium national football team,1,-1.63625
[CLS] Italy national football team participated in the UEFA Euro 1968 . [SEP],Italy national football team,Italy national football team,1,Italy national football team,1,-0.76667
[CLS] France national football team participated in the UEFA Euro 1992 . [SEP],France national football team,France national football team,1,France national football team,1,-1.02848
[CLS] Ghana national football team participated in the 2014 FIFA World Cup . [SEP],Ghana national football team,Ghana national football team,1,Ghana national football team,1,-1.74419
[CLS] Frankfurt Galaxy participated in the World Bowl ' 99 . [SEP],Frankfurt Galaxy,Frankfurt Galaxy,1,Frankfurt Galaxy,1,-7.44054
[CLS] Denmark national football team participated in the UEFA Euro 1992 . [SEP],Denmark national football team,Denmark national football team,1,Denmark national football team,1,-0.67206
[CLS] Australia national association football team participated in the 1974 FIFA World Cup . [SEP],Australia national association football team,Australia national association football team,1,Australia national association football team,1,-2.18113
[CLS] United States men ' s national soccer team participated in the 2006 FIFA World Cup . [SEP],United States men ' s national soccer team,United States men ' s national soccer team,1,United States men ' s national soccer team,1,-0.32099
[CLS] Italy national football team participated in the 1986 FIFA World Cup . [SEP],Italy national football team,Italy national football team,1,Italy national football team,1,-1.10792
[CLS] France national football team participated in the 2002 FIFA World Cup . [SEP],France national football team,France national football team,1,France national football team,1,-1.18641
[CLS] Brazil national football team participated in the 1958 FIFA World Cup . [SEP],Brazil national football team,Brazil national football team,1,Brazil national football team,1,-1.65637
[CLS] Italy national football team participated in the 2013 FIFA Confederations:2 Cup . [SEP],Italy national football team,Italy national football team,1,Italy national football team,1,-1.31274
[CLS] Barcelona Dragons participated in the World Bowl ' 99 . [SEP],Barcelona Dragons,Barcelona Dragons,1,Barcelona Dragons,1,-6.72194
[CLS] Colombia national football team participated in the 1990 FIFA World Cup . [SEP],Colombia national football team,Colombia national football team,1,Colombia national football team,1,-1.20680
[CLS] England national football team participated in the UEFA Euro 1980 . [SEP],England national football team,England national football team,1,England national football team,1,-1.22775
[CLS] Germany national football team participated in the UEFA Euro 2012 . [SEP],Germany national football team,Germany national football team,1,Germany national football team,1,-1.00158
[CLS] New England Patriots participated in the Super Bowl XXXI:2 . [SEP],New England Patriots,New England Patriots,1,New England Patriots,1,-0.06927
[CLS] Argentina national football team participated in the 2014 FIFA World Cup . [SEP],Argentina national football team,Argentina national football team,1,Argentina national football team,1,-1.26966
