sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Kenya maintains diplomatic relations with United Kingdom . [SEP],United Kingdom,United Kingdom,1,United Kingdom,1,-1.12968
[CLS] Syria maintains diplomatic relations with People ' s Republic of China . [SEP],People ' s Republic of China,People ' s Republic of China,1,People ' s Republic of China,1,-0.38941
[CLS] South Korea maintains diplomatic relations with United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.75066
[CLS] United States of America maintains diplomatic relations with Cape Verde . [SEP],Cape Verde,Cape Verde,1,Cape Verde,1,-2.12069
[CLS] Syria maintains diplomatic relations with United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.95785
[CLS] Romania maintains diplomatic relations with People ' s Republic of China . [SEP],People ' s Republic of China,People ' s Republic of China,1,People ' s Republic of China,1,-0.19777
[CLS] Germany maintains diplomatic relations with San Marino . [SEP],San Marino,San Marino,1,San Marino,1,-0.86136
[CLS] Syria maintains diplomatic relations with Saudi Arabia . [SEP],Saudi Arabia,Saudi Arabia,1,Saudi Arabia,1,-0.08946
[CLS] Ethiopia maintains diplomatic relations with United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.79260
[CLS] Holy See maintains diplomatic relations with United Kingdom . [SEP],United Kingdom,United Kingdom,1,United Kingdom,1,-1.08757
[CLS] Belarus maintains diplomatic relations with United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.66316
[CLS] Canada maintains diplomatic relations with United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.44961
[CLS] India maintains diplomatic relations with United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.75456
[CLS] Australia maintains diplomatic relations with North Korea . [SEP],North Korea,North Korea,1,North Korea,1,-1.71676
[CLS] Yemen maintains diplomatic relations with United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-1.03865
[CLS] Australia maintains diplomatic relations with Federated:2 States of Micronesia:2 . [SEP],Federated:2 States of Micronesia:2,Federated:2 States of Micronesia:2,1,Federated:2 States of Micronesia:2,1,-0.27271
[CLS] Norway maintains diplomatic relations with United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.85090
[CLS] Germany maintains diplomatic relations with People ' s Republic of China . [SEP],People ' s Republic of China,People ' s Republic of China,1,People ' s Republic of China,1,-0.18723
[CLS] Germany maintains diplomatic relations with Dominican Republic . [SEP],Dominican Republic,Dominican Republic,1,Dominican Republic,1,-2.51859
[CLS] Russia maintains diplomatic relations with United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.50544
[CLS] Central African Republic maintains diplomatic relations with Democratic Republic of the Congo . [SEP],Democratic Republic of the Congo,Democratic Republic of the Congo,1,Democratic Republic of the Congo,1,-0.47471
[CLS] Israel maintains diplomatic relations with Czech Republic . [SEP],Czech Republic,Czech Republic,1,Czech Republic,1,-1.23745
[CLS] Australia maintains diplomatic relations with Antigua and Barbuda:2 . [SEP],Antigua and Barbuda:2,Antigua and Barbuda:2,1,Antigua and Barbuda:2,1,-0.04176
[CLS] Kenya maintains diplomatic relations with South Africa . [SEP],South Africa,South Africa,1,South Africa,1,-1.22373
[CLS] Germany maintains diplomatic relations with South Korea . [SEP],South Korea,South Korea,1,South Korea,1,-0.69988
[CLS] Canada maintains diplomatic relations with South Africa . [SEP],South Africa,South Africa,1,South Africa,1,-1.42459
[CLS] Argentina maintains diplomatic relations with United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.50120
[CLS] Saudi Arabia maintains diplomatic relations with Maldives:3 . [SEP],Maldives:3,Maldives:3,1,Maldives:3,1,-1.36801
