sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] The Riddle:3 is represented by music label MCA Records . [SEP],MCA Records,MCA Records,1,MCA Records,1,-3.69639
[CLS] The Hunter is represented by music label Liberation Music . [SEP],Liberation Music,Liberation Music,1,Liberation Music,1,-6.02235
[CLS] A . K . A . is represented by music label Capitol Records . [SEP],Capitol Records,Capitol Records,1,Capitol Records,1,-3.63672
[CLS] We Stitch:2 These Wounds:2 is represented by music label StandBy:3 Records . [SEP],StandBy:3 Records,StandBy:3 Records,1,StandBy:3 Records,1,-6.09461
[CLS] The Ground is represented by music label ECM:2 Records . [SEP],ECM:2 Records,ECM:2 Records,1,ECM:2 Records,1,-2.76191
[CLS] All the Pain Money Can Buy is represented by music label Hollywood Records . [SEP],Hollywood Records,Hollywood Records,1,Hollywood Records,1,-3.70856
[CLS] Melody Calling EP is represented by music label Columbia Records . [SEP],Columbia Records,Columbia Records,1,Columbia Records,1,-3.53210
[CLS] Playground:2 Psychotics:2 is represented by music label Rykodisc:4 . [SEP],Rykodisc:4,Rykodisc:4,1,Rykodisc:4,1,-0.97788
[CLS] Moriah:2 Peters is represented by music label Reunion Records . [SEP],Reunion Records,Reunion Records,1,Reunion Records,1,-5.30905
[CLS] Round Trip is represented by music label Capitol Records . [SEP],Capitol Records,Capitol Records,1,Capitol Records,1,-4.20864
[CLS] Filmworks:2 VII : Cynical:3 Hysterie:3 Hour is represented by music label Tzadik:3 Records . [SEP],Tzadik:3 Records,Tzadik:3 Records,1,Tzadik:3 Records,1,-5.12905
[CLS] Swallow:3 is represented by music label 4AD:2 . [SEP],4AD:2,4AD:2,1,4AD:2,1,-5.00261
[CLS] Inevitable:3 End is represented by music label Relapse:3 Records . [SEP],Relapse:3 Records,Relapse:3 Records,1,Relapse:3 Records,1,-1.08859
[CLS] Power Move is represented by music label Don Giovanni Records . [SEP],Don Giovanni Records,Don Giovanni Records,1,Don Giovanni Records,1,-4.43344
[CLS] Hemophiliac:5 is represented by music label Tzadik:3 Records . [SEP],Tzadik:3 Records,Tzadik:3 Records,1,Tzadik:3 Records,1,-5.54562
[CLS] Your Imagination:2 is represented by music label Giant Records . [SEP],Giant Records,Giant Records,1,Giant Records,1,-6.06447
[CLS] Maureen McGovern:5 is represented by music label 20th Century Fox Records . [SEP],20th Century Fox Records,20th Century Fox Records,1,20th Century Fox Records,1,-0.96083
[CLS] Together We ' re Heavy is represented by music label Hollywood Records . [SEP],Hollywood Records,Hollywood Records,1,Hollywood Records,1,-4.42314
[CLS] Wrapped:3 in Red is represented by music label RCA Records . [SEP],RCA Records,RCA Records,1,RCA Records,1,-3.23067
[CLS] Bird Nest Roys:2 is represented by music label Flying Nun Records . [SEP],Flying Nun Records,Flying Nun Records,1,Flying Nun Records,1,-5.83827
[CLS] Show Me is represented by music label Hollywood Records . [SEP],Hollywood Records,Hollywood Records,1,Hollywood Records,1,-4.66143
[CLS] Filmstar:2 is represented by music label Nude:2 Records . [SEP],Nude:2 Records,Nude:2 Records,1,Nude:2 Records,1,-3.57421
[CLS] Quiet Places is represented by music label Vanguard Records . [SEP],Vanguard Records,Vanguard Records,1,Vanguard Records,1,-5.37098
[CLS] An Evening with Belafonte:3 is represented by music label RCA Records . [SEP],RCA Records,RCA Records,1,RCA Records,1,-3.99072
[CLS] Swim:2 Good is represented by music label Def Jam Recordings . [SEP],Def Jam Recordings,Def Jam Recordings,1,Def Jam Recordings,1,-1.37909
[CLS] Repeat:2 When Necessary:4 is represented by music label Swan Song Records . [SEP],Swan Song Records,Swan Song Records,1,Swan Song Records,1,-3.38975
[CLS] Once Upon a Time is represented by music label HIM:2 International Music . [SEP],HIM:2 International Music,HIM:2 International Music,1,HIM:2 International Music,1,-4.50703
[CLS] Lush:2 Life is represented by music label Asylum Records . [SEP],Asylum Records,Asylum Records,1,Asylum Records,1,-4.68444
[CLS] Blue Suede:2 Shoes is represented by music label Sun Records . [SEP],Sun Records,Sun Records,1,Sun Records,1,-4.62380
[CLS] East of Midnight is represented by music label Warner Bros . Records . [SEP],Warner Bros . Records,Warner Bros . Records,1,Warner Bros . Records,1,-0.23059
[CLS] The Manhattans:2 is represented by music label Columbia Records . [SEP],Columbia Records,Columbia Records,1,Columbia Records,1,-3.10098
[CLS] Seagram:2 is represented by music label Rap - A - Lot Records . [SEP],Rap - A - Lot Records,Rap - A - Lot Records,1,Rap - A - Lot Records,1,-2.27332
[CLS] Bukkene:3 Bruse:2 is represented by music label Grappa:3 Musikkforlag:4 A / S . [SEP],Grappa:3 Musikkforlag:4 A / S,Grappa:3 Musikkforlag:4 A / S,1,Grappa:3 Musikkforlag:4 A / S,1,-2.48253
[CLS] Uncle Sam ' s Curse is represented by music label Ruthless:2 Records . [SEP],Ruthless:2 Records,Ruthless:2 Records,1,Ruthless:2 Records,1,-2.35962
[CLS] Losin:2 ' Lately:2 Gambler:2 is represented by music label New West Records . [SEP],New West Records,New West Records,1,New West Records,1,-5.17088
[CLS] Transformer:2 is represented by music label RCA Records . [SEP],RCA Records,RCA Records,1,RCA Records,1,-3.98140
[CLS] Shin ' ai is represented by music label King Records . [SEP],King Records,King Records,1,King Records,1,-5.45242
[CLS] The Love Album is represented by music label RCA Records . [SEP],RCA Records,RCA Records,1,RCA Records,1,-3.30880
[CLS] Linda Perhacs:3 is represented by music label Asthmatic:4 Kitty . [SEP],Asthmatic:4 Kitty,Asthmatic:4 Kitty,1,Asthmatic:4 Kitty,1,-2.71367
[CLS] Griffin House is represented by music label Nettwerk:3 . [SEP],Nettwerk:3,Nettwerk:3,1,Nettwerk:3,1,-2.17105
[CLS] Yung:2 Joc:2 is represented by music label Bad Boy Records . [SEP],Bad Boy Records,Bad Boy Records,1,Bad Boy Records,1,-3.30518
[CLS] The Rhythm of the Saints is represented by music label Warner Bros . Records . [SEP],Warner Bros . Records,Warner Bros . Records,1,Warner Bros . Records,1,-0.11285
[CLS] The Stardust:2 Bowling is represented by music label Warner Music Group . [SEP],Warner Music Group,Warner Music Group,1,Warner Music Group,1,-1.64909
[CLS] On a Night Like This is represented by music label Parlophone:3 . [SEP],Parlophone:3,Parlophone:3,1,Parlophone:3,1,-0.02749
[CLS] Poison Pen is represented by music label Big Time Records . [SEP],Big Time Records,Big Time Records,1,Big Time Records,1,-4.44490
