sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Ocean Shores:2 Video was founded in Hong Kong . [SEP],Hong Kong,Hong Kong,1,Hong Kong,1,-0.00244
[CLS] Universal Ballet was founded in South Korea . [SEP],South Korea,South Korea,1,South Korea,1,-1.95495
[CLS] The Call was founded in Santa Cruz . [SEP],Santa Cruz,Santa Cruz,1,Santa Cruz,1,-0.98872
[CLS] Krewella:3 was founded in Northbrook:2 . [SEP],Northbrook:2,Northbrook:2,1,Northbrook:2,1,-6.65359
[CLS] Battle was founded in South Korea . [SEP],South Korea,South Korea,1,South Korea,1,-1.98110
[CLS] Salem was founded in Kingston upon Hull . [SEP],Kingston upon Hull,Kingston upon Hull,1,Kingston upon Hull,1,-1.29392
[CLS] Panasonic:3 Corporation was founded in Ōsaka:2 . [SEP],Ōsaka:2,Ōsaka:2,1,Ōsaka:2,1,-1.69443
[CLS] Boy Kill Boy was founded in Leytonstone:3 . [SEP],Leytonstone:3,Leytonstone:3,1,Leytonstone:3,1,-1.16185
[CLS] Gideon was founded in Tuscaloosa:4 . [SEP],Tuscaloosa:4,Tuscaloosa:4,1,Tuscaloosa:4,1,-1.31743
[CLS] Flash Bang Grenada:2 was founded in Los Angeles . [SEP],Los Angeles,Los Angeles,1,Los Angeles,1,-0.19044
[CLS] SIN:2 34 was founded in Santa Monica . [SEP],Santa Monica,Santa Monica,1,Santa Monica,1,-1.65621
[CLS] Heartist:2 was founded in Southern California . [SEP],Southern California,Southern California,1,Southern California,1,-1.71290
[CLS] Mondi:2 Group was founded in South Africa . [SEP],South Africa,South Africa,1,South Africa,1,-0.81077
[CLS] Extremoduro:4 was founded in Plasencia:3 . [SEP],Plasencia:3,Plasencia:3,1,Plasencia:3,1,-2.33585
[CLS] United Forces was founded in United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.45927
[CLS] British Knights was founded in New York City . [SEP],New York City,New York City,1,New York City,1,-0.18621
[CLS] Side Effect was founded in Los Angeles . [SEP],Los Angeles,Los Angeles,1,Los Angeles,1,-0.14908
[CLS] Rude:2 Paper was founded in South Korea . [SEP],South Korea,South Korea,1,South Korea,1,-1.54194
[CLS] Youth Gone Mad was founded in Los Angeles . [SEP],Los Angeles,Los Angeles,1,Los Angeles,1,-0.08038
[CLS] Viking Skull:2 was founded in Corby:2 . [SEP],Corby:2,Corby:2,1,Corby:2,1,-6.97859
[CLS] DBLP:3 was founded in University of Trier . [SEP],University of Trier,University of Trier,1,University of Trier,1,-4.73525
[CLS] Chiodos:3 was founded in Davison:2 . [SEP],Davison:2,Davison:2,1,Davison:2,1,-5.85455
[CLS] Music Zone was founded in Longsight:3 . [SEP],Longsight:3,Longsight:3,1,Longsight:3,1,-1.92301
[CLS] Poperratic:3 was founded in Los Angeles . [SEP],Los Angeles,Los Angeles,1,Los Angeles,1,-0.10613
[CLS] Palace of Buddies:2 was founded in Salt Lake City . [SEP],Salt Lake City,Salt Lake City,1,Salt Lake City,1,-0.10275
[CLS] The LeFevres:4 was founded in Smithville:2 . [SEP],Smithville:2,Smithville:2,1,Smithville:2,1,-4.97904
[CLS] Skrewdriver:4 was founded in Poulton:2 - le - Fylde:3 . [SEP],Poulton:2 - le - Fylde:3,Poulton:2 - le - Fylde:3,1,Poulton:2 - le - Fylde:3,1,-3.16394
[CLS] Leon ' s was founded in Welland:2 . [SEP],Welland:2,Welland:2,1,Welland:2,1,-3.89229
[CLS] Impellitteri:4 was founded in Los Angeles . [SEP],Los Angeles,Los Angeles,1,Los Angeles,1,-0.19700
[CLS] Everything but the Girl was founded in Kingston upon Hull . [SEP],Kingston upon Hull,Kingston upon Hull,1,Kingston upon Hull,1,-1.78061
[CLS] Saratov:2 Airlines was founded in Saratov:2 . [SEP],Saratov:2,Saratov:2,1,Saratov:2,1,-0.00238
[CLS] Screaming:2 Trees was founded in Ellensburg:2 . [SEP],Ellensburg:2,Ellensburg:2,1,Ellensburg:2,1,-4.10450
[CLS] German Academy of Sciences Leopoldina:2 was founded in Schweinfurt:4 . [SEP],Schweinfurt:4,Schweinfurt:4,1,Schweinfurt:4,1,-0.03232
[CLS] 5uu:2 ' s was founded in United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.44466
[CLS] WebJet:3 Linhas:2 Aéreas:2 was founded in Rio de Janeiro . [SEP],Rio de Janeiro,Rio de Janeiro,1,Rio de Janeiro,1,-0.02976
[CLS] Act As If was founded in Los Angeles . [SEP],Los Angeles,Los Angeles,1,Los Angeles,1,-0.04161
[CLS] Brasserie:2 Nationale was founded in Bascharage:3 . [SEP],Bascharage:3,Bascharage:3,1,Bascharage:3,1,-7.52191
[CLS] Black Cobra was founded in San Francisco . [SEP],San Francisco,San Francisco,1,San Francisco,1,-0.59544
[CLS] Ai Otsuka:3 was founded in Ōsaka:2 . [SEP],Ōsaka:2,Ōsaka:2,1,Ōsaka:2,1,-3.47871
[CLS] IM Global was founded in Los Angeles . [SEP],Los Angeles,Los Angeles,1,Los Angeles,1,-0.30679
[CLS] Waterman:2 was founded in New York City . [SEP],New York City,New York City,1,New York City,1,-0.34136
[CLS] Indian House was founded in Taos:2 . [SEP],Taos:2,Taos:2,1,Taos:2,1,-5.97558
[CLS] Karate High School was founded in San Francisco . [SEP],San Francisco,San Francisco,1,San Francisco,1,-0.55814
[CLS] The Eyes of a Traitor:2 was founded in Harpenden:3 . [SEP],Harpenden:3,Harpenden:3,1,Harpenden:3,1,-1.31822
[CLS] Carimi:2 was founded in New York . [SEP],New York,New York,1,New York,1,-0.37123
[CLS] The Business was founded in Lewisham:2 . [SEP],Lewisham:2,Lewisham:2,1,Lewisham:2,1,-5.58509
[CLS] Luxoflux:3 was founded in Santa Monica . [SEP],Santa Monica,Santa Monica,1,Santa Monica,1,-1.02962
[CLS] Tripsichord:4 Music Box was founded in San Francisco . [SEP],San Francisco,San Francisco,1,San Francisco,1,-0.59093
[CLS] Lee Dong - hae was founded in South Korea . [SEP],South Korea,South Korea,1,South Korea,1,-0.43993
[CLS] The Tic:2 Tok:2 Men was founded in United States of America . [SEP],United States of America,United States of America,1,United States of America,1,-0.41118
[CLS] Killing Joke:2 was founded in Notting:2 Hill . [SEP],Notting:2 Hill,Notting:2 Hill,1,Notting:2 Hill,1,-0.32446
[CLS] Bl:2 ' ast:2 was founded in Santa Cruz . [SEP],Santa Cruz,Santa Cruz,1,Santa Cruz,1,-0.99196
[CLS] Diamond Nights was founded in New York City . [SEP],New York City,New York City,1,New York City,1,-0.27203
[CLS] The Mannish:2 Boys was founded in Los Angeles . [SEP],Los Angeles,Los Angeles,1,Los Angeles,1,-0.13901
[CLS] Smithfield:2 Foods was founded in Smithfield:2 . [SEP],Smithfield:2,Smithfield:2,1,Smithfield:2,1,-0.00389
[CLS] Pop Will Eat Itself:3 was founded in Stourbridge:3 . [SEP],Stourbridge:3,Stourbridge:3,1,Stourbridge:3,1,-2.09451
[CLS] Prefab:3 Sprout:2 was founded in Witton:2 Gilbert . [SEP],Witton:2 Gilbert,Witton:2 Gilbert,1,Witton:2 Gilbert,1,-8.93485
[CLS] Sweetbox:2 was founded in Los Angeles . [SEP],Los Angeles,Los Angeles,1,Los Angeles,1,-0.18839
[CLS] Mt . Helium:2 was founded in Los Angeles . [SEP],Los Angeles,Los Angeles,1,Los Angeles,1,-0.10694
[CLS] Cerberus:3 Capital Management was founded in New York City . [SEP],New York City,New York City,1,New York City,1,-0.19108
[CLS] Adelphi:2 was founded in Towson:3 . [SEP],Towson:3,Towson:3,1,Towson:3,1,-2.03146
[CLS] Vanilla:2 Fudge:2 was founded in Long Island . [SEP],Long Island,Long Island,1,Long Island,1,-1.49887
[CLS] Tiny Dancers:2 was founded in South Elmsall:3 . [SEP],South Elmsall:3,South Elmsall:3,1,South Elmsall:3,1,-5.02245
[CLS] Tuxedomoon:4 was founded in San Francisco . [SEP],San Francisco,San Francisco,1,San Francisco,1,-1.44680
[CLS] Prexeca:3 Bangers:2 was founded in Rio de Janeiro . [SEP],Rio de Janeiro,Rio de Janeiro,1,Rio de Janeiro,1,-0.03559
[CLS] Kool:2 & The Gang was founded in Jersey City . [SEP],Jersey City,Jersey City,1,Jersey City,1,-2.55098
[CLS] Douglas was founded in Santa Monica . [SEP],Santa Monica,Santa Monica,1,Santa Monica,1,-1.00882
[CLS] Tomsk:2 Avia:2 was founded in Tomsk:2 . [SEP],Tomsk:2,Tomsk:2,1,Tomsk:2,1,-0.01427
[CLS] Tokyo Police Club was founded in Newmarket:2 . [SEP],Newmarket:2,Newmarket:2,1,Newmarket:2,1,-5.46753
[CLS] Ghastly:3 Ones was founded in Van Nuys:2 . [SEP],Van Nuys:2,Van Nuys:2,1,Van Nuys:2,1,-2.10171
