sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] The original language of Dutch Low Saxon Wikipedia is Dutch Low Saxon . [SEP],Dutch Low Saxon,Dutch Low Saxon,1,Dutch Low Saxon,1,-0.07815
[CLS] The original language of Amhi:2 Doghe:2 Raja Rani:2 is Marathi:2 . [SEP],Marathi:2,Marathi:2,1,Marathi:2,1,-0.51508
[CLS] The original language of Tactical Unit is Cantonese:2 . [SEP],Cantonese:2,Cantonese:2,1,Cantonese:2,1,-0.72211
[CLS] The original language of Moldavian:2 Soviet Encyclopedia is Moldovan:2 . [SEP],Moldovan:2,Moldovan:2,1,Moldovan:2,1,-0.40707
[CLS] The original language of Giraftaar:4 is Nepali:2 . [SEP],Nepali:2,Nepali:2,1,Nepali:2,1,-2.60014
[CLS] The original language of Classmates:2 is Marathi:2 . [SEP],Marathi:2,Marathi:2,1,Marathi:2,1,-2.01060
[CLS] The original language of Kuni:2 Mulgi:2 Deta:2 Ka Mulgi:2 is Marathi:2 . [SEP],Marathi:2,Marathi:2,1,Marathi:2,1,-0.99004
[CLS] The original language of Hiša:2 Marije Pomočnice:4 is Slovene:3 . [SEP],Slovene:3,Slovene:3,1,Slovene:3,1,-0.16473
[CLS] The original language of The Destiny is Dzongkha:3 . [SEP],Dzongkha:3,Dzongkha:3,1,Dzongkha:3,1,-0.16664
[CLS] The original language of Puberun:3 is Assamese:2 . [SEP],Assamese:2,Assamese:2,1,Assamese:2,1,-1.18559
[CLS] The original language of Ward Six is Serbo:2 - Croatian . [SEP],Serbo:2 - Croatian,Serbo:2 - Croatian,1,Serbo:2 - Croatian,1,-0.14016
[CLS] The original language of Cyropaedia:3 is Ancient Greek . [SEP],Ancient Greek,Ancient Greek,1,Ancient Greek,1,-2.23780
[CLS] The original language of Mongol is Mongolian:2 . [SEP],Mongolian:2,Mongolian:2,1,Mongolian:2,1,-0.14863
[CLS] The original language of Kosala:2 is Marathi:2 . [SEP],Marathi:2,Marathi:2,1,Marathi:2,1,-1.49821
[CLS] The original language of Mero:2 Euta:2 Saathi:2 Cha is Nepali:2 . [SEP],Nepali:2,Nepali:2,1,Nepali:2,1,-2.06374
[CLS] The original language of Abazashta:4 is Abaza:2 . [SEP],Abaza:2,Abaza:2,1,Abaza:2,1,-0.78575
[CLS] The original language of Ahetuk:3 is Assamese:2 . [SEP],Assamese:2,Assamese:2,1,Assamese:2,1,-0.74077
[CLS] The original language of Lysistrata:3 is Ancient Greek . [SEP],Ancient Greek,Ancient Greek,1,Ancient Greek,1,-1.48249
[CLS] The original language of Jeevanko:3 Chheubaata:4 is Nepali:2 . [SEP],Nepali:2,Nepali:2,1,Nepali:2,1,-3.48684
[CLS] The original language of Death March is Tagalog:2 . [SEP],Tagalog:2,Tagalog:2,1,Tagalog:2,1,-0.79502
[CLS] The original language of Abadon:2 is Slovene:3 . [SEP],Slovene:3,Slovene:3,1,Slovene:3,1,-1.80712
[CLS] The original language of Sagla:2 Karun:2 Bhagle:3 is Marathi:2 . [SEP],Marathi:2,Marathi:2,1,Marathi:2,1,-0.69423
[CLS] The original language of Class Enemy is Slovene:3 . [SEP],Slovene:3,Slovene:3,1,Slovene:3,1,-1.63585
[CLS] The original language of The Day Passed:2 is Azerbaijani:2 . [SEP],Azerbaijani:2,Azerbaijani:2,1,Azerbaijani:2,1,-2.17640
[CLS] The original language of Myn:2 Bala is Kazakh:3 . [SEP],Kazakh:3,Kazakh:3,1,Kazakh:3,1,-1.15774
[CLS] The original language of Kadachit:3 is Marathi:2 . [SEP],Marathi:2,Marathi:2,1,Marathi:2,1,-1.85786
[CLS] The original language of Jonda:2 Iman:2 Gunda:2 is Assamese:2 . [SEP],Assamese:2,Assamese:2,1,Assamese:2,1,-0.10337
[CLS] The original language of Serbo:2 - Croatian Wikipedia is Serbo:2 - Croatian . [SEP],Serbo:2 - Croatian,Serbo:2 - Croatian,1,Serbo:2 - Croatian,1,-0.03253
[CLS] The original language of Egerin:3 is Kurdish:2 languages . [SEP],Kurdish:2 languages,Kurdish:2 languages,1,Kurdish:2 languages,1,-2.35764
[CLS] The original language of Biththi:3 Hathara:2 is Sinhala:2 . [SEP],Sinhala:2,Sinhala:2,1,Sinhala:2,1,-0.27064
[CLS] The original language of Javanese:2 Wikipedia is Javanese:2 . [SEP],Javanese:2,Javanese:2,1,Javanese:2,1,-0.60811
