sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] The capital of McKenzie County is Watford:2 City . [SEP],Watford:2 City,Watford:2 City,1,Watford:2 City,1,-4.12568
[CLS] The capital of Tadjourah:4 Region is Tadjoura:4 . [SEP],Tadjoura:4,Tadjoura:4,1,Tadjoura:4,1,-0.88097
[CLS] The capital of Edwards County is Rocksprings:3 . [SEP],Rocksprings:3,Rocksprings:3,1,Rocksprings:3,1,-5.57835
[CLS] The capital of Mubende:3 District is Mubende:3 . [SEP],Mubende:3,Mubende:3,1,Mubende:3,1,-0.06050
[CLS] The capital of Faaborg:3 - Midtfyn:3 Municipality is Ringe:2 . [SEP],Ringe:2,Ringe:2,1,Ringe:2,1,-4.67373
[CLS] The capital of Los Andes Department is San Antonio de los Cobres:2 . [SEP],San Antonio de los Cobres:2,San Antonio de los Cobres:2,1,San Antonio de los Cobres:2,1,-2.45959
"[CLS] The capital of Mykolaiv:3 Raion:2 is Mykolaiv:3 , Lviv:2 Oblast . [SEP]","Mykolaiv:3 , Lviv:2 Oblast","Mykolaiv:3 , Lviv:2 Oblast",1,"Mykolaiv:3 , Lviv:2 Oblast",1,-0.37494
[CLS] The capital of Krymsky:3 District is Krymsk:3 . [SEP],Krymsk:3,Krymsk:3,1,Krymsk:3,1,-0.15921
[CLS] The capital of Lyuberetsky:5 District is Lyubertsy:4 . [SEP],Lyubertsy:4,Lyubertsy:4,1,Lyubertsy:4,1,-2.87626
[CLS] The capital of Copperas:2 Cove is Coryell:2 County . [SEP],Coryell:2 County,Coryell:2 County,1,Coryell:2 County,1,-4.19150
[CLS] The capital of Tamaulipas:3 is Ciudad Victoria . [SEP],Ciudad Victoria,Ciudad Victoria,1,Ciudad Victoria,1,-4.95695
[CLS] The capital of El Salvador is San Salvador . [SEP],San Salvador,San Salvador,1,San Salvador,1,-0.83571
[CLS] The capital of Ekurhuleni:4 Metropolitan Municipality is Germiston:3 . [SEP],Germiston:3,Germiston:3,1,Germiston:3,1,-3.00056
[CLS] The capital of Uchkuduk:4 District is Uchkuduk:4 . [SEP],Uchkuduk:4,Uchkuduk:4,1,Uchkuduk:4,1,-0.00843
[CLS] The capital of Keweenaw:3 County is Eagle River . [SEP],Eagle River,Eagle River,1,Eagle River,1,-4.80875
[CLS] The capital of Kyrgyzstan:5 is Bishkek:3 . [SEP],Bishkek:3,Bishkek:3,1,Bishkek:3,1,-0.04188
[CLS] The capital of Mombasa:3 County is Mombasa:3 . [SEP],Mombasa:3,Mombasa:3,1,Mombasa:3,1,-0.01895
[CLS] The capital of Iguala:3 de la Independencia is La ciudad de tusa:2 brous:2 . [SEP],La ciudad de tusa:2 brous:2,La ciudad de tusa:2 brous:2,1,La ciudad de tusa:2 brous:2,1,-6.39966
[CLS] The capital of Washington County is Chipley:2 . [SEP],Chipley:2,Chipley:2,1,Chipley:2,1,-6.38157
[CLS] The capital of Lipkovo:3 Municipality is Lipkovo:3 . [SEP],Lipkovo:3,Lipkovo:3,1,Lipkovo:3,1,-0.01492
[CLS] The capital of Radomsko:3 County is Radomsko:3 . [SEP],Radomsko:3,Radomsko:3,1,Radomsko:3,1,-0.40679
[CLS] The capital of Wapello:3 County is Ottumwa:3 . [SEP],Ottumwa:3,Ottumwa:3,1,Ottumwa:3,1,-6.45051
[CLS] The capital of Castrillón:3 is Piedras:2 Blancas:2 . [SEP],Piedras:2 Blancas:2,Piedras:2 Blancas:2,1,Piedras:2 Blancas:2,1,-0.94823
[CLS] The capital of Krasnoperekopsk:6 Raion:2 is Krasnoperekopsk:6 . [SEP],Krasnoperekopsk:6,Krasnoperekopsk:6,1,Krasnoperekopsk:6,1,-0.00494
[CLS] The capital of Kesovogorsky:5 District is Kesova:3 Gora . [SEP],Kesova:3 Gora,Kesova:3 Gora,1,Kesova:3 Gora,1,-2.55832
[CLS] The capital of Novosokolnichesky:5 District is Novosokolniki:4 . [SEP],Novosokolniki:4,Novosokolniki:4,1,Novosokolniki:4,1,-1.14932
[CLS] The capital of South Governorate:2 is Sidon:2 . [SEP],Sidon:2,Sidon:2,1,Sidon:2,1,-3.89644
[CLS] The capital of Rockwall:2 County is Rockwall:2 . [SEP],Rockwall:2,Rockwall:2,1,Rockwall:2,1,-0.04474
[CLS] The capital of Makhado:3 Local Municipality is Louis Trichardt:3 . [SEP],Louis Trichardt:3,Louis Trichardt:3,1,Louis Trichardt:3,1,-4.55137
[CLS] The capital of Kvemo:3 Kartli:2 is Rustavi:3 . [SEP],Rustavi:3,Rustavi:3,1,Rustavi:3,1,-2.53065
[CLS] The capital of Tozeur:3 Governorate:2 is Tozeur:3 . [SEP],Tozeur:3,Tozeur:3,1,Tozeur:3,1,-0.01630
[CLS] The capital of canton of Nesle:2 is Nesle:2 . [SEP],Nesle:2,Nesle:2,1,Nesle:2,1,-0.02548
[CLS] The capital of Pinsk:2 District is Pinsk:2 . [SEP],Pinsk:2,Pinsk:2,1,Pinsk:2,1,-0.01409
[CLS] The capital of Severo:2 - Baykalsky:3 District is Nizhneangarsk:5 . [SEP],Nizhneangarsk:5,Nizhneangarsk:5,1,Nizhneangarsk:5,1,-3.85909
[CLS] The capital of Linn County is Cedar Rapids . [SEP],Cedar Rapids,Cedar Rapids,1,Cedar Rapids,1,-2.06822
[CLS] The capital of North Bačka:2 District is Subotica:2 . [SEP],Subotica:2,Subotica:2,1,Subotica:2,1,-0.06833
[CLS] The capital of Harrison County is Clarksburg:2 . [SEP],Clarksburg:2,Clarksburg:2,1,Clarksburg:2,1,-4.14355
[CLS] The capital of Esteban Echeverría:4 Partido is Monte Grande . [SEP],Monte Grande,Monte Grande,1,Monte Grande,1,-5.71335
[CLS] The capital of Colfax:3 County is Raton:2 . [SEP],Raton:2,Raton:2,1,Raton:2,1,-5.25560
[CLS] The capital of Bogdanci:2 Municipality is Bogdanci:2 . [SEP],Bogdanci:2,Bogdanci:2,1,Bogdanci:2,1,-0.06890
[CLS] The capital of Narok:2 County is Narok:2 . [SEP],Narok:2,Narok:2,1,Narok:2,1,-0.04223
"[CLS] The capital of Gmina Brzeziny:3 , Łódź Voivodeship is Brzeziny:3 . [SEP]",Brzeziny:3,Brzeziny:3,1,Brzeziny:3,1,-0.01629
[CLS] The capital of Gaul:2 is Lugdunum:3 . [SEP],Lugdunum:3,Lugdunum:3,1,Lugdunum:3,1,-0.34824
[CLS] The capital of Nowogródek:4 Voivodeship is Navahrudak:4 . [SEP],Navahrudak:4,Navahrudak:4,1,Navahrudak:4,1,-4.46364
