sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] North Carolina Agricultural and Technical State University is a [MASK] [MASK] [MASK] [MASK] . [SEP],college in North Carolina,land - grant university,0,land - grant university,0,-1.00777
[CLS] 2010 Capital One Bowl is a [MASK] [MASK] [MASK] [MASK] . [SEP],2010 Capital One Bowl,bowl game,0,bowl game,0,-0.01462
[CLS] Food & History is a [MASK] [MASK] . [SEP],separate separate,scientific journal,0,scientific journal,0,-0.79787
[CLS] Springhurst:2 is a [MASK] [MASK] [MASK] [MASK] . [SEP],land - land land,railway station,0,railway station,0,-0.61230
[CLS] Hildebrand:3 is a [MASK] [MASK] [MASK] . [SEP],town - town,family name,0,family name,0,-0.67711
[CLS] Laval - d ' Aurelle:2 is a [MASK] . [SEP],commune,commune of France,0,commune of France,0,-0.11503
[CLS] Ditchford:3 railway station is a [MASK] [MASK] . [SEP],railway station,railway station,1,railway station,1,-0.10543
[CLS] Centre Place is a [MASK] [MASK] [MASK] . [SEP],street in London,shopping mall,0,shopping mall,0,-1.14160
[CLS] Ashibetsu:3 Station is a [MASK] . [SEP],station,railway station,0,railway station,0,-0.24508
[CLS] Boa people is a [MASK] [MASK] [MASK] [MASK] . [SEP],branch of Boa people,ethnic group,0,ethnic group,0,-1.03917
[CLS] Bohunt:3 School is a [MASK] . [SEP],school,secondary school,0,secondary school,0,-0.39742
[CLS] MTV Europe Music Award for Best Italian Act is a [MASK] [MASK] [MASK] . [SEP],series of awards,MTV Europe Music Award,0,MTV Europe Music Award,0,-0.71148
[CLS] Waka:2 - ush:2 Kamuy:3 is a [MASK] [MASK] [MASK] . [SEP],State of State,Kamuy:3,0,Kamuy:3,0,-1.34454
[CLS] Smolensk:3 North Airport is a [MASK] [MASK] . [SEP],terminal terminal,airbase:2,0,airbase:2,0,-0.56138
[CLS] Hai Sing Catholic School is a [MASK] [MASK] . [SEP],Catholic school,secondary school,0,secondary school,0,-0.21742
[CLS] Baltija:2 Shipbuilding:2 Yard is a [MASK] [MASK] [MASK] . [SEP],Shipbuilding:2 Yard,shipyard:2,0,shipyard:2,0,-0.12329
[CLS] Live is a [MASK] [MASK] . [SEP],live band,live album,0,live album,0,-0.97170
[CLS] May 1981 tornado outbreak is a [MASK] [MASK] . [SEP],tornado outbreak,tornado outbreak,1,tornado outbreak,1,-0.09191
[CLS] Psychopathic:3 Murder Mix Volume 1 is a [MASK] [MASK] [MASK] . [SEP],recording of Sgt,remix album,0,remix album,0,-1.28218
[CLS] Cemetery Station No . 3 railway station is a [MASK] [MASK] [MASK] . [SEP],Cemetery Station No,railway station,0,railway station,0,-0.18413
[CLS] Blau is a [MASK] [MASK] [MASK] . [SEP],k . a,family name,0,family name,0,-1.00290
[CLS] Hot cathode:2 is a [MASK] [MASK] [MASK] . [SEP],hot cathode:2,cathode:2,0,cathode:2,0,-0.09090
[CLS] German submarine U - 601 is a [MASK] [MASK] . [SEP],German submarine,U - boat,0,U - boat,0,-0.24307
[CLS] North Borneo is a [MASK] [MASK] . [SEP],North Borneo,protectorate:3,0,protectorate:3,0,-0.25370
[CLS] Hamura:2 is a [MASK] [MASK] [MASK] . [SEP],degree of degree,city of Japan,0,city of Japan,0,-0.91458
[CLS] Ficoll:3 is a [MASK] [MASK] [MASK] . [SEP],d . d,polysaccharides:5,0,polysaccharides:5,0,-1.45493
[CLS] Ulmus:2 × hollandica:3 ' Belgica:2 ' is a [MASK] [MASK] [MASK] [MASK] . [SEP],subspecies of Ulmus:2,cultivar:2,0,cultivar:2,0,-0.26493
"[CLS] Riccia:2 , Molise:2 is a [MASK] [MASK] [MASK] [MASK] . [SEP]",municipality in Molise:2,comune of Italy,0,comune of Italy,0,-0.58955
[CLS] Nangkor:3 Gewog:3 is a [MASK] [MASK] [MASK] . [SEP],province of Cambodia,gewog:3 of Bhutan,0,gewog:3 of Bhutan,0,-1.16524
"[CLS] Cape Academy of Mathematics , Science and Technology is a [MASK] [MASK] [MASK] [MASK] . [SEP]",high school in Cape,boarding school,0,boarding school,0,-0.43782
[CLS] 2002 European Men ' s Handball Championship is a [MASK] [MASK] . [SEP],handball tournament,European Men ' s Handball Championship,0,European Men ' s Handball Championship,0,-0.39325
[CLS] Cléden:3 - Poher:2 is a [MASK] [MASK] [MASK] . [SEP],commune of France,commune of France,1,commune of France,1,-0.18328
[CLS] Resident Evil Zero is a [MASK] [MASK] [MASK] . [SEP],Resident Evil Zero,video game,0,video game,0,-0.43006
[CLS] The Phantoms:2 is a [MASK] . [SEP],film,television film,0,television film,0,-1.72612
[CLS] Minimum:2 - Maximum is a [MASK] [MASK] [MASK] [MASK] . [SEP],Minimum:2 - Maximum,live album,0,live album,0,-0.51112
[CLS] Agassou:3 is a [MASK] [MASK] . [SEP],Tunisian:2,Loa:2,0,Loa:2,0,-0.43542
[CLS] Champétières:3 is a [MASK] [MASK] [MASK] . [SEP],commune in France,commune of France,0,commune of France,0,-0.43416
[CLS] Bodil:2 Award for Best Actor in a Leading Role is a [MASK] [MASK] [MASK] . [SEP],gala gala gala,Bodil:2 Awards,0,Bodil:2 Awards,0,-0.08908
[CLS] Pacific Grade Summit is a [MASK] [MASK] . [SEP],Grade Summit,mountain pass,0,mountain pass,0,-0.64645
[CLS] Auger:2 is a [MASK] [MASK] . [SEP],. a,family name,0,family name,0,-1.10261
[CLS] Vlasichev:3 is a [MASK] [MASK] [MASK] . [SEP],town - town,family name,0,family name,0,-0.58792
[CLS] The Flintstones:3 is a [MASK] [MASK] [MASK] [MASK] . [SEP],history of Flintstone:2,animated series,0,animated series,0,-0.85310
[CLS] Stolen:2 Goods:2 is a [MASK] [MASK] [MASK] . [SEP],s . d,silent film,0,silent film,0,-1.26425
[CLS] 2015 Rose Bowl is a [MASK] [MASK] [MASK] . [SEP],2015 Rose Bowl,bowl game,0,bowl game,0,-0.04168
[CLS] Paddick:3 is a [MASK] [MASK] [MASK] . [SEP],town or town,family name,0,family name,0,-1.06372
[CLS] Bøkfjorden:3 is a [MASK] [MASK] [MASK] . [SEP],river in Norway,fjord:2,0,fjord:2,0,-0.73603
[CLS] Norwegian passport:2 is a [MASK] [MASK] [MASK] . [SEP],Norwegian passport:2,passport:2,0,passport:2,0,-0.05090
[CLS] Kirkland:2 is a [MASK] [MASK] . [SEP],Kirkland:2,civil parish,0,civil parish,0,-0.89295
[CLS] Ohtsuki:3 City College is a [MASK] [MASK] . [SEP],high school,junior college,0,junior college,0,-0.50463
[CLS] Montenegrin:3 Mountain Hound:2 is a [MASK] [MASK] [MASK] . [SEP],Mountain Hound:2,dog breed,0,dog breed,0,-0.29100
[CLS] JFin:3 is a [MASK] [MASK] . [SEP],platform platform,free software,0,free software,0,-0.64882
[CLS] Abscon:2 is a [MASK] [MASK] . [SEP],band band,commune of France,0,commune of France,0,-1.57726
[CLS] Monterubbiano:4 is a [MASK] . [SEP],comune,comune of Italy,0,comune of Italy,0,-0.32054
[CLS] Jephtha:3 is a [MASK] [MASK] . [SEP],badminton player,oratorio:2,0,oratorio:2,0,-0.82378
[CLS] 1946 South Ayrshire:3 by - election is a [MASK] [MASK] [MASK] . [SEP],by - election,by - election,1,by - election,1,-0.11735
[CLS] Shulman:2 is a [MASK] [MASK] [MASK] . [SEP],town - town,family name,0,family name,0,-0.96806
[CLS] KEYU:4 is a [MASK] [MASK] . [SEP],football club,television station,0,television station,0,-0.73601
[CLS] Rivaz:2 East Bank railway station is a [MASK] [MASK] . [SEP],railway station,railway station,1,railway station,1,-0.05429
[CLS] Nimda:2 Shoet:3 is a [MASK] [MASK] [MASK] [MASK] . [SEP],village in the Netherlands,armored:2 personnel carrier,0,armored:2 personnel carrier,0,-1.20524
[CLS] Constable Burton is a [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,civil parish,0,civil parish,0,-1.40670
[CLS] Rebeldes:2 discography:2 is a [MASK] [MASK] . [SEP],discography:2,discography:2,1,discography:2,1,-0.01673
[CLS] ClearOS:2 is a [MASK] [MASK] . [SEP],ClearOS:2,Linux distribution,0,Linux distribution,0,-0.32064
[CLS] Houliston:3 Glacier is a [MASK] [MASK] [MASK] . [SEP],glacier:3,glacier:3,1,glacier:3,1,-0.14834
[CLS] Suceava:3 North railway station is a [MASK] [MASK] . [SEP],railway station,railway station,1,railway station,1,-0.07259
[CLS] Ukrainian Cultural Heritage Village is a [MASK] [MASK] [MASK] . [SEP],Cultural Heritage Village,open - air museum,0,open - air museum,0,-0.05964
[CLS] Carpin:2 is a [MASK] [MASK] [MASK] . [SEP],"town , town",municipality of Germany,0,municipality of Germany,0,-0.99743
[CLS] Diors:2 is a [MASK] [MASK] [MASK] . [SEP],surf:2 team,commune of France,0,commune of France,0,-1.29042
[CLS] Crealock:3 is a [MASK] [MASK] [MASK] . [SEP],town in Germany,family name,0,family name,0,-1.24799
[CLS] Onitsha:3 South is a [MASK] [MASK] . [SEP],small town,Local Government area of Lagos State,0,Local Government area of Lagos State,0,-0.68381
[CLS] Afterglow:3 is a [MASK] [MASK] . [SEP],rock band,compilation album,0,compilation album,0,-1.65963
[CLS] Pride of Baltimore is a [MASK] [MASK] [MASK] . [SEP],Pride of Baltimore,schooner:2,0,schooner:2,0,-0.03176
[CLS] Kemosabe:3 Records is a [MASK] [MASK] . [SEP],record label,record label,1,record label,1,-0.79479
[CLS] Archosauriformes:4 is a [MASK] [MASK] [MASK] . [SEP],Archosaur:3,clade:2,0,clade:2,0,-0.37366
[CLS] Achberg:2 is a [MASK] [MASK] . [SEP],German municipality,municipality of Germany,0,municipality of Germany,0,-0.68176
[CLS] Flibbiddydibbiddydob:9 is a [MASK] [MASK] [MASK] [MASK] . [SEP],Flibbiddy:4,extended play,0,extended play,0,-0.24843
[CLS] 500 is a [MASK] [MASK] [MASK] . [SEP],red red red,natural number,0,natural number,0,-0.51394
[CLS] Manchester Town Hall is a [MASK] [MASK] . [SEP],Town hall,city hall,0,city hall,0,-0.15500
[CLS] Hida:2 - Furukawa:3 Station is a [MASK] . [SEP],station,railway station,0,railway station,0,-0.14617
[CLS] USS New Berne is a [MASK] [MASK] [MASK] . [SEP],U . S,steamship:2,0,steamship:2,0,-0.01411
[CLS] Inside the Third Reich is a [MASK] . [SEP],film,television film,0,television film,0,-1.62166
[CLS] Schönrain:3 Priory:2 is a [MASK] [MASK] . [SEP],Priory:2,monastery ( built complex ),0,monastery ( built complex ),0,-0.14511
[CLS] The Electric Ant is a [MASK] [MASK] . [SEP],football club,short story,0,short story,0,-0.80152
[CLS] Thai Trade Union Congress is a [MASK] [MASK] [MASK] [MASK] . [SEP],Thai Trade Union Congress,trade union,0,trade union,0,-0.28756
