sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Steven Van Slyke:3 is a [MASK] [MASK] by profession . [SEP],former footballer,chemist:2,0,chemist:2,0,-0.87096
[CLS] Joseph Henry Mensah:2 is a [MASK] [MASK] [MASK] by profession . [SEP],Marine Marine Marine,economist:3,0,economist:3,0,-0.47922
[CLS] Lawrence C . Washington is a [MASK] [MASK] [MASK] [MASK] by profession . [SEP],Lawrence D . Washington,mathematician:3,0,mathematician:3,0,-0.47056
[CLS] Henri Termier:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former amateur boxer,geologist:2,0,geologist:2,0,-1.06121
[CLS] Margaret Waters is a [MASK] [MASK] by profession . [SEP],tennis player,serial killer,0,serial killer,0,-0.54277
[CLS] Ashley Hames:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,television presenter,0,television presenter,0,-0.84592
[CLS] Ellie Harrison is a [MASK] [MASK] [MASK] by profession . [SEP],former tennis player,television presenter,0,television presenter,0,-0.90586
[CLS] Menachem:3 Shmuel:3 David Raichik:3 is a [MASK] [MASK] [MASK] by profession . [SEP],Lebanese Lebanese Lebanese,rabbi:2,0,rabbi:2,0,-0.67125
[CLS] Belle Starr is a [MASK] [MASK] [MASK] by profession . [SEP],star star star,outlaw:2,0,outlaw:2,0,-0.72740
[CLS] George Barrow is a [MASK] [MASK] [MASK] by profession . [SEP],bar bar bar,geologist:2,0,geologist:2,0,-0.06685
[CLS] Balabhaskar:4 is a [MASK] [MASK] by profession . [SEP],social worker,record producer,0,record producer,0,-0.56299
[CLS] Felicia:2 Langer:2 is a [MASK] [MASK] [MASK] [MASK] by profession . [SEP],German - German German,human rights activist,0,human rights activist,0,-0.93370
[CLS] Annette de la Renta:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former tennis player,socialite:2,0,socialite:2,0,-0.79120
[CLS] Michael Perricone:3 is a [MASK] [MASK] [MASK] by profession . [SEP],former baseball player,audio engineer,0,audio engineer,0,-0.89332
[CLS] Ikram:2 Yakubov:3 is a [MASK] [MASK] [MASK] by profession . [SEP],Azerbaijani:2 footballer,intelligence officer,0,intelligence officer,0,-0.87777
[CLS] Norma Aleandro:3 is a [MASK] [MASK] [MASK] by profession . [SEP],former tennis player,theater director,0,theater director,0,-0.88576
[CLS] Birger:2 Wernerfelt:2 is a [MASK] [MASK] [MASK] [MASK] by profession . [SEP],German - German German,economist:3,0,economist:3,0,-1.00056
[CLS] Alexander P . Yefremov:3 is a [MASK] [MASK] by profession . [SEP],commander commander,physicist:3,0,physicist:3,0,-0.45236
[CLS] Richard Palmer - James is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,lyricist:3,0,lyricist:3,0,-1.02910
[CLS] Eugene McGuinness:5 is a [MASK] [MASK] by profession . [SEP],former boxer,singer - songwriter,0,singer - songwriter,0,-0.71776
[CLS] Peter Markle:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,television director,0,television director,0,-0.99573
[CLS] Joseph Kitchin:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,statistician:3,0,statistician:3,0,-1.08115
[CLS] Sheryl:2 Rubio is a [MASK] [MASK] [MASK] by profession . [SEP],professional basketball player,singer - songwriter,0,singer - songwriter,0,-0.96142
[CLS] Pauline Bebe:2 is a [MASK] [MASK] [MASK] by profession . [SEP],West - German,rabbi:2,0,rabbi:2,0,-1.20013
[CLS] John Iliffe:3 is a [MASK] [MASK] [MASK] by profession . [SEP],former basketball player,dentist:2,0,dentist:2,0,-0.97653
[CLS] John Edward Campbell is a [MASK] [MASK] [MASK] by profession . [SEP],Campbell Campbell player,mathematician:3,0,mathematician:3,0,-1.18519
[CLS] Charles Repole:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former football player,theater director,0,theater director,0,-1.05513
[CLS] Marie Vitalis:2 is a [MASK] [MASK] [MASK] by profession . [SEP],former French player,flying ace:2,0,flying ace:2,0,-1.09008
[CLS] George A . Eddy is a [MASK] [MASK] [MASK] by profession . [SEP],Major League Baseball,economist:3,0,economist:3,0,-0.17089
[CLS] Misaki:2 Kuno is a [MASK] [MASK] [MASK] by profession . [SEP],Japanese judoka:2,seiyū:2,0,seiyū:2,0,-0.36721
[CLS] Mario is a [MASK] [MASK] by profession . [SEP],tennis player,singer - songwriter,0,singer - songwriter,0,-0.81344
[CLS] William of Wallingford:3 is a [MASK] [MASK] by profession . [SEP],nobleman:2,monk:2,0,monk:2,0,-0.25979
[CLS] Jessica Rizzo:3 is a [MASK] [MASK] [MASK] by profession . [SEP],former basketball player,pornographic:3 actor,0,pornographic:3 actor,0,-0.81813
[CLS] Plutonic:2 Lab is a [MASK] [MASK] [MASK] by profession . [SEP],pro pro pro,record producer,0,record producer,0,-0.59263
