sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Kenya maintains diplomatic relations with [MASK] [MASK] [MASK] [MASK] . [SEP],the Department of State,United Kingdom,0,United Kingdom,0,-0.77717
[CLS] Syria maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],the following countries,People ' s Republic of China,0,People ' s Republic of China,0,-0.94565
[CLS] South Korea maintains diplomatic relations with [MASK] [MASK] . [SEP],South Korea,United States of America,0,United States of America,0,-0.10070
[CLS] United States of America maintains diplomatic relations with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the United States of America,Cape Verde,0,Cape Verde,0,-0.48475
[CLS] Syria maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],the following countries,United States of America,0,United States of America,0,-0.94565
[CLS] Romania maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],Turkey and Turkey,People ' s Republic of China,0,People ' s Republic of China,0,-0.45015
[CLS] Germany maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],Albania and Albania,San Marino,0,San Marino,0,-0.25370
[CLS] Syria maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],the following countries,Saudi Arabia,0,Saudi Arabia,0,-0.94565
[CLS] Ethiopia maintains diplomatic relations with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the Ethiopian Department of State,United States of America,0,United States of America,0,-1.27631
[CLS] Holy See maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],Italy and Italy,United Kingdom,0,United Kingdom,0,-0.36130
[CLS] Belarus maintains diplomatic relations with [MASK] [MASK] . [SEP],The Hague,United States of America,0,United States of America,0,-0.29580
[CLS] Canada maintains diplomatic relations with [MASK] [MASK] [MASK] [MASK] . [SEP],the War of War,United States of America,0,United States of America,0,-0.76131
[CLS] India maintains diplomatic relations with [MASK] [MASK] . [SEP],The Hague,United States of America,0,United States of America,0,-0.43311
[CLS] Australia maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],Albania and Albania,North Korea,0,North Korea,0,-0.36447
[CLS] Yemen maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],Yemen . Yemen,United States of America,0,United States of America,0,-0.34152
[CLS] Australia maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],Albania and Albania,Federated:2 States of Micronesia:2,0,Federated:2 States of Micronesia:2,0,-0.36447
[CLS] Norway maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],Estonia and Estonia,United States of America,0,United States of America,0,-0.42591
[CLS] Germany maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],Albania and Albania,People ' s Republic of China,0,People ' s Republic of China,0,-0.25370
[CLS] Germany maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],Albania and Albania,Dominican Republic,0,Dominican Republic,0,-0.25370
[CLS] Russia maintains diplomatic relations with [MASK] [MASK] [MASK] [MASK] . [SEP],the State of State,United States of America,0,United States of America,0,-0.37898
[CLS] Central African Republic maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],Central African Republic,Democratic Republic of the Congo,0,Democratic Republic of the Congo,0,-0.25538
[CLS] Israel maintains diplomatic relations with [MASK] [MASK] . [SEP],The Hague,Czech Republic,0,Czech Republic,0,-0.26064
[CLS] Australia maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],Albania and Albania,Antigua and Barbuda:2,0,Antigua and Barbuda:2,0,-0.36447
[CLS] Kenya maintains diplomatic relations with [MASK] [MASK] [MASK] [MASK] . [SEP],the Department of State,South Africa,0,South Africa,0,-0.77717
[CLS] Germany maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],Albania and Albania,South Korea,0,South Korea,0,-0.25370
[CLS] Canada maintains diplomatic relations with [MASK] [MASK] [MASK] [MASK] . [SEP],the War of War,South Africa,0,South Africa,0,-0.76131
[CLS] Argentina maintains diplomatic relations with [MASK] [MASK] [MASK] [MASK] . [SEP],the Department of State,United States of America,0,United States of America,0,-0.70236
[CLS] Saudi Arabia maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],U . S,Maldives:3,0,Maldives:3,0,-0.05130
[CLS] Italy maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],Italy and Italy,South Korea,0,South Korea,0,-0.98205
[CLS] Ukraine maintains diplomatic relations with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Saudi Arabia,0,Saudi Arabia,0,-0.79691
[CLS] Italy maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],Italy and Italy,San Marino,0,San Marino,0,-0.98205
[CLS] Mongolia maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],U . U,People ' s Republic of China,0,People ' s Republic of China,0,-0.69285
[CLS] Brazil maintains diplomatic relations with [MASK] [MASK] . [SEP],The Hague,Costa Rica,0,Costa Rica,0,-0.37212
[CLS] People ' s Republic of China maintains diplomatic relations with [MASK] [MASK] [MASK] [MASK] . [SEP],the Republic of China,Niue:2,0,Niue:2,0,-0.57487
[CLS] Germany maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],Albania and Albania,Ivory Coast,0,Ivory Coast,0,-0.25370
[CLS] Australia maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],Albania and Albania,Grenada:2,0,Grenada:2,0,-0.36447
[CLS] Germany maintains diplomatic relations with [MASK] [MASK] [MASK] . [SEP],Albania and Albania,German Democratic Republic,0,German Democratic Republic,0,-0.25370
[CLS] Philippines maintains diplomatic relations with [MASK] [MASK] . [SEP],The Hague,People ' s Republic of China,0,People ' s Republic of China,0,-0.51043
