sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Ciao:2 Darwin was originally aired on [MASK] [MASK] [MASK] . [SEP],Ciao:2 Darwin,Canale 5,0,Canale 5,0,-0.00675
[CLS] Strange Empire was originally aired on [MASK] [MASK] . [SEP],The CW,CBC Television,0,CBC Television,0,-0.58647
[CLS] Waking:3 the Dead was originally aired on [MASK] [MASK] . [SEP],ABC Family,BBC One,0,BBC One,0,-0.36690
[CLS] The Virgin Queen was originally aired on [MASK] [MASK] . [SEP],ABC Family,British Broadcasting Corporation,0,British Broadcasting Corporation,0,-0.65559
[CLS] World Series of Dating:2 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,BBC Three,0,BBC Three,0,-0.62712
[CLS] Dynasty : The Making of a Guilty:3 Pleasure was originally aired on [MASK] [MASK] . [SEP],ABC Family,American Broadcasting Company,0,American Broadcasting Company,0,-0.24059
[CLS] Pé:2 na Jaca:2 was originally aired on [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Pé:2 na Jaca:2,Rede Globo,0,Rede Globo,0,-0.84275
[CLS] Kinniku:3 Banzuke:3 was originally aired on [MASK] [MASK] . [SEP],Fuji Television,Tokyo Broadcasting System Holdings,0,Tokyo Broadcasting System Holdings,0,-0.91618
[CLS] The Music Show was originally aired on [MASK] [MASK] [MASK] . [SEP],The Music Show,DuMont:3 Television Network,0,DuMont:3 Television Network,0,-0.27039
[CLS] Hudson Street was originally aired on [MASK] [MASK] . [SEP],ABC Family,American Broadcasting Company,0,American Broadcasting Company,0,-0.53375
[CLS] Wheels:2 of Terror was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,USA Network,0,USA Network,0,-0.53718
[CLS] Flick:2 Flack:2 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Global Television Network,0,Global Television Network,0,-0.24677
[CLS] The Unforeseen:3 was originally aired on [MASK] [MASK] . [SEP],ABC Family,CBC Television,0,CBC Television,0,-0.62747
[CLS] Fushigi:3 Yûgi:3 was originally aired on [MASK] [MASK] . [SEP],Fuji Television,TV Tokyo,0,TV Tokyo,0,-0.74245
[CLS] The Price Is Right was originally aired on [MASK] [MASK] . [SEP],Seven Network,American Broadcasting Company,0,American Broadcasting Company,0,-0.84232
[CLS] Kingdom of Plants 3D was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Sky 3D,0,Sky 3D,0,-0.18468
[CLS] Web of Life was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,CBC Television,0,CBC Television,0,-0.53375
[CLS] After Hours was originally aired on [MASK] [MASK] . [SEP],After Hours,CBC Television,0,CBC Television,0,-0.03381
[CLS] One minute to win was originally aired on [MASK] [MASK] . [SEP],Fox Sports,Ho Chi Minh City Television,0,Ho Chi Minh City Television,0,-1.09456
[CLS] Bugs was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,BBC One,0,BBC One,0,-0.19801
[CLS] The O ' Reilly Factor was originally aired on [MASK] [MASK] . [SEP],BBC Two,Fox News,0,Fox News,0,-0.57386
[CLS] Britain ' s Great War was originally aired on [MASK] [MASK] . [SEP],BBC Two,BBC One,0,BBC One,0,-0.57577
[CLS] AD / BC : A Rock Opera was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],ABC in the 1960s,BBC Three,0,BBC Three,0,-1.23900
[CLS] Popular Mechanics for Kids was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,BBC Kids,0,BBC Kids,0,-0.18062
[CLS] Super Friends was originally aired on [MASK] [MASK] . [SEP],ABC Family,American Broadcasting Company,0,American Broadcasting Company,0,-0.51891
[CLS] A - List Listings:2 was originally aired on [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Cartoon Network in Cartoon Network,E !,0,E !,0,-1.14291
[CLS] Open All Hours was originally aired on [MASK] [MASK] . [SEP],BBC Two,BBC Two,1,BBC Two,1,-0.92041
[CLS] Infinite Challenge was originally aired on [MASK] [MASK] . [SEP],Infinite Challenge,Munhwa:3 Broadcasting Corporation,0,Munhwa:3 Broadcasting Corporation,0,-1.00958
[CLS] Tank Knights Fortress was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Seoul Broadcasting System,0,Seoul Broadcasting System,0,-0.38018
[CLS] International Law was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],ABC in the 1970s,CBC Television,0,CBC Television,0,-1.43068
[CLS] Professor Pyarelal:4 was originally aired on [MASK] [MASK] . [SEP],Channel 4,Zee TV,0,Zee TV,0,-1.11870
[CLS] One Way Out was originally aired on [MASK] [MASK] [MASK] . [SEP],One Way Out,Discovery Channel,0,Discovery Channel,0,-0.09183
[CLS] Kenny vs . Spenny:3 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Comedy Central,0,Comedy Central,0,-0.31075
"[CLS] Points East , Points West was originally aired on [MASK] [MASK] . [SEP]",ABC Family,CBC Television,0,CBC Television,0,-0.67007
[CLS] Ghost Adventures was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Travel Channel,0,Travel Channel,0,-0.41661
[CLS] The Secret Saturdays:2 was originally aired on [MASK] [MASK] . [SEP],ABC Family,Cartoon Network,0,Cartoon Network,0,-0.52750
[CLS] 9 to 5 was originally aired on [MASK] [MASK] [MASK] . [SEP],9 to 5,American Broadcasting Company,0,American Broadcasting Company,0,-0.22761
[CLS] We Are Klang was originally aired on [MASK] [MASK] . [SEP],KBS1:2,BBC Three,0,BBC Three,0,-1.54937
[CLS] The Paul Lynde:2 Halloween Special was originally aired on [MASK] [MASK] [MASK] . [SEP],Halloween Halloween Special,American Broadcasting Company,0,American Broadcasting Company,0,-1.18065
"[CLS] I Heart You , Pare:2 ! was originally aired on [MASK] [MASK] . [SEP]",Seven Network,GMA Network,0,GMA Network,0,-0.61337
[CLS] Love Is in the Heir:2 was originally aired on [MASK] [MASK] [MASK] . [SEP],the Today Show,E !,0,E !,0,-0.81403
[CLS] Seven Days was originally aired on [MASK] [MASK] . [SEP],Seven Days,UPN:2,0,UPN:2,0,-0.86935
[CLS] Home Shopping Game was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,broadcast syndication:2,0,broadcast syndication:2,0,-0.43406
[CLS] Live a Borrowed:3 Life was originally aired on [MASK] [MASK] . [SEP],ABC Family,CBC Television,0,CBC Television,0,-0.55273
[CLS] TV Offal:2 was originally aired on [MASK] [MASK] [MASK] . [SEP],TV Offal:2,Channel 4,0,Channel 4,0,-0.60602
[CLS] DanceX:2 was originally aired on [MASK] [MASK] . [SEP],DanceX:2,BBC One,0,BBC One,0,-0.07261
[CLS] The Shadow Line was originally aired on [MASK] [MASK] [MASK] . [SEP],The Shadow Line,BBC Two,0,BBC Two,0,-0.06336
[CLS] Kids Incorporated was originally aired on [MASK] [MASK] . [SEP],Kids Incorporated,broadcast syndication:2,0,broadcast syndication:2,0,-0.20369
[CLS] The Mouse and the Monster was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,UPN:2,0,UPN:2,0,-0.27164
[CLS] The Adventures of Abney:2 & Teal:2 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,CBeebies:3,0,CBeebies:3,0,-0.44927
[CLS] Bowling Headliners:3 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,DuMont:3 Television Network,0,DuMont:3 Television Network,0,-0.69428
[CLS] Cold Blood Warm:2 Heart was originally aired on [MASK] [MASK] . [SEP],ABC Family,TVB Jade,0,TVB Jade,0,-0.23581
[CLS] 1 For 3 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,GMA Network,0,GMA Network,0,-0.43190
[CLS] La Granja:2 ( Spain ) was originally aired on [MASK] [MASK] [MASK] . [SEP],La Granja:2,Telecinco:3,0,Telecinco:3,0,-0.01501
[CLS] Message from Space : Galactic:2 Wars was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,TV Asahi,0,TV Asahi,0,-0.31861
[CLS] From a Bird ' s Eye View was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Associated Television,0,Associated Television,0,-0.55280
[CLS] Buffy the Vampire Slayer was originally aired on [MASK] [MASK] . [SEP],ABC Family,UPN:2,0,UPN:2,0,-0.48195
[CLS] The Other Me was originally aired on [MASK] [MASK] [MASK] . [SEP],The Other Me,Disney Channel,0,Disney Channel,0,-0.25772
[CLS] Croc:2 Files was originally aired on [MASK] [MASK] . [SEP],ABC Family,Animal Planet,0,Animal Planet,0,-0.37338
[CLS] Diplomatic:2 Passport:2 was originally aired on [MASK] [MASK] . [SEP],ABC Family,CBC Television,0,CBC Television,0,-0.73928
[CLS] BraveStarr:4 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,broadcast syndication:2,0,broadcast syndication:2,0,-0.48599
[CLS] Tagesschau:3 was originally aired on [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],S . S . S,Das Erste,0,Das Erste,0,-1.34365
[CLS] Bom Dia Brasil was originally aired on [MASK] [MASK] . [SEP],São Paulo,Rede Globo,0,Rede Globo,0,-0.20543
[CLS] Going Ape:2 was originally aired on [MASK] [MASK] . [SEP],The CW,Animal Planet,0,Animal Planet,0,-0.59357
[CLS] Supersize:3 vs Superskinny:3 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Channel 4,0,Channel 4,0,-0.32052
[CLS] Krypto:4 the Superdog:2 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Cartoon Network,1,Cartoon Network,1,-0.15459
[CLS] House Hunters:2 was originally aired on [MASK] [MASK] . [SEP],ABC Family,HGTV:3,0,HGTV:3,0,-0.53292
[CLS] Trazan:2 & Banarne:2 was originally aired on [MASK] [MASK] . [SEP],BBC Two,Sveriges Television,0,Sveriges Television,0,-0.98438
[CLS] Woman ' s World was originally aired on [MASK] [MASK] . [SEP],ABC Family,WKRG:3 - TV,0,WKRG:3 - TV,0,-0.40305
[CLS] The Comeback:2 Story was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,American Broadcasting Company,0,American Broadcasting Company,0,-0.55009
"[CLS] Aqua Teen Hunger Force , season 4 was originally aired on [MASK] [MASK] . [SEP]",Cartoon Network,Adult Swim:2,0,Adult Swim:2,0,-0.89593
[CLS] Nighty:2 Night was originally aired on [MASK] [MASK] [MASK] . [SEP],Nighty:2 Night,BBC Three,0,BBC Three,0,-0.49480
[CLS] Kay Tagal:2 Kang Hinintay:3 was originally aired on [MASK] [MASK] . [SEP],KBS1:2,ABS - CBN,0,ABS - CBN,0,-0.90494
[CLS] Melodifestivalen:3 1981 was originally aired on [MASK] [MASK] . [SEP],Sveriges Television,SVT1:2,0,SVT1:2,0,-0.21308
[CLS] Waiting for God was originally aired on [MASK] [MASK] . [SEP],ABC Family,BBC Two,0,BBC Two,0,-0.50149
[CLS] MasterChef:4 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Fox Broadcasting Company,0,Fox Broadcasting Company,0,-0.76866
[CLS] On Cinema was originally aired on [MASK] [MASK] . [SEP],On Cinema,Adult Swim:2,0,Adult Swim:2,0,-0.11411
"[CLS] That ' 70s:2 Show , season 3 was originally aired on [MASK] [MASK] . [SEP]",CBS Television,Fox Broadcasting Company,0,Fox Broadcasting Company,0,-0.99983
[CLS] Bailando:2 por un Sueño:2 : Primer Campeonato Internacional de Baile was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],the channel in 2012,Las Estrellas:2,0,Las Estrellas:2,0,-1.72787
[CLS] NFL Live was originally aired on [MASK] [MASK] . [SEP],Fox Sports,ESPN2:2,0,ESPN2:2,0,-0.80773
[CLS] The Richard Blackwood:2 Show was originally aired on [MASK] [MASK] [MASK] . [SEP],The Seven Network,Channel 4,0,Channel 4,0,-1.02290
[CLS] Guess:3 What was originally aired on [MASK] [MASK] . [SEP],ABC Family,CTV:2 Television Network,0,CTV:2 Television Network,0,-0.57317
[CLS] Rescue Heroes was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,Teletoon:3,0,Teletoon:3,0,-0.24527
[CLS] The Most Important:2 People was originally aired on [MASK] [MASK] [MASK] . [SEP],the Today Show,DuMont:3 Television Network,0,DuMont:3 Television Network,0,-0.75845
[CLS] Emily ' s Reasons:2 Why Not was originally aired on [MASK] [MASK] . [SEP],ABC Family,American Broadcasting Company,0,American Broadcasting Company,0,-0.98868
[CLS] Sunday was originally aired on [MASK] [MASK] [MASK] . [SEP],Sunday and Sunday,Nine Network,0,Nine Network,0,-0.53817
[CLS] Hype:2 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,The WB,0,The WB,0,-0.37811
[CLS] The Last Best Year was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],the Last Best Year,American Broadcasting Company,0,American Broadcasting Company,0,-0.83530
"[CLS] Warehouse:2 13 , season 3 was originally aired on [MASK] [MASK] . [SEP]",Cartoon Network,Syfy:2,0,Syfy:2,0,-0.70624
[CLS] Better Living TV Theater was originally aired on [MASK] [MASK] . [SEP],ABC Family,DuMont:3 Television Network,0,DuMont:3 Television Network,0,-0.74470
[CLS] Summer Close - Up was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,CBC Television,0,CBC Television,0,-0.44982
[CLS] Warner Bros . Presents was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,American Broadcasting Company,0,American Broadcasting Company,0,-0.32147
[CLS] The Colbys:3 was originally aired on [MASK] [MASK] . [SEP],Cartoon Network,American Broadcasting Company,0,American Broadcasting Company,0,-0.72119
[CLS] Unusual:3 Suspects:2 was originally aired on [MASK] [MASK] . [SEP],ABC Family,Investigation Discovery,0,Investigation Discovery,0,-0.28378
[CLS] GMTV:2 News was originally aired on [MASK] [MASK] . [SEP],GMTV:2,GMTV:2,1,GMTV:2,1,-0.02826
[CLS] The Fantasy Show was originally aired on [MASK] [MASK] [MASK] . [SEP],The Night Show,ESPN2:2,0,ESPN2:2,0,-0.75480
[CLS] Balls:2 of Steel was originally aired on [MASK] [MASK] . [SEP],ABC Family,Channel 4,0,Channel 4,0,-0.68502
