sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Taisen:2 Puzzle:3 Dama is developed by [MASK] [MASK] . [SEP],Taisen:2,Konami:2,0,Konami:2,0,-0.30458
[CLS] Galaxian:3 is developed by [MASK] [MASK] [MASK] . [SEP],Galaxian:3,Bandai:2 Namco:2 Amusement:2,0,Bandai:2 Namco:2 Amusement:2,0,-0.23807
[CLS] Dance Dance Revolution Hottest:2 Party 3 is developed by [MASK] [MASK] [MASK] . [SEP],U . S,Konami:2,0,Konami:2,0,-0.32910
[CLS] Concerto Gate is developed by [MASK] [MASK] . [SEP],Concerto Gate,Square Enix:2,0,Square Enix:2,0,-0.45055
[CLS] Full Spectrum Warrior is developed by [MASK] [MASK] . [SEP],EA Sports,Pandemic:3 Studios,0,Pandemic:3 Studios,0,-0.46880
[CLS] Another World is developed by [MASK] [MASK] [MASK] . [SEP],U . S,Delphine:2 Software International,0,Delphine:2 Software International,0,-0.54172
[CLS] Body Blows:2 Galactic:2 is developed by [MASK] [MASK] [MASK] . [SEP],U . S,Team17:2,0,Team17:2,0,-0.54031
[CLS] Enemy Front is developed by [MASK] [MASK] . [SEP],Enemy Front,CI:2 Games S . A .,0,CI:2 Games S . A .,0,-0.08561
[CLS] Rugby 2004 is developed by [MASK] [MASK] [MASK] . [SEP],U . S,HB Studios,0,HB Studios,0,-0.64809
[CLS] Operation C is developed by [MASK] [MASK] . [SEP],Operation C,Konami:2,0,Konami:2,0,-0.33055
[CLS] True Golf Classics : Waialae:3 Country Club is developed by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Waialae:3 Country Club,Technology and Entertainment Software,0,Technology and Entertainment Software,0,-0.16764
[CLS] Oracle Clusterware:3 is developed by [MASK] [MASK] [MASK] [MASK] . [SEP],Oracle Clusterware:3,Oracle Corporation,0,Oracle Corporation,0,-0.52653
[CLS] Strike Commander is developed by [MASK] [MASK] [MASK] [MASK] . [SEP],U . S .,Origin Systems,0,Origin Systems,0,-0.87981
[CLS] Hover:2 Force is developed by [MASK] [MASK] . [SEP],Hover:2,Mattel:2,0,Mattel:2,0,-0.02968
[CLS] Sonic the Hedgehog:3 CD is developed by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Sonic the Hedgehog:3,Sonic Team,0,Sonic Team,0,-0.25663
[CLS] Cutthroats:4 is developed by [MASK] [MASK] [MASK] . [SEP],Cutthroat:3,Infocom:2,0,Infocom:2,0,-0.12200
[CLS] Worms Crazy Golf is developed by [MASK] [MASK] [MASK] . [SEP],U . S,Team17:2,0,Team17:2,0,-0.40711
[CLS] Excite:2 Truck is developed by [MASK] [MASK] [MASK] . [SEP],Excite:2 Truck,Monster Games,0,Monster Games,0,-0.46250
[CLS] PocketBike:3 Racer:2 is developed by [MASK] [MASK] . [SEP],Racer:2,Blitz Games,0,Blitz Games,0,-0.22812
[CLS] Mission Cobra is developed by [MASK] [MASK] [MASK] . [SEP],K . K,Thin Chen Enterprise,0,Thin Chen Enterprise,0,-0.40788
[CLS] Pilot is developed by [MASK] [MASK] [MASK] . [SEP],P . P,PARC:2,0,PARC:2,0,-0.90262
[CLS] Dokapon:2 Kingdom is developed by [MASK] [MASK] . [SEP],Dokapon:2,Sting Entertainment,0,Sting Entertainment,0,-0.02595
