sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Η επίσημη:3 γλώσσα του Μελιτοπόλης:6 είναι τα Ρωσικά:3 . [SEP],Ρωσικά:3,Ρωσικά:3,1,Ρωσικά:3,1,-0.58782
[CLS] Η επίσημη:3 γλώσσα του Τζαμπιού:6 είναι τα Ινδονησιακά:6 . [SEP],Ινδονησιακά:6,Ινδονησιακά:6,1,Ινδονησιακά:6,1,-1.42280
[CLS] Η επίσημη:3 γλώσσα του Βασίλειο:2 της Ιερουσαλήμ:6 είναι τα Ιταλικά:3 . [SEP],Ιταλικά:3,Ιταλικά:3,1,Ιταλικά:3,1,-1.12623
[CLS] Η επίσημη:3 γλώσσα του Λα:2 - Σο:2 - Ντε:2 - Φον:2 είναι τα Γαλλικά:4 . [SEP],Γαλλικά:4,Γαλλικά:4,1,Γαλλικά:4,1,-0.38277
[CLS] Η επίσημη:3 γλώσσα του Σοβιετιστικής:7 / η είναι τα Πολωνικά:4 . [SEP],Πολωνικά:4,Πολωνικά:4,1,Πολωνικά:4,1,-0.05883
[CLS] Η επίσημη:3 γλώσσα του ωτεϊκουντιού:7 είναι τα Ντάρι:3 . [SEP],Ντάρι:3,Ντάρι:3,1,Ντάρι:3,1,-4.59115
[CLS] Η επίσημη:3 γλώσσα του [UNK] είναι τα Φινλανδικά:4 . [SEP],Φινλανδικά:4,Φινλανδικά:4,1,Φινλανδικά:4,1,-0.11080
[CLS] Η επίσημη:3 γλώσσα του Πουέρτο:4 Ρίκου:2 είναι τα Ισπανικά:4 . [SEP],Ισπανικά:4,Ισπανικά:4,1,Ισπανικά:4,1,-0.51436
[CLS] Η επίσημη:3 γλώσσα του [UNK] είναι τα Φινλανδικά:4 . [SEP],Φινλανδικά:4,Φινλανδικά:4,1,Φινλανδικά:4,1,-0.11080
[CLS] Η επίσημη:3 γλώσσα του Τσατίσγκαρ:7 είναι τα Γλώσσα:4 Τσατισγκάρι:6 . [SEP],Γλώσσα:4 Τσατισγκάρι:6,Γλώσσα:4 Τσατισγκάρι:6,1,Γλώσσα:4 Τσατισγκάρι:6,1,-2.05639
[CLS] Η επίσημη:3 γλώσσα του Σοβιετιστικής:7 / η είναι τα Λευκορωσική:7 γλώσσα . [SEP],Λευκορωσική:7 γλώσσα,Λευκορωσική:7 γλώσσα,1,Λευκορωσική:7 γλώσσα,1,-1.10332
[CLS] Η επίσημη:3 γλώσσα του Ινστιτούτο:6 Καταλανικών:5 Σπουδών:3 είναι τα Καταλανική:5 γλώσσα . [SEP],Καταλανική:5 γλώσσα,Καταλανική:5 γλώσσα,1,Καταλανική:5 γλώσσα,1,-0.91720
[CLS] Η επίσημη:3 γλώσσα του Βερνικές:3 Άλπεις:4 είναι τα Γερμανικά:4 . [SEP],Γερμανικά:4,Γερμανικά:4,1,Γερμανικά:4,1,-0.41808
