sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] ο Άαρον:4 Κόπλαντ:5 παίζει:3 Συμφωνία:5 μουσική . [SEP],Συμφωνία:5,Συμφωνία:5,1,Συμφωνία:5,1,-0.61110
[CLS] ο Καρλχάιντς:8 Στοκχάουζεν:7 παίζει:3 Ηλεκτρονική:5 μουσική μουσική . [SEP],Ηλεκτρονική:5 μουσική,Ηλεκτρονική:5 μουσική,1,Ηλεκτρονική:5 μουσική,1,-1.06108
[CLS] το Ο Εξορκιστής:6 παίζει:3 ταινία τρόμου:3 μουσική . [SEP],ταινία τρόμου:3,ταινία τρόμου:3,1,ταινία τρόμου:3,1,-3.47309
[CLS] το Η Τελευταία:6 Φορά:3 Που:2 Είδα:2 Το Παρίσι παίζει:3 ρομαντική:4 κινηματογραφική:5 ταινία μουσική . [SEP],ρομαντική:4 κινηματογραφική:5 ταινία,ρομαντική:4 κινηματογραφική:5 ταινία,1,ρομαντική:4 κινηματογραφική:5 ταινία,1,-1.03720
[CLS] ο Ρίτσι:4 Μπλάκμορ:6 παίζει:3 μπλουζ:4 ροκ:3 μουσική . [SEP],μπλουζ:4 ροκ:3,μπλουζ:4 ροκ:3,1,μπλουζ:4 ροκ:3,1,-1.11513
[CLS] το Dirty Rotten Imbeciles:3 παίζει:3 Thrash:3 Metal μουσική . [SEP],Thrash:3 Metal,Thrash:3 Metal,1,Thrash:3 Metal,1,-0.48451
[CLS] το Το Κακό:3 παίζει:3 ταινία τρόμου:3 μουσική . [SEP],ταινία τρόμου:3,ταινία τρόμου:3,1,ταινία τρόμου:3,1,-3.77000
[CLS] το Fist:2 for Fight παίζει:3 Power Metal μουσική . [SEP],Power Metal,Power Metal,1,Power Metal,1,-3.96793
[CLS] το Το όνομα του Ρόδου:3 παίζει:3 ταινία μυστηρίου:4 μουσική . [SEP],ταινία μυστηρίου:4,ταινία μυστηρίου:4,1,ταινία μυστηρίου:4,1,-3.09023
[CLS] το Goats:2 Head Soup:2 παίζει:3 Ροκ:3 μουσική μουσική . [SEP],Ροκ:3 μουσική,Ροκ:3 μουσική,1,Ροκ:3 μουσική,1,-3.57582
[CLS] το Tekken:2 6 παίζει:3 Μαχητικό:4 παιχνίδι:5 μουσική . [SEP],Μαχητικό:4 παιχνίδι:5,Μαχητικό:4 παιχνίδι:5,1,Μαχητικό:4 παιχνίδι:5,1,-0.91203
[CLS] το Living For Love παίζει:3 Ηλεκτρονική:5 χορευτική:5 μουσική μουσική . [SEP],Ηλεκτρονική:5 χορευτική:5 μουσική,Ηλεκτρονική:5 χορευτική:5 μουσική,1,Ηλεκτρονική:5 χορευτική:5 μουσική,1,-1.27340
[CLS] οι Οι Νέοι:3 Ροβινσώνες:7 παίζει:3 κωμική:3 κινηματογραφική:5 ταινία μουσική . [SEP],κωμική:3 κινηματογραφική:5 ταινία,κωμική:3 κινηματογραφική:5 ταινία,1,κωμική:3 κινηματογραφική:5 ταινία,1,-1.12783
[CLS] η Έιμι:4 Λι:2 παίζει:3 Ροκ:3 μουσική μουσική . [SEP],Ροκ:3 μουσική,Ροκ:3 μουσική,1,Ροκ:3 μουσική,1,-2.83051
"[CLS] το Crazy , Stupid:3 , Love . παίζει:3 ρομαντική:4 κωμωδία:5 μουσική . [SEP]",ρομαντική:4 κωμωδία:5,ρομαντική:4 κωμωδία:5,1,ρομαντική:4 κωμωδία:5,1,-0.33852
[CLS] η Μιράντα:4 Κόσγκρουβ:6 παίζει:3 Ποπ:3 μουσική μουσική . [SEP],Ποπ:3 μουσική,Ποπ:3 μουσική,1,Ποπ:3 μουσική,1,-2.86275
[CLS] το Behemoth:3 παίζει:3 Μπλακ:4 μέταλ:4 μουσική . [SEP],Μπλακ:4 μέταλ:4,Μπλακ:4 μέταλ:4,1,Μπλακ:4 μέταλ:4,1,-2.44202
[CLS] το Beat It παίζει:3 Χαρντ:3 Ροκ:3 μουσική . [SEP],Χαρντ:3 Ροκ:3,Χαρντ:3 Ροκ:3,1,Χαρντ:3 Ροκ:3,1,-1.63400
[CLS] τα Αρεοπαγιτικά:8 παίζει:3 λογοκρισία:6 μουσική . [SEP],λογοκρισία:6,λογοκρισία:6,1,λογοκρισία:6,1,-1.79321
[CLS] ο Σιτάο:4 παίζει:3 τοπιογραφία:4 μουσική . [SEP],τοπιογραφία:4,τοπιογραφία:4,1,τοπιογραφία:4,1,-4.28141
[CLS] το Ο Γιος:2 του Δράκουλα:5 παίζει:3 ταινία τρόμου:3 μουσική . [SEP],ταινία τρόμου:3,ταινία τρόμου:3,1,ταινία τρόμου:3,1,-3.90052
[CLS] το State of Euphoria:3 παίζει:3 Thrash:3 Metal μουσική . [SEP],Thrash:3 Metal,Thrash:3 Metal,1,Thrash:3 Metal,1,-0.71380
[CLS] το Ψυχώ:4 παίζει:3 Σλάσερ:4 ταινίες:3 μουσική . [SEP],Σλάσερ:4 ταινίες:3,Σλάσερ:4 ταινίες:3,1,Σλάσερ:4 ταινίες:3,1,-2.89351
[CLS] το Ένας:2 Άγγελος:4 στη Γη:2 παίζει:3 ρομαντική:4 κωμωδία:5 μουσική . [SEP],ρομαντική:4 κωμωδία:5,ρομαντική:4 κωμωδία:5,1,ρομαντική:4 κωμωδία:5,1,-0.29044
[CLS] το Tangerine:2 Dream παίζει:3 Krautrock:3 μουσική . [SEP],Krautrock:3,Krautrock:3,1,Krautrock:3,1,-3.56480
[CLS] το Yōsei:3 Teikoku:3 παίζει:3 Χέβι:4 μέταλ:4 μουσική μουσική . [SEP],Χέβι:4 μέταλ:4 μουσική,Χέβι:4 μέταλ:4 μουσική,1,Χέβι:4 μέταλ:4 μουσική,1,-2.46288
[CLS] το Last Christmas παίζει:3 Ποπ:3 μουσική μουσική . [SEP],Ποπ:3 μουσική,Ποπ:3 μουσική,1,Ποπ:3 μουσική,1,-3.94047
[CLS] το Μια Σχέση:3 Στοργής:3 παίζει:3 κινηματογραφική:5 προσαρμογή:6 μουσική . [SEP],κινηματογραφική:5 προσαρμογή:6,κινηματογραφική:5 προσαρμογή:6,1,κινηματογραφική:5 προσαρμογή:6,1,-0.25163
[CLS] το Def Leppard:3 παίζει:3 Χαρντ:3 Ροκ:3 μουσική . [SEP],Χαρντ:3 Ροκ:3,Χαρντ:3 Ροκ:3,1,Χαρντ:3 Ροκ:3,1,-1.58845
[CLS] το Η νύχτα:4 με τις μάσκες:4 4 : Η επιστροφή:4 του Michael Myers παίζει:3 ταινία τρόμου:3 μουσική . [SEP],ταινία τρόμου:3,ταινία τρόμου:3,1,ταινία τρόμου:3,1,-3.48006
[CLS] ο Τζον:3 Κέιλ:3 παίζει:3 Ροκ:3 μουσική μουσική . [SEP],Ροκ:3 μουσική,Ροκ:3 μουσική,1,Ροκ:3 μουσική,1,-3.07713
[CLS] ο Άλεξ:3 Βαν:2 Άλεν:3 παίζει:3 Χαρντ:3 Ροκ:3 μουσική . [SEP],Χαρντ:3 Ροκ:3,Χαρντ:3 Ροκ:3,1,Χαρντ:3 Ροκ:3,1,-1.23585
[CLS] το 2 Girls 1 Cup παίζει:3 πορνογραφική:5 κινηματογραφική:5 ταινία μουσική . [SEP],πορνογραφική:5 κινηματογραφική:5 ταινία,πορνογραφική:5 κινηματογραφική:5 ταινία,1,πορνογραφική:5 κινηματογραφική:5 ταινία,1,-2.86249
[CLS] το Nazareth παίζει:3 Χαρντ:3 Ροκ:3 μουσική . [SEP],Χαρντ:3 Ροκ:3,Χαρντ:3 Ροκ:3,1,Χαρντ:3 Ροκ:3,1,-1.45832
[CLS] το Violent:3 Femmes:2 παίζει:3 Εναλλακτική:4 ροκ:3 μουσική . [SEP],Εναλλακτική:4 ροκ:3,Εναλλακτική:4 ροκ:3,1,Εναλλακτική:4 ροκ:3,1,-1.66257
[CLS] το Spiritual beggars:3 παίζει:3 Χαρντ:3 Ροκ:3 μουσική . [SEP],Χαρντ:3 Ροκ:3,Χαρντ:3 Ροκ:3,1,Χαρντ:3 Ροκ:3,1,-1.40545
