sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] το Εθνική Σουηδίας:4 συμμετείχε στο Παγκόσμιο Κύπελλο Ποδοσφαίρου:2 1990 . [SEP],Εθνική Σουηδίας:4,Εθνική Σουηδίας:4,1,Εθνική Σουηδίας:4,1,-0.90147
[CLS] το Εθνική Χιλής:3 συμμετείχε στο Παγκόσμιο Κύπελλο Ποδοσφαίρου:2 2014 . [SEP],Εθνική Χιλής:3,Εθνική Χιλής:3,1,Εθνική Χιλής:3,1,-1.79593
[CLS] το Σπαρτάκ:5 Μόσχας:5 συμμετείχε στο Πρωτάθλημα ποδοσφαίρου:2 Ρωσίας:2 1999 . [SEP],Σπαρτάκ:5 Μόσχας:5,Σπαρτάκ:5 Μόσχας:5,1,Σπαρτάκ:5 Μόσχας:5,1,-1.95020
[CLS] το Εθνική Σουηδίας:4 συμμετείχε στο Παγκόσμιο Κύπελλο Ποδοσφαίρου:2 2002 . [SEP],Εθνική Σουηδίας:4,Εθνική Σουηδίας:4,1,Εθνική Σουηδίας:4,1,-0.87262
[CLS] το Εθνική Παραγουάης:6 συμμετείχε στο Παγκόσμιο Κύπελλο Ποδοσφαίρου:2 2002 . [SEP],Εθνική Παραγουάης:6,Εθνική Παραγουάης:6,1,Εθνική Παραγουάης:6,1,-1.51077
[CLS] το Εθνική Ρουμανίας:4 ( ποδόσφαιρο:8 ανδρών:2 ) συμμετείχε στο Ευρωπαϊκό:6 Πρωτάθλημα Ποδοσφαίρου:2 1996 . [SEP],Εθνική Ρουμανίας:4 ( ποδόσφαιρο:8 ανδρών:2 ),Εθνική Ρουμανίας:4 ( ποδόσφαιρο:8 ανδρών:2 ),1,Εθνική Ρουμανίας:4 ( ποδόσφαιρο:8 ανδρών:2 ),1,-0.20134
[CLS] το Εθνική Ολλανδίας:3 συμμετείχε στο Παγκόσμιο Κύπελλο Ποδοσφαίρου:2 1978 . [SEP],Εθνική Ολλανδίας:3,Εθνική Ολλανδίας:3,1,Εθνική Ολλανδίας:3,1,-0.89817
[CLS] το Εθνική Ισπανίας:4 συμμετείχε στο Παγκόσμιο Κύπελλο Ποδοσφαίρου:2 1990 . [SEP],Εθνική Ισπανίας:4,Εθνική Ισπανίας:4,1,Εθνική Ισπανίας:4,1,-0.69738
[CLS] το Εθνική Κροατίας:4 συμμετείχε στο Ευρωπαϊκό:6 Πρωτάθλημα Ποδοσφαίρου:2 2004 . [SEP],Εθνική Κροατίας:4,Εθνική Κροατίας:4,1,Εθνική Κροατίας:4,1,-1.17576
[CLS] το Εθνική ΕΣΣΔ:4 συμμετείχε στο Παγκόσμιο Κύπελλο Ποδοσφαίρου:2 1986 . [SEP],Εθνική ΕΣΣΔ:4,Εθνική ΕΣΣΔ:4,1,Εθνική ΕΣΣΔ:4,1,-0.57106
