sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] το The Kingsroad:3 προβλήθηκε:4 αρχικά στο Home Box Office . [SEP],Home Box Office,Home Box Office,1,Home Box Office,1,-4.50372
[CLS] το High School Musical προβλήθηκε:4 αρχικά στο Disney Channel . [SEP],Disney Channel,Disney Channel,1,Disney Channel,1,-0.14501
[CLS] το Βαλεντίνα:5 : Έρωτας:4 X - Large προβλήθηκε:4 αρχικά στο RCTV:2 . [SEP],RCTV:2,RCTV:2,1,RCTV:2,1,-4.03941
[CLS] το Baby Jake προβλήθηκε:4 αρχικά στο CBeebies:3 . [SEP],CBeebies:3,CBeebies:3,1,CBeebies:3,1,-1.48437
[CLS] τα Γλυκά:4 μυστικά:3 προβλήθηκε:4 αρχικά στο Telemundo:3 . [SEP],Telemundo:3,Telemundo:3,1,Telemundo:3,1,-0.40142
[CLS] το 24 προβλήθηκε:4 αρχικά στο Fox Broadcasting Company . [SEP],Fox Broadcasting Company,Fox Broadcasting Company,1,Fox Broadcasting Company,1,-1.18159
[CLS] το Westworld:2 προβλήθηκε:4 αρχικά στο Home Box Office . [SEP],Home Box Office,Home Box Office,1,Home Box Office,1,-4.32814
[CLS] το Looney:2 Tunes:2 προβλήθηκε:4 αρχικά στο Cartoon Network . [SEP],Cartoon Network,Cartoon Network,1,Cartoon Network,1,-0.07700
[CLS] το Wayward:2 Pines:2 προβλήθηκε:4 αρχικά στο Fox Broadcasting Company . [SEP],Fox Broadcasting Company,Fox Broadcasting Company,1,Fox Broadcasting Company,1,-1.53290
[CLS] το Queer:2 as Folk προβλήθηκε:4 αρχικά στο Channel 4 . [SEP],Channel 4,Channel 4,1,Channel 4,1,-0.51580
[CLS] το Πρωτοπόροι:7 του Αύριο:2 προβλήθηκε:4 αρχικά στο Al - Aqsa:3 TV . [SEP],Al - Aqsa:3 TV,Al - Aqsa:3 TV,1,Al - Aqsa:3 TV,1,-2.47892
