sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Michael Sealy:2 is [MASK] [MASK] citizen . [SEP],a US,United States of America,0,United States of America,0
[CLS] Susan Morrow is [MASK] [MASK] citizen . [SEP],a US,United States of America,0,United States of America,0
[CLS] David Goldsmith:2 is [MASK] [MASK] citizen . [SEP],a US,United States of America,0,United States of America,0
[CLS] Mikkel:3 Aaland:3 is [MASK] [MASK] [MASK] [MASK] citizen . [SEP],a a Norwegian Norwegian,United States of America,0,United States of America,0
[CLS] Jason Berrent:3 is [MASK] [MASK] citizen . [SEP],a US,United States of America,0,United States of America,0
[CLS] John Murante:3 is [MASK] [MASK] citizen . [SEP],a US,United States of America,0,United States of America,0
[CLS] Mahamat:3 Kamoun:3 is [MASK] [MASK] [MASK] [MASK] citizen . [SEP],a a Pakistani Pakistani,Central African Republic,0,Central African Republic,0
[CLS] Jose M . Covarrubias:5 is [MASK] [MASK] citizen . [SEP],a US,United States of America,0,United States of America,0
[CLS] Vladimír:4 Sobotka:3 is [MASK] [MASK] [MASK] citizen . [SEP],a Czech Czech,Czech Republic,0,Czech Republic,0
[CLS] Thomas McDonell:5 is [MASK] [MASK] citizen . [SEP],a US,United States of America,0,United States of America,0
[CLS] Paul Crook:2 is [MASK] [MASK] citizen . [SEP],a US,United States of America,0,United States of America,0
[CLS] Bob Neal is [MASK] [MASK] citizen . [SEP],a US,United States of America,0,United States of America,0
[CLS] Thomas R . Lamont:2 is [MASK] [MASK] citizen . [SEP],a US,United States of America,0,United States of America,0
[CLS] Kelly Kaduce:3 is [MASK] [MASK] citizen . [SEP],a US,United States of America,0,United States of America,0
[CLS] Grace Byers:2 is [MASK] citizen . [SEP],a,United States of America,0,United States of America,0
[CLS] Heleen:2 Mees:2 is [MASK] [MASK] citizen . [SEP],a US,United States of America,0,United States of America,0
[CLS] Jaco:2 Erasmus:2 is [MASK] [MASK] [MASK] citizen . [SEP],a a Dutch,South Africa,0,South Africa,0
[CLS] AZ:2 is [MASK] citizen . [SEP],a,United States of America,0,United States of America,0
