sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Viceroyalty:3 of New Granada is located in [MASK] . [SEP],Spain,South America,0,South America,0
[CLS] Pilcomayo:5 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the of of of region,South America,0,South America,0
[CLS] Barbados is located in [MASK] [MASK] . [SEP],western Caribbean,North America,0,North America,0
[CLS] San Juan River is located in [MASK] [MASK] [MASK] . [SEP],the Colorado state,North America,0,North America,0
[CLS] Bahamas is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and ands:2 region,North America,0,North America,0
[CLS] California is located in [MASK] [MASK] [MASK] [MASK] . [SEP],the thes:2 region,North America,0,North America,0
[CLS] Dominican Republic is located in [MASK] [MASK] . [SEP],the province,North America,0,North America,0
[CLS] São Paulo is located in [MASK] . [SEP],Brazil,South America,0,South America,0
[CLS] Colorado River is located in [MASK] [MASK] [MASK] . [SEP],the Colorado County,North America,0,North America,0
[CLS] Courantyne:4 River is located in [MASK] [MASK] . [SEP],the Guyana,South America,0,South America,0
[CLS] St . Clair River is located in [MASK] [MASK] . [SEP],the Ontario,North America,0,North America,0
[CLS] Brokopondo:5 District is located in [MASK] . [SEP],Botswana,South America,0,South America,0
[CLS] Potomac River is located in [MASK] . [SEP],Maryland,North America,0,North America,0
[CLS] Hermite:2 Islands is located in [MASK] . [SEP],Antarctica,South America,0,South America,0
[CLS] Red River of the South is located in [MASK] [MASK] . [SEP],the town,North America,0,North America,0
[CLS] Amazon rainforest is located in [MASK] . [SEP],Brazil,South America,0,South America,0
[CLS] Rio Negro is located in [MASK] [MASK] [MASK] . [SEP],the Central state,South America,0,South America,0
[CLS] Mount Shuksan:3 is located in [MASK] [MASK] . [SEP],the Mongolia,North America,0,North America,0
[CLS] Guadalajara is located in [MASK] . [SEP],Mexico,North America,0,North America,0
[CLS] history of North America is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the the ands:2 region,North America,0,North America,0
[CLS] Willamette:3 River is located in [MASK] [MASK] . [SEP],the Oregon,North America,0,North America,0
[CLS] Argentina is located in [MASK] . [SEP],Argentina,South America,0,South America,0
[CLS] Paraguay River is located in [MASK] . [SEP],Paraguay,South America,0,South America,0
[CLS] Republic of Independent Guyana is located in [MASK] . [SEP],Guyana,South America,0,South America,0
[CLS] Hispaniola:4 is located in [MASK] . [SEP],Cuba,North America,0,North America,0
