sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Harry Shearer:2 is a member of [MASK] . [SEP],Parliament,The Credibility:3 Gap,0,The Credibility:3 Gap,0
[CLS] John Braxton:3 Hicks is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] John Ure:2 is a member of [MASK] . [SEP],Parliament,Royal Geographical:2 Society,0,Royal Geographical:2 Society,0
[CLS] Percival:3 Hartley is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] Janet Hemingway:3 is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] Merton:2 Russell - Cotes:2 is a member of [MASK] . [SEP],Parliament,Royal Geographical:2 Society,0,Royal Geographical:2 Society,0
[CLS] Moti:2 Yung:2 is a member of [MASK] . [SEP],Parliament,Association for Computing Machinery:2,0,Association for Computing Machinery:2,0
[CLS] Duncan Sommerville:3 is a member of [MASK] . [SEP],Parliament,Royal Society of Edinburgh,0,Royal Society of Edinburgh,0
[CLS] Alistair Horne is a member of [MASK] . [SEP],Parliament,Royal Society of Literature,0,Royal Society of Literature,0
[CLS] John Dainton:2 is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] Sunspot:2 is a member of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the the - "" group",New Mutants:3,0,New Mutants:3,0
[CLS] Philip Miles is a member of [MASK] . [SEP],Parliament,Royal Geographical:2 Society,0,Royal Geographical:2 Society,0
[CLS] Till Lindemann:3 is a member of [MASK] . [SEP],Parliament,Rammstein:3,0,Rammstein:3,0
[CLS] Kazakhstan is a member of [MASK] . [SEP],NATO,Asian Development Bank,0,Asian Development Bank,0
[CLS] Henry Bulstrode:4 is a member of [MASK] . [SEP],Parliament,Inner Temple,0,Inner Temple,0
[CLS] John Watson is a member of [MASK] . [SEP],Parliament,Black Panther Party,0,Black Panther Party,0
[CLS] Yabloko:4 is a member of [MASK] . [SEP],parliament,Liberal International,0,Liberal International,0
[CLS] Lawrence Michael Brown is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] Phongchi:3 is a member of [MASK] . [SEP],parliament,Idoling:2 ! ! !,0,Idoling:2 ! ! !,0
[CLS] Bangladesh is a member of [MASK] [MASK] . [SEP],AFC AFC,World Trade Organization,0,World Trade Organization,0
[CLS] James Cockle:2 is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] Paul Marie Eugène Vieille:3 is a member of [MASK] . [SEP],Parliament,French Academy of Sciences,0,French Academy of Sciences,0
[CLS] Jeff Ellis is a member of [MASK] . [SEP],Parliament,Australian Academy of Science,0,Australian Academy of Science,0
[CLS] Eric Friedlander:3 is a member of [MASK] . [SEP],Parliament,American Mathematical Society,0,American Mathematical Society,0
[CLS] Alfred Buntru:3 is a member of [MASK] . [SEP],Parliament,Schutzstaffel:6,0,Schutzstaffel:6,0
"[CLS] James Hamilton , 5th Duke of Hamilton is a member of [MASK] . [SEP]",parliament,Royal Society,0,Royal Society,0
[CLS] Leszek:3 Borysiewicz:4 is a member of [MASK] . [SEP],parliament,Royal College of Physicians,0,Royal College of Physicians,0
[CLS] Psylocke:4 is a member of [MASK] . [SEP],Parliament,X - Men,0,X - Men,0
[CLS] Gustav Richter is a member of [MASK] . [SEP],Parliament,Schutzstaffel:6,0,Schutzstaffel:6,0
[CLS] John Byrom:2 is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] Thomas Phillips is a member of [MASK] . [SEP],Parliament,Royal Academy of Arts,0,Royal Academy of Arts,0
[CLS] Charles Causley:3 is a member of [MASK] . [SEP],Parliament,Royal Society of Literature,0,Royal Society of Literature,0
[CLS] Lawrence Rooke:3 is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] R . John Ellis is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] Stanley Hooker is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] Richard Waller is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] Cornelis:3 Jacobsz:2 Schout:2 is a member of [MASK] . [SEP],parliament,Haarlem:3 schutterij:5,0,Haarlem:3 schutterij:5,0
[CLS] John Hughlings:2 Jackson is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] Thomas Smith is a member of [MASK] . [SEP],Parliament,British Academy,0,British Academy,0
[CLS] David Masser:2 is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] Jay Harris is a member of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . ands:2 band,Alpha Phi Alpha,0,Alpha Phi Alpha,0
[CLS] Joxe:2 Azurmendi:5 is a member of [MASK] . [SEP],Parliament,Euskaltzaindia:6,0,Euskaltzaindia:6,0
[CLS] Patrick Moore is a member of [MASK] . [SEP],Parliament,Greenpeace:3,0,Greenpeace:3,0
[CLS] Sunye:2 is a member of [MASK] . [SEP],Parliament,Wonder Girls,0,Wonder Girls,0
[CLS] Rick Davies is a member of [MASK] . [SEP],Parliament,Supertramp:3,0,Supertramp:3,0
[CLS] Stephen O ' Rahilly:3 is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] John Peter Bernard is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] William Creech:3 is a member of [MASK] . [SEP],Parliament,Royal Society of Edinburgh,0,Royal Society of Edinburgh,0
[CLS] Trevor Wooley:3 is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] Max Cavalera:4 is a member of [MASK] . [SEP],Parliament,Soulfly:2,0,Soulfly:2,0
[CLS] Robert Hunt is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] John Matear:2 is a member of [MASK] . [SEP],Parliament,The Salvation Army,0,The Salvation Army,0
[CLS] James Clerk Maxwell is a member of [MASK] . [SEP],Parliament,Royal Society of Edinburgh,0,Royal Society of Edinburgh,0
[CLS] Richard Weston is a member of [MASK] . [SEP],Parliament,Inner Temple,0,Inner Temple,0
[CLS] Thomas Young is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] David Bercuson:4 is a member of [MASK] . [SEP],Parliament,Royal Society of Canada,0,Royal Society of Canada,0
[CLS] Norman Davies is a member of [MASK] . [SEP],Parliament,Royal Historical Society,0,Royal Historical Society,0
[CLS] Philip Powell is a member of [MASK] . [SEP],Parliament,Royal Academy of Arts,0,Royal Academy of Arts,0
[CLS] Cyril James Stubblefield:4 is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] Olof:3 Tempelman:4 is a member of [MASK] . [SEP],Parliament,Royal Swedish Academy of Fine Arts,0,Royal Swedish Academy of Fine Arts,0
[CLS] Jean Cooke is a member of [MASK] . [SEP],Parliament,Royal Academy of Arts,0,Royal Academy of Arts,0
[CLS] Sydney Camm:2 is a member of [MASK] . [SEP],Parliament,Royal Aeronautical:3 Society,0,Royal Aeronautical:3 Society,0
[CLS] Thomas Bayes:2 is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] William Alfred is a member of [MASK] . [SEP],Parliament,Dramatists:3 Guild of America,0,Dramatists:3 Guild of America,0
[CLS] Malaysian Amateur Radio Transmitters:3 ' Society is a member of [MASK] [MASK] . [SEP],the IEEE,International Amateur Radio Union,0,International Amateur Radio Union,0
[CLS] William Gilbert Chaloner:3 is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] Dorothy Hill is a member of [MASK] . [SEP],Parliament,Royal Society,0,Royal Society,0
[CLS] Azores:3 Geopark:3 is a member of [MASK] . [SEP],UNESCO,Global Geoparks:4 Network,0,Global Geoparks:4 Network,0
[CLS] Park Yoo:2 - chun:2 is a member of [MASK] . [SEP],SBS,JYJ:3,0,JYJ:3,0
[CLS] Carlos Arthur Nuzman:3 is a member of [MASK] . [SEP],Parliament,International Olympic Committee,0,International Olympic Committee,0
[CLS] Edward J . Russell is a member of [MASK] . [SEP],Congress,Royal Society,0,Royal Society,0
[CLS] James Hook is a member of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and . band,Royal Society,0,Royal Society,0
[CLS] Ian Page is a member of [MASK] . [SEP],Parliament,Secret Affair,0,Secret Affair,0
[CLS] Norwegian Football Federation is a member of [MASK] [MASK] . [SEP],UEFA UEFA,Union of European Football Associations:2,0,Union of European Football Associations:2,0
[CLS] Desert Biosphere:3 Reserve is a member of [MASK] . [SEP],UNESCO,Man and the Biosphere:3 Programme,0,Man and the Biosphere:3 Programme,0
