sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] rough breathing is a subclass:3 of [MASK] . [SEP],breathing,diacritic:3,0,diacritic:3,0
[CLS] Human Y - chromosome DNA haplogroup:4 is a subclass:3 of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],human - - DNA clade,Haplogroup:4,0,Haplogroup:4,0
[CLS] Geosynchronous:6 Satellite Launch Vehicle is a subclass:3 of [MASK] . [SEP],satellites,launch vehicle,0,launch vehicle,0
[CLS] theoretical computer science is a subclass:3 of [MASK] . [SEP],mathematics,computer science,0,computer science,0
[CLS] Açores:3 VR:2 is a subclass:3 of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - - -s:2,Portuguese wine,0,Portuguese wine,0
[CLS] Google Now is a subclass:3 of [MASK] . [SEP],Google,virtual assistant,0,virtual assistant,0
[CLS] British Rail Class 101 is a subclass:3 of [MASK] . [SEP],locomotives,diesel multiple unit,0,diesel multiple unit,0
[CLS] Himitsu:3 Sentai:2 Gorenger:2 is a subclass:3 of [MASK] . [SEP],manga,Super Sentai:2,0,Super Sentai:2,0
[CLS] palliative:4 care is a subclass:3 of [MASK] . [SEP],care,health care,0,health care,0
[CLS] Non - modulating:3 essential hypertension:4 is a subclass:3 of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - - - syndrome,hypertension:4,0,hypertension:4,0
[CLS] grape ice cream is a subclass:3 of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and dessert products,ice cream,0,ice cream,0
[CLS] solvent red 1 is a subclass:3 of [MASK] . [SEP],red,food coloring,0,food coloring,0
[CLS] Swiss Chess Championship is a subclass:3 of [MASK] . [SEP],chess,national championship,0,national championship,0
[CLS] stunt double is a subclass:3 of [MASK] . [SEP],doubles,body double,0,body double,0
[CLS] Little Boy is a subclass:3 of [MASK] . [SEP],boys,gun - type fission:2 weapon,0,gun - type fission:2 weapon,0
[CLS] hip hop music is a subclass:3 of [MASK] . [SEP],music,popular music,0,popular music,0
[CLS] rice noodles:2 is a subclass:3 of [MASK] . [SEP],rice,noodle:3,0,noodle:3,0
[CLS] clast:2 is a subclass:3 of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - - -s:2,detritus:3,0,detritus:3,0
[CLS] Bram Stoker:2 Award for Best Work for Young Readers:2 is a subclass:3 of [MASK] [MASK] . [SEP],the awards,Bram Stoker:2 Award,0,Bram Stoker:2 Award,0
[CLS] Canons:2 Regular of the Lateran:2 is a subclass:3 of [MASK] . [SEP],Canon,canons:2 regular,0,canons:2 regular,0
[CLS] Gestational:3 thrombocytopenia:6 is a subclass:3 of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - - syndrome syndrome,thrombocytopenia:6,0,thrombocytopenia:6,0
[CLS] Cerebral:4 laceration:2 is a subclass:3 of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - - - syndrome,traumatic brain injury,0,traumatic brain injury,0
[CLS] Tour de Romandie:2 is a subclass:3 of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and ande:2 classification,stage race,0,stage race,0
[CLS] ice cream sandwich is a subclass:3 of [MASK] . [SEP],sandwich,ice cream,0,ice cream,0
[CLS] magnetic quantum number is a subclass:3 of [MASK] [MASK] [MASK] . [SEP],magnetic quantum numbers,quantum number,0,quantum number,0
[CLS] portolan:3 chart is a subclass:3 of [MASK] . [SEP],charts,nautical chart,0,nautical chart,0
[CLS] Challenger 600 is a subclass:3 of [MASK] . [SEP],Challenger,business jet,0,business jet,0
[CLS] Capital punishment in Serbia is a subclass:3 of [MASK] [MASK] . [SEP],criminal crimes,capital punishment,0,capital punishment,0
[CLS] corn crib:3 is a subclass:3 of [MASK] . [SEP],corn,granary:3,0,granary:3,0
[CLS] Pratt & Whitney JT8D:4 is a subclass:3 of [MASK] [MASK] . [SEP],Pratt aircraft,turbofan:4,0,turbofan:4,0
[CLS] Turkish archery:2 is a subclass:3 of [MASK] . [SEP],sports,archery:2,0,archery:2,0
[CLS] Prinzmetal:5 ' s angina:3 is a subclass:3 of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - -aae:3,angina:3 pectoris:3,0,angina:3 pectoris:3,0
[CLS] acute kidney tubular:2 necrosis:3 is a subclass:3 of [MASK] [MASK] [MASK] . [SEP],kidney kidney syndrome,acute kidney injury,0,acute kidney injury,0
[CLS] Artemis - class attack cargo ship is a subclass:3 of [MASK] [MASK] [MASK] [MASK] . [SEP],the - class class,amphibious cargo ship,0,amphibious cargo ship,0
[CLS] Surmiran:3 is a subclass:3 of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and ands:2 languages,Romansh:2,0,Romansh:2,0
[CLS] sinopia:3 is a subclass:3 of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - - -s:2,fresco:3 painting,0,fresco:3 painting,0
[CLS] Buddhist cuisine is a subclass:3 of [MASK] . [SEP],cuisine,vegetarian:3 cuisine,0,vegetarian:3 cuisine,0
[CLS] Mihail:3 Kogălniceanu:6 - class river monitor is a subclass:3 of [MASK] [MASK] [MASK] [MASK] . [SEP],the river river class,river monitor,0,river monitor,0
[CLS] ion is a subclass:3 of [MASK] . [SEP],ion,molecular entity,0,molecular entity,0
[CLS] Teke:2 languages is a subclass:3 of [MASK] . [SEP],languages,Bantu:2,0,Bantu:2,0
[CLS] Tour of Qatar is a subclass:3 of [MASK] . [SEP],tours,stage race,0,stage race,0
[CLS] basketball is a subclass:3 of [MASK] [MASK] . [SEP],basketball sports,Ball Game,0,Ball Game,0
[CLS] Apert:2 syndrome is a subclass:3 of [MASK] . [SEP],syndrome,acrocephalosyndactylia:11,0,acrocephalosyndactylia:11,0
[CLS] Japanese horror is a subclass:3 of [MASK] . [SEP],horror,horror film,0,horror film,0
[CLS] Retsina:3 is a subclass:3 of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - -as:3,Greek wine,0,Greek wine,0
[CLS] WAGR:2 D class is a subclass:3 of [MASK] . [SEP],destroyers,tank locomotive,0,tank locomotive,0
[CLS] embedded operating system is a subclass:3 of [MASK] [MASK] . [SEP],embedded systems,operating system,0,operating system,0
