sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Tax policy and economic inequality in the United States is a legal term in [MASK] . [SEP],economics,United States of America,0,United States of America,0
[CLS] Carruthers:3 ministry is a legal term in [MASK] . [SEP],Australia,New South Wales,0,New South Wales,0
[CLS] Admission:2 to the bar in the United States is a legal term in [MASK] [MASK] [MASK] [MASK] . [SEP],the and and countries,United States of America,0,United States of America,0
[CLS] abolition of Prussia is a legal term in [MASK] . [SEP],Germany,Allied Control Council,0,Allied Control Council,0
[CLS] 1853 New York state election is a legal term in [MASK] [MASK] [MASK] . [SEP],American American history,New York,0,New York,0
[CLS] Foreign Minister of the People ' s Republic of China is a legal term in [MASK] [MASK] . [SEP],Chinese China,People ' s Republic of China,0,People ' s Republic of China,0
[CLS] Mayor of London is a legal term in [MASK] . [SEP],England,Greater London,0,Greater London,0
[CLS] Agder:3 Court of Appeal is a legal term in [MASK] . [SEP],Norway,Telemark:3,0,Telemark:3,0
[CLS] flag of Poltava:3 Oblast is a legal term in [MASK] [MASK] . [SEP],Russian Ukraine,Poltava:3 Oblast,0,Poltava:3 Oblast,0
[CLS] emblem of Eritrea:3 is a legal term in [MASK] . [SEP],Ethiopia,Eritrea:3,0,Eritrea:3,0
[CLS] 1871 New York state election is a legal term in [MASK] [MASK] [MASK] . [SEP],American American history,New York,0,New York,0
[CLS] National Archives and Records Administration is a legal term in [MASK] [MASK] . [SEP],American Canada,United States of America,0,United States of America,0
[CLS] Treaty Powers Resolution is a legal term in [MASK] [MASK] [MASK] [MASK] . [SEP],the ands:2 countries,United States of America,0,United States of America,0
[CLS] Department of Agriculture and Aquaculture:3 is a legal term in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and and system,New Brunswick,0,New Brunswick,0
[CLS] Legislative Assembly of Lower Canada is a legal term in [MASK] [MASK] [MASK] . [SEP],Canadian Canadian Canada,Lower Canada,0,Lower Canada,0
[CLS] 1904 United States House of Representatives elections in South Carolina is a legal term in [MASK] [MASK] [MASK] . [SEP],American American history,South Carolina,0,South Carolina,0
[CLS] New Hampshire Attorney General is a legal term in [MASK] [MASK] [MASK] . [SEP],American American states,New Hampshire,0,New Hampshire,0
[CLS] Minister of State for Trade is a legal term in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the the and political government,United Kingdom,0,United Kingdom,0
[CLS] Rights and responsibilities of marriages in the United States is a legal term in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and legal law,United States of America,0,United States of America,0
[CLS] X - Patent is a legal term in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and legal law,United States of America,0,United States of America,0
[CLS] Medical Marijuana:3 Patient:2 Protection Act of 2008 is a legal term in [MASK] . [SEP],India,United States of America,0,United States of America,0
[CLS] flag of the Estonian Soviet Socialist Republic is a legal term in [MASK] . [SEP],Estonia,Estonian Soviet Socialist Republic,0,Estonian Soviet Socialist Republic,0
[CLS] Lord Lieutenant of Ireland is a legal term in [MASK] . [SEP],Ireland,Kingdom of Ireland,0,Kingdom of Ireland,0
