sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] The capital of Donetsk:2 People ' s Republic is [MASK] . [SEP],Kiev,Donetsk:2,0,Donetsk:2,0
[CLS] The capital of McKenzie County is [MASK] [MASK] [MASK] [MASK] . [SEP],in the - city,Watford City,0,Watford City,0
[CLS] The capital of Tadjourah:3 Region is [MASK] . [SEP],Casablanca,Tadjoura:3,0,Tadjoura:3,0
[CLS] The capital of Edwards County is [MASK] . [SEP],Edwards,Rocksprings:3,0,Rocksprings:3,0
[CLS] The capital of Mubende:3 District is [MASK] [MASK] [MASK] . [SEP],in in town,Mubende:3,0,Mubende:3,0
[CLS] The capital of Faaborg:3 - Midtfyn:4 Municipality is [MASK] . [SEP],Stockholm,Ringe:2,0,Ringe:2,0
[CLS] The capital of Los Andes Department is [MASK] . [SEP],Santiago,San Antonio de los Cobres:2,0,San Antonio de los Cobres:2,0
[CLS] The capital of Mykolaiv:4 Raion:2 is [MASK] [MASK] [MASK] . [SEP],in in village,"Mykolaiv:4 , Lviv Oblast",0,"Mykolaiv:4 , Lviv Oblast",0
[CLS] The capital of Krymsky:4 District is [MASK] . [SEP],Moscow,Krymsk:4,0,Krymsk:4,0
[CLS] The capital of Lyuberetsky:5 District is [MASK] . [SEP],Moscow,Lyubertsy:4,0,Lyubertsy:4,0
[CLS] The capital of Copperas:2 Cove is [MASK] [MASK] [MASK] . [SEP],in in town,Coryell:2 County,0,Coryell:2 County,0
[CLS] The capital of Tamaulipas:4 is [MASK] [MASK] [MASK] [MASK] . [SEP],in a state state,Ciudad Victoria,0,Ciudad Victoria,0
[CLS] The capital of El Salvador is [MASK] . [SEP],Salvador,San Salvador,0,San Salvador,0
[CLS] The capital of Ekurhuleni:5 Metropolitan Municipality is [MASK] [MASK] [MASK] [MASK] . [SEP],in in in state,Germiston:4,0,Germiston:4,0
[CLS] The capital of Uchkuduk:5 District is [MASK] . [SEP],[UNK],Uchkuduk:5,0,Uchkuduk:5,0
[CLS] The capital of Keweenaw:4 County is [MASK] [MASK] [MASK] . [SEP],in in Mt,Eagle River,0,Eagle River,0
[CLS] The capital of Kyrgyzstan is [MASK] . [SEP],Kyrgyzstan,Bishkek:4,0,Bishkek:4,0
[CLS] The capital of Mombasa:3 County is [MASK] . [SEP],Nairobi,Mombasa:3,0,Mombasa:3,0
[CLS] The capital of Iguala:3 de la Independencia:5 is [MASK] [MASK] [MASK] . [SEP],in in town,La ciudad:3 de tusa:2 brous:2,0,La ciudad:3 de tusa:2 brous:2,0
[CLS] The capital of Washington County is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],in in Washington state state,Chipley:2,0,Chipley:2,0
[CLS] The capital of Lipkovo:4 Municipality is [MASK] . [SEP],Sofia,Lipkovo:4,0,Lipkovo:4,0
[CLS] The capital of Radomsko:3 County is [MASK] [MASK] [MASK] . [SEP],in in town,Radomsko:3,0,Radomsko:3,0
[CLS] The capital of Wapello:3 County is [MASK] [MASK] [MASK] . [SEP],in in town,Ottumwa:4,0,Ottumwa:4,0
[CLS] The capital of Castrillón:3 is [MASK] [MASK] [MASK] . [SEP],in in town,Piedras:3 Blancas:2,0,Piedras:3 Blancas:2,0
