sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Peter Joseph Triest:2 is affiliated with the [MASK] [MASK] religion . [SEP],Christian Orthodox,Catholic Church,0,Catholic Church,0
[CLS] Sharif al - Murtadha:3 is affiliated with the [MASK] [MASK] [MASK] religion . [SEP],Sunni Shia Shia,Shia Islam,0,Shia Islam,0
[CLS] Alfred Leo Abramowicz:4 is affiliated with the [MASK] [MASK] religion . [SEP],Jewish Jewish,Catholic Church,0,Catholic Church,0
[CLS] Jonathan Wells is affiliated with the [MASK] religion . [SEP],Christian,Unification:2 Church,0,Unification:2 Church,0
[CLS] Patrick Desbois:3 is affiliated with the [MASK] religion . [SEP],Catholic,Catholic Church,0,Catholic Church,0
[CLS] MidAmerica:4 Nazarene:3 University is affiliated with the [MASK] [MASK] religion . [SEP],Christian Christian,Church of the Nazarene:3,0,Church of the Nazarene:3,0
[CLS] Jean - Marie Vianney:2 is affiliated with the [MASK] religion . [SEP],Catholic,Catholic Church,0,Catholic Church,0
[CLS] Louis - Nazaire:3 Bégin:3 is affiliated with the [MASK] [MASK] religion . [SEP],Reformed Reformed,Catholic Church,0,Catholic Church,0
[CLS] Hubert Wolf is affiliated with the [MASK] [MASK] religion . [SEP],Jewish Jewish,Catholic Church,0,Catholic Church,0
[CLS] Basam:3 Ridha:3 is affiliated with the [MASK] [MASK] religion . [SEP],Hindu Hindu,Shia Islam,0,Shia Islam,0
[CLS] John Banerjee:2 is affiliated with the [MASK] [MASK] religion . [SEP],Hindu Hindu,Anglicanism:2,0,Anglicanism:2,0
[CLS] Neville Figgis:3 is affiliated with the [MASK] religion . [SEP],Christian,Anglicanism:2,0,Anglicanism:2,0
[CLS] Augustine Obiora:3 Akubeze:4 is affiliated with the [MASK] religion . [SEP],Christian,Catholic Church,0,Catholic Church,0
[CLS] Rino:2 Passigato:3 is affiliated with the [MASK] [MASK] religion . [SEP],Christian Christian,Catholic Church,0,Catholic Church,0
[CLS] Sahle:3 Selassie:3 is affiliated with the [MASK] [MASK] [MASK] religion . [SEP],Ethiopian Ethiopian Christian,Ethiopian Orthodox Tewahedo:4 Church,0,Ethiopian Orthodox Tewahedo:4 Church,0
[CLS] Juan Angel Belda:2 Dardiñá:4 is affiliated with the [MASK] religion . [SEP],Christian,Catholic Church,0,Catholic Church,0
[CLS] Adam Stefan Sapieha:3 is affiliated with the [MASK] religion . [SEP],Christian,Catholic Church,0,Catholic Church,0
[CLS] Henry Morton Dexter is affiliated with the [MASK] [MASK] [MASK] [MASK] [MASK] religion . [SEP],""" and and of of",congregational:2 church,0,congregational:2 church,0
