sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] The original language of Dutch Low Saxon Wikipedia is [MASK] . [SEP],Dutch,Dutch Low Saxon,0,Dutch Low Saxon,0
[CLS] The original language of Moldavian:3 Soviet Encyclopedia is [MASK] . [SEP],Romanian,Moldovan:2,0,Moldovan:2,0
[CLS] The original language of The Destiny is [MASK] . [SEP],English,Dzongkha:3,0,Dzongkha:3,0
[CLS] The original language of Puberun:3 is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the the - - language,Assamese:2,0,Assamese:2,0
[CLS] The original language of Ward Six is [MASK] [MASK] [MASK] [MASK] . [SEP],""" "" - """,Serbo:2 - Croatian,0,Serbo:2 - Croatian,0
[CLS] The original language of Cyropaedia:4 is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],a a - - language,Ancient Greek,0,Ancient Greek,0
[CLS] The original language of Abazashta:4 is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],a a - - language,Abaza:3,0,Abaza:3,0
[CLS] The original language of Ahetuk:3 is [MASK] [MASK] [MASK] [MASK] . [SEP],a a - language,Assamese:2,0,Assamese:2,0
[CLS] The original language of Lysistrata:4 is [MASK] . [SEP],Greek,Ancient Greek,0,Ancient Greek,0
[CLS] The original language of Death March is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" "" "" "" """,Tagalog:2,0,Tagalog:2,0
[CLS] The original language of Myn:2 Bala:2 is [MASK] . [SEP],Khmer,Kazakh:3,0,Kazakh:3,0
[CLS] The original language of Jonda:2 Iman:2 Gunda:2 is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],a a and language language,Assamese:2,0,Assamese:2,0
[CLS] The original language of Serbo:2 - Croatian Wikipedia is [MASK] . [SEP],Croatian,Serbo:2 - Croatian,0,Serbo:2 - Croatian,0
[CLS] The original language of Egerin:3 is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],a a - - language,Kurdish languages,0,Kurdish languages,0
[CLS] The original language of Biththi:3 Hathara:2 is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],a a - - language,Sinhala:2,0,Sinhala:2,0
[CLS] The original language of Javanese:2 Wikipedia is [MASK] . [SEP],Indonesian,Javanese:2,0,Javanese:2,0
