sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Mission Critical plays [MASK] music . [SEP],the,adventure game,0,adventure game,0
[CLS] Tribuzy:3 plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"the , and and and",heavy metal,0,heavy metal,0
[CLS] Rockman:2 EXE:3 Operate:2 Shooting Star plays [MASK] music . [SEP],the,role - playing video game,0,role - playing video game,0
[CLS] Home and Away : Secrets and the City plays [MASK] music . [SEP],classical,soap opera,0,soap opera,0
[CLS] Dan Potthast:4 plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"the , and and and",ska:2,0,ska:2,0
[CLS] Fire in the Night plays [MASK] [MASK] [MASK] music . [SEP],with with background,documentary film,0,documentary film,0
[CLS] Chris Ward plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"the , , and and",country music,0,country music,0
[CLS] Lovers Lane plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"the , and and with",horror film,0,horror film,0
[CLS] Zelda:3 II : The Adventure of Link plays [MASK] music . [SEP],background,role - playing video game,0,role - playing video game,0
[CLS] Wizardry:2 VII : Crusaders of the Dark Savant:2 plays [MASK] [MASK] music . [SEP],the the,role - playing video game,0,role - playing video game,0
[CLS] An Eye for an Eye plays [MASK] music . [SEP],classical,action film,0,action film,0
[CLS] Less Than Jake plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"the , and and and",ska:2 punk,0,ska:2 punk,0
[CLS] Seka:2 Aleksić:4 plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"in , and and and",pop - folk,0,pop - folk,0
[CLS] Ralf:2 Hütter:3 plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"the , and and and",electronic music,0,electronic music,0
[CLS] Dark Soil:2 plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"the , and and and",folktronica:3,0,folktronica:3,0
[CLS] Wolfenstein:2 RPG plays [MASK] [MASK] music . [SEP],with the,first - person shooter,0,first - person shooter,0
[CLS] E - Motion plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"the , and and background",puzzle video game,0,puzzle video game,0
[CLS] Lankar:2 of Callisto:3 plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"the , and and and",science fiction,0,science fiction,0
[CLS] Michael Lee Firkins:3 plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"the , and and and",bluegrass:2 music,0,bluegrass:2 music,0
[CLS] Schloss:3 Einstein plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"the , , and and",soap opera,0,soap opera,0
[CLS] Ex Machina:3 plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"in , , and of",science fiction film,0,science fiction film,0
[CLS] Fort Boyard:2 plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"both , and and and",game show,0,game show,0
[CLS] The Restaurant plays [MASK] music . [SEP],classical,reality television genre,0,reality television genre,0
[CLS] Xak:2 : The Tower of Gazzel:3 plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],the the and and and,role - playing video game,0,role - playing video game,0
[CLS] El Libro:2 de la Tierra:2 Negra:3 plays [MASK] [MASK] [MASK] music . [SEP],traditional traditional folk,science fiction,0,science fiction,0
[CLS] MegaTraveller:4 1 : The Zhodani:4 Conspiracy:3 plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],the of and and theme,role - playing video game,0,role - playing video game,0
[CLS] Griff:2 the Invisible plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"in , , and of",comedy - drama,0,comedy - drama,0
[CLS] Fauve:3 ( collective ) plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"the , and and and",spoken word,0,spoken word,0
[CLS] Fool ' s Paradise plays [MASK] [MASK] [MASK] music . [SEP],with with sheet,romance film,0,romance film,0
[CLS] The Blazing:3 World plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"in , and and and",science fiction,0,science fiction,0
[CLS] Only Crime plays [MASK] music . [SEP],the,punk rock,0,punk rock,0
[CLS] Fall Guy plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"the , , and and",film noir,0,film noir,0
[CLS] Karlheinz:3 Stockhausen:2 plays [MASK] music . [SEP],the,electronic music,0,electronic music,0
[CLS] Lawson Rollins plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"the , and and '",latin:2 jazz,0,latin:2 jazz,0
[CLS] This Could Be the Night plays [MASK] [MASK] [MASK] music . [SEP],with with country,comedy - drama,0,comedy - drama,0
[CLS] Zach Williams & The Reformation plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"with , and and and",Southern rock,0,Southern rock,0
[CLS] Amber Hayes plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],"the , and and background",country music,0,country music,0
[CLS] Inequality:4 for All plays [MASK] [MASK] [MASK] [MASK] [MASK] music . [SEP],". , and of of",documentary film,0,documentary film,0
