sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Annie Francé:3 - Harrar:3 used to work in [MASK] [MASK] [MASK] . [SEP],the thes:2,Dubrovnik:3,0,Dubrovnik:3,0
[CLS] Martin Ebbertz:4 used to work in [MASK] [MASK] [MASK] . [SEP],the thes:2,Frankfurt am Main,0,Frankfurt am Main,0
[CLS] Moritz:2 Wiggers:3 used to work in [MASK] [MASK] [MASK] . [SEP],the thes:2,Rostock:3,0,Rostock:3,0
[CLS] Joseph Pairin:3 Kitingan:3 used to work in [MASK] [MASK] [MASK] . [SEP],the thes:2,Kota Kinabalu:4,0,Kota Kinabalu:4,0
[CLS] Edmund Dalbor:2 used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],the thes:2 area,Gniezno:4,0,Gniezno:4,0
[CLS] Agustín:4 Aragón:3 León used to work in [MASK] [MASK] [MASK] . [SEP],the thes:2,Mexico City,0,Mexico City,0
[CLS] Pius Parsch:2 used to work in [MASK] [MASK] [MASK] . [SEP],the the area,Klosterneuburg:5,0,Klosterneuburg:5,0
[CLS] Bruce Coville:2 used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],the thes:2 area,New York City,0,New York City,0
[CLS] Eberhard:3 Hopf:2 used to work in [MASK] [MASK] [MASK] . [SEP],the thes:2,Bloomington:2,0,Bloomington:2,0
[CLS] Friedrich Albrecht:2 Carl Gren:2 used to work in [MASK] [MASK] [MASK] . [SEP],the thes:2,Erfurt:3,0,Erfurt:3,0
[CLS] Alceu:3 Amoroso:2 Lima used to work in [MASK] [MASK] [MASK] . [SEP],the thes:2,Rio de Janeiro,0,Rio de Janeiro,0
[CLS] Robert Brandard:2 used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],the thes:2 area,Islington:2,0,Islington:2,0
[CLS] Carl Christian Traugott:4 Friedemann:3 Goebel:3 used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],the and and area,Tartu:3,0,Tartu:3,0
[CLS] Nik Welter:2 used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],the thes:2 area,Leuven:3,0,Leuven:3,0
[CLS] Johannes Lepsius:3 used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],the thes:2 area,Potsdam:3,0,Potsdam:3,0
[CLS] Charles Fletcher Lummis:3 used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],the thes:2 area,Los Angeles,0,Los Angeles,0
[CLS] Takako:3 Nishizaki:3 used to work in [MASK] [MASK] [MASK] . [SEP],the thes:2,Hong Kong,0,Hong Kong,0
[CLS] Hermann Cohen used to work in [MASK] [MASK] [MASK] . [SEP],the ands:2,Marburg:2,0,Marburg:2,0
[CLS] Heidrun:3 Bluhm:2 used to work in [MASK] [MASK] [MASK] . [SEP],the thes:2,Mecklenburg - Vorpommern:5,0,Mecklenburg - Vorpommern:5,0
[CLS] Eleanor Holmes Norton used to work in [MASK] [MASK] [MASK] . [SEP],the thes:2,"Washington , D . C .",0,"Washington , D . C .",0
[CLS] Motilal:3 Nehru used to work in [MASK] . [SEP],India,Allahabad:2,0,Allahabad:2,0
[CLS] Jacob August Franckenstein:4 used to work in [MASK] [MASK] [MASK] . [SEP],the thes:2,Erfurt:3,0,Erfurt:3,0
[CLS] Michel - Gabriel Paccard:2 used to work in [MASK] . [SEP],Paris,Chamonix:3 - Mont - Blanc,0,Chamonix:3 - Mont - Blanc,0
[CLS] Johann Conrad Susemihl:4 used to work in [MASK] [MASK] [MASK] . [SEP],the thes:2,Darmstadt:3,0,Darmstadt:3,0
[CLS] Simon Bening:2 used to work in [MASK] [MASK] [MASK] [MASK] . [SEP],the thes:2 studio,Bruges:3,0,Bruges:3,0
[CLS] Hans Gerhard Gräf:4 used to work in [MASK] [MASK] [MASK] . [SEP],the thes:2,Jena:2,0,Jena:2,0
