sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Jimmy Carter has the position of [MASK] . [SEP],President,President of the United States,0,President of the United States,0
[CLS] John A . McCone:4 has the position of [MASK] . [SEP],president,Director of Central Intelligence,0,Director of Central Intelligence,0
[CLS] Samuel Alito:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the the and . """,Associate Justice of the Supreme Court of the United States,0,Associate Justice of the Supreme Court of the United States,0
[CLS] Kamose:3 has the position of [MASK] . [SEP],mayor,pharaoh:3,0,pharaoh:3,0
[CLS] John Gray has the position of [MASK] . [SEP],President,North Dakota State Treasurer,0,North Dakota State Treasurer,0
[CLS] William Bradley Umstead:2 has the position of [MASK] . [SEP],President,Governor of North Carolina,0,Governor of North Carolina,0
[CLS] Patriarch Callinicus:3 IV of Constantinople has the position of [MASK] . [SEP],patriarch,Ecumenical:2 Patriarch of Constantinople,0,Ecumenical:2 Patriarch of Constantinople,0
[CLS] Marcus Maecius:2 Memmius:3 Furius:2 Baburius:2 Caecilianus:5 Placidus:4 has the position of [MASK] . [SEP],consul,Praefectus:4 urbi:3,0,Praefectus:4 urbi:3,0
[CLS] Miguel de la Madrid has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the "" - of """,President of Mexico,0,President of Mexico,0
[CLS] Alcmaeon:4 of Athens has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],"the chief - """,eponymous archon:2,0,eponymous archon:2,0
[CLS] James Duane:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the and and . """,Mayor of New York City,0,Mayor of New York City,0
[CLS] Tokugawa Munekatsu:4 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],"the chief - """,daimyo:3,0,daimyo:3,0
[CLS] Bettino:2 Craxi:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the highest - ofe:2,Prime Minister of Italy,0,Prime Minister of Italy,0
[CLS] Roger de Meyland:2 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],"the chief - """,Bishop of Lichfield:3,0,Bishop of Lichfield:3,0
[CLS] Kim Campbell has the position of [MASK] . [SEP],CEO,Prime Minister of Canada,0,Prime Minister of Canada,0
[CLS] Hilarion:3 ( Alfeyev:3 ) has the position of [MASK] . [SEP],captain,metropolitan bishop,0,metropolitan bishop,0
[CLS] Jacqueline Hernández has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the the and .e:2,chief operating officer,0,chief operating officer,0
[CLS] Nebka:3 has the position of [MASK] . [SEP],mayor,pharaoh:3,0,pharaoh:3,0
[CLS] Marcantonio:4 Trivisan:3 has the position of [MASK] . [SEP],president,Doge:2 of Venice,0,Doge:2 of Venice,0
[CLS] Aleksandar:4 Stamboliyski:6 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the highest - of player,Prime Minister of Bulgaria,0,Prime Minister of Bulgaria,0
[CLS] Notis:2 Marias:2 has the position of [MASK] . [SEP],president,member of the European Parliament,0,member of the European Parliament,0
[CLS] Yasuhiro:3 Nakasone:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the first - .e:2,Prime Minister of Japan,0,Prime Minister of Japan,0
[CLS] Joost:2 Lagendijk:4 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the first - . ),member of the European Parliament,0,member of the European Parliament,0
[CLS] Ted Wheeler has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the "" and . """,Oregon State Treasurer,0,Oregon State Treasurer,0
[CLS] Quintus:3 Aemilius:4 Laetus:2 has the position of [MASK] . [SEP],consul,Praetorian:4 prefect:2,0,Praetorian:4 prefect:2,0
[CLS] Sarwe:3 Iyasus:3 has the position of [MASK] . [SEP],president,Emperor of Ethiopia,0,Emperor of Ethiopia,0
[CLS] Cătălin:5 Ivan has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the first - - """,member of the European Parliament,0,member of the European Parliament,0
[CLS] Poul:2 Nyrup:3 Rasmussen:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the first - . """,Prime Minister of Denmark,0,Prime Minister of Denmark,0
[CLS] Barrington:2 Daniels Parker has the position of [MASK] . [SEP],president,United States federal judge,0,United States federal judge,0
[CLS] Leopold Figl:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the first - of """,Federal Chancellor of Austria,0,Federal Chancellor of Austria,0
[CLS] Valerius:2 Comazon:3 Eutychianus:5 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the "" - of """,Praetorian:4 prefect:2,0,Praetorian:4 prefect:2,0
[CLS] Séamus:4 Kirk has the position of [MASK] . [SEP],president,Ceann:2 Comhairle:4,0,Ceann:2 Comhairle:4,0
[CLS] Ling How Doong:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the top and of """,Singapore Democratic Party,0,Singapore Democratic Party,0
[CLS] Tony Cunningham has the position of [MASK] . [SEP],President,Department for International Development,0,Department for International Development,0
[CLS] Oleksandr:4 Turchynov:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the first - of """,Prime Minister of Ukraine,0,Prime Minister of Ukraine,0
[CLS] Thomas Lemuel:3 James has the position of [MASK] . [SEP],President,United States Postmaster:2 General,0,United States Postmaster:2 General,0
[CLS] Anne Doherty has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the and and . """,superior general,0,superior general,0
[CLS] Wendell H . Ford has the position of [MASK] . [SEP],president,Lieutenant Governor of Kentucky,0,Lieutenant Governor of Kentucky,0
[CLS] Antonia:2 Parvanova:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the first - . player,member of the European Parliament,0,member of the European Parliament,0
[CLS] Archduke:3 Maximilian Francis of Austria has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the "" - of """,prince - elector:2,0,prince - elector:2,0
[CLS] Robert Gates has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the and and . """,United States Secretary of Defense,0,United States Secretary of Defense,0
[CLS] Paolo Bollini:3 has the position of [MASK] . [SEP],president,Captain Regent of San Marino,0,Captain Regent of San Marino,0
[CLS] Jenny Shipley:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the ' and . """,Prime Minister of New Zealand,0,Prime Minister of New Zealand,0
[CLS] Jean de Moulins:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the first - ofe:2,Master of the Order of Preachers:3,0,Master of the Order of Preachers:3,0
[CLS] Userkare:3 has the position of [MASK] . [SEP],president,pharaoh:3,0,pharaoh:3,0
[CLS] Volodymyr:4 Sabodan:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the first - of """,metropolitan bishop,0,metropolitan bishop,0
[CLS] Peter Mandelson:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the ' and . ""","Secretary of State for Business , Energy and Industrial Strategy",0,"Secretary of State for Business , Energy and Industrial Strategy",0
[CLS] Patriarch Timothy II of Constantinople has the position of [MASK] . [SEP],patriarch,Ecumenical:2 Patriarch of Constantinople,0,Ecumenical:2 Patriarch of Constantinople,0
[CLS] Manfred Melzer:2 has the position of [MASK] . [SEP],mayor,auxiliary bishop,0,auxiliary bishop,0
[CLS] Regina Benjamin has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the and and . """,Surgeon:2 General of the United States,0,Surgeon:2 General of the United States,0
[CLS] Frederick William has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the ( and and """,prince - elector:2,0,prince - elector:2,0
[CLS] Jan Zamoyski:4 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the first - of ),Chancellor of Poland,0,Chancellor of Poland,0
[CLS] Gianni:3 De Michelis:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the first - .e:2,member of the European Parliament,0,member of the European Parliament,0
[CLS] Hürrem:4 Sultan has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the - and of """,Haseki:3 sultan,0,Haseki:3 sultan,0
[CLS] Marissa Mayer has the position of [MASK] . [SEP],CEO,product manager,0,product manager,0
[CLS] William S . Clark has the position of [MASK] . [SEP],president,Foreign government advisor in Meiji Japan,0,Foreign government advisor in Meiji Japan,0
[CLS] William Livingston has the position of [MASK] . [SEP],president,Governor of New Jersey,0,Governor of New Jersey,0
[CLS] Donald Rumsfeld:3 has the position of [MASK] . [SEP],president,United States Secretary of Defense,0,United States Secretary of Defense,0
[CLS] Louis R . Chênevert:4 has the position of [MASK] . [SEP],president,chief executive officer,0,chief executive officer,0
[CLS] Shinzō:3 Abe has the position of [MASK] . [SEP],president,Prime Minister of Japan,0,Prime Minister of Japan,0
[CLS] Gaius Julius Bassus:2 has the position of [MASK] . [SEP],consul,Roman consul,0,Roman consul,0
[CLS] Gaius Junius:2 Tiberianus:4 has the position of [MASK] . [SEP],consul,Roman consul,0,Roman consul,0
[CLS] Publius:2 Licinius:3 Crassus:3 Dives:2 has the position of [MASK] . [SEP],consul,Roman censor:3,0,Roman censor:3,0
[CLS] Oliver Ames has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the "" and . """,Governor of Massachusetts,0,Governor of Massachusetts,0
[CLS] Lon:2 Nol:2 has the position of [MASK] . [SEP],president,defence minister,0,defence minister,0
[CLS] Publius:2 Metilius:3 Nepos:3 has the position of [MASK] . [SEP],consul,Roman consul,0,Roman consul,0
[CLS] Guy III of Spoleto:3 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],the - -ate:2,Holy Roman Emperor,0,Holy Roman Emperor,0
[CLS] Morarji:3 Desai:2 has the position of [MASK] . [SEP],President,Prime Minister of India,0,Prime Minister of India,0
[CLS] Thomas Kean:2 has the position of [MASK] . [SEP],President,Governor of New Jersey,0,Governor of New Jersey,0
[CLS] Bernhard von Bülow:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the first - of """,Chancellor of Germany,0,Chancellor of Germany,0
[CLS] David Gompert:3 has the position of [MASK] . [SEP],president,Director of National Intelligence,0,Director of National Intelligence,0
[CLS] John Purroy:3 Mitchel:2 has the position of [MASK] . [SEP],President,Mayor of New York City,0,Mayor of New York City,0
[CLS] Theodore Fitz:2 Randolph has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the "" and of """,Governor of New Jersey,0,Governor of New Jersey,0
[CLS] Michael Hayes has the position of [MASK] . [SEP],President,Ceann:2 Comhairle:4,0,Ceann:2 Comhairle:4,0
[CLS] Charles Edison has the position of [MASK] . [SEP],president,Governor of New Jersey,0,Governor of New Jersey,0
[CLS] Jules Grévy:3 has the position of [MASK] . [SEP],president,president of the French Republic,0,president of the French Republic,0
