sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] [MASK] [MASK] [MASK] participated in the 1990 FIFA World Cup . [SEP],The also also,Sweden national football team,0,Sweden national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2014 FIFA World Cup . [SEP],The also also,Chile national football team,0,Chile national football team,0
[CLS] [MASK] participated in the 1999 Russian Top Division . [SEP],They,Spartak:2 Moscow,0,Spartak:2 Moscow,0
[CLS] [MASK] [MASK] [MASK] participated in the 2002 FIFA World Cup . [SEP],The also also,Sweden national football team,0,Sweden national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2002 FIFA World Cup . [SEP],The also also,Paraguay national football team,0,Paraguay national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 1996 . [SEP],The also,Romania national football team,0,Romania national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 1978 FIFA World Cup . [SEP],The also also,Netherlands national football team,0,Netherlands national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the Super Bowl XXI:3 . [SEP],The also also,Denver Broncos,0,Denver Broncos,0
[CLS] [MASK] [MASK] [MASK] participated in the 1990 FIFA World Cup . [SEP],The also also,Spain national football team,0,Spain national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the Super Bowl V . [SEP],The also also,Dallas Cowboys,0,Dallas Cowboys,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 2004 . [SEP],The also,Croatia national football team,0,Croatia national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 1986 FIFA World Cup . [SEP],The also also,Soviet Union national football team,0,Soviet Union national football team,0
[CLS] [MASK] participated in the 2003 Russian Premier League . [SEP],They,Spartak:2 Moscow,0,Spartak:2 Moscow,0
[CLS] [MASK] [MASK] [MASK] participated in the 1998 FIFA World Cup . [SEP],The also also,Germany national football team,0,Germany national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2010 FIFA World Cup . [SEP],The also also,New Zealand national football team,0,New Zealand national football team,0
[CLS] [MASK] participated in the 1986 – 87 Cypriot First Division . [SEP],They,AC Omonia:2,0,AC Omonia:2,0
[CLS] [MASK] [MASK] [MASK] participated in the 1990 FIFA World Cup . [SEP],The also also,Belgium national football team,0,Belgium national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 1968 . [SEP],The also,Italy national football team,0,Italy national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 1992 . [SEP],The also,France national football team,0,France national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2014 FIFA World Cup . [SEP],The also also,Ghana national football team,0,Ghana national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the World Bowl ' 99 . [SEP],The also also,Frankfurt Galaxy,0,Frankfurt Galaxy,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 1992 . [SEP],The also,Denmark national football team,0,Denmark national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 1974 FIFA World Cup . [SEP],The also also,Australia national association football team,0,Australia national association football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2006 FIFA World Cup . [SEP],The also also,United States men ' s national soccer team,0,United States men ' s national soccer team,0
[CLS] [MASK] [MASK] participated in the 1990 – 91 Fußball:3 - Bundesliga . [SEP],The also,FC Bayern Munich,0,FC Bayern Munich,0
[CLS] [MASK] [MASK] [MASK] participated in the 1986 FIFA World Cup . [SEP],The also also,Italy national football team,0,Italy national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2002 FIFA World Cup . [SEP],The also also,France national football team,0,France national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 1958 FIFA World Cup . [SEP],The also also,Brazil national football team,0,Brazil national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2013 FIFA Confederations:2 Cup . [SEP],The also also,Italy national football team,0,Italy national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the World Bowl ' 99 . [SEP],The also also,Barcelona Dragons,0,Barcelona Dragons,0
[CLS] [MASK] [MASK] [MASK] participated in the 1990 FIFA World Cup . [SEP],The also also,Colombia national football team,0,Colombia national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 1980 . [SEP],The also,England national football team,0,England national football team,0
[CLS] [MASK] participated in the 1985 – 86 Cypriot First Division . [SEP],They,APOEL:3 F . C .,0,APOEL:3 F . C .,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 2012 . [SEP],The also,Germany national football team,0,Germany national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the Super Bowl XXXI:4 . [SEP],The also also,New England Patriots,0,New England Patriots,0
[CLS] [MASK] [MASK] [MASK] participated in the 2014 FIFA World Cup . [SEP],The also also,Argentina national football team,0,Argentina national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 1998 FIFA World Cup . [SEP],The also also,Austria national football team,0,Austria national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 1998 FIFA World Cup . [SEP],The also also,Saudi Arabia national football team,0,Saudi Arabia national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 1990 FIFA World Cup . [SEP],The also also,Argentina national football team,0,Argentina national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 1938 FIFA World Cup . [SEP],The also also,Swiss national football team,0,Swiss national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 2004 . [SEP],The also,Spain national football team,0,Spain national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2010 Stanley Cup Finals . [SEP],The also also,Philadelphia Flyers,0,Philadelphia Flyers,0
[CLS] [MASK] [MASK] participated in the 1989 – 90 Fußball:3 - Bundesliga . [SEP],The also,FC Bayern Munich,0,FC Bayern Munich,0
[CLS] [MASK] [MASK] [MASK] participated in the Alabama – LSU football rivalry . [SEP],The has has,LSU Tigers football,0,LSU Tigers football,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 1980 . [SEP],The also,Greece national football team,0,Greece national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 2012 . [SEP],The also,England national football team,0,England national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 2004 . [SEP],The also,England national football team,0,England national football team,0
[CLS] [MASK] participated in the 2007 – 08 Cypriot Second Division . [SEP],They,AEP:2 Paphos:3 F . C .,0,AEP:2 Paphos:3 F . C .,0
[CLS] [MASK] [MASK] [MASK] participated in the Super Bowl XLVIII:4 . [SEP],The also also,Seattle Seahawks,0,Seattle Seahawks,0
[CLS] [MASK] [MASK] [MASK] participated in the Super Bowl XVI . [SEP],The also also,San Francisco 49ers,0,San Francisco 49ers,0
[CLS] [MASK] [MASK] [MASK] participated in the 2002 FIFA World Cup . [SEP],The also also,Senegal national football team,0,Senegal national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2002 FIFA World Cup . [SEP],The also also,Croatia national football team,0,Croatia national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 1954 FIFA World Cup . [SEP],The also also,Uruguay national football team,0,Uruguay national football team,0
[CLS] [MASK] participated in the 1930 FIFA World Cup . [SEP],He,Peru national football team,0,Peru national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the World Bowl ' 98 . [SEP],The also also,Rhein:2 Fire,0,Rhein:2 Fire,0
[CLS] [MASK] [MASK] [MASK] participated in the 2010 FIFA World Cup . [SEP],The also also,Spain national football team,0,Spain national football team,0
[CLS] [MASK] [MASK] participated in the 2008 Africa Cup of Nations Final . [SEP],The also,Egypt national football team,0,Egypt national football team,0
[CLS] [MASK] participated in the 2010 Russian Premier League . [SEP],They,FC Rostov:3,0,FC Rostov:3,0
[CLS] [MASK] [MASK] [MASK] participated in the Super Bowl XXXIX:4 . [SEP],The also also,Philadelphia Eagles,0,Philadelphia Eagles,0
[CLS] [MASK] [MASK] [MASK] participated in the 1998 FIFA World Cup . [SEP],The also also,Spain national football team,0,Spain national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2011 Copa América . [SEP],The also also,Uruguay national football team,0,Uruguay national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 2000 . [SEP],The also,France national football team,0,France national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 1994 FIFA World Cup . [SEP],The also also,Romania national football team,0,Romania national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 1996 . [SEP],The also,Scotland national football team,0,Scotland national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 2004 . [SEP],The also,Swiss national football team,0,Swiss national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2002 FIFA World Cup . [SEP],The also also,Cameroon national football team,0,Cameroon national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 2008 . [SEP],The also,Germany national football team,0,Germany national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2014 FIFA World Cup . [SEP],The also also,Belgium national football team,0,Belgium national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2014 FIFA World Cup . [SEP],The also also,Nigeria national football team,0,Nigeria national football team,0
[CLS] [MASK] [MASK] participated in the 2006 – 07 UEFA Cup . [SEP],The also,RCD:2 Espanyol:4 de Barcelona,0,RCD:2 Espanyol:4 de Barcelona,0
[CLS] [MASK] participated in the 2006 Russian Premier League . [SEP],They,Spartak:2 Moscow,0,Spartak:2 Moscow,0
[CLS] [MASK] [MASK] participated in the 1985 – 86 Fußball:3 - Bundesliga . [SEP],The also,FC Bayern Munich,0,FC Bayern Munich,0
[CLS] [MASK] [MASK] [MASK] participated in the Florida – Georgia football rivalry . [SEP],The State also,Georgia Bulldogs football,0,Georgia Bulldogs football,0
[CLS] [MASK] [MASK] [MASK] participated in the 2015 Rugby World Cup Pool A . [SEP],The has also,Wales national rugby union team,0,Wales national rugby union team,0
[CLS] [MASK] [MASK] [MASK] participated in the 1982 FIFA World Cup . [SEP],The also also,Cameroon national football team,0,Cameroon national football team,0
[CLS] [MASK] participated in the 2009 – 10 Cypriot Second Division . [SEP],They,Alki:2 Larnaca:3 F . C .,0,Alki:2 Larnaca:3 F . C .,0
[CLS] [MASK] [MASK] [MASK] participated in the Cypriot Super Cup . [SEP],The club also,AEL:2 Limassol:3 FC,0,AEL:2 Limassol:3 FC,0
[CLS] [MASK] [MASK] [MASK] participated in the World Bowl XV . [SEP],The also also,Frankfurt Galaxy,0,Frankfurt Galaxy,0
[CLS] [MASK] [MASK] [MASK] participated in the 1982 FIFA World Cup . [SEP],The also also,Algeria national football team,0,Algeria national football team,0
[CLS] [MASK] participated in the 1934 FIFA World Cup . [SEP],He,Egypt national football team,0,Egypt national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2015 Rugby World Cup Pool D . [SEP],The has also,Italy national rugby union team,0,Italy national rugby union team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 2016 . [SEP],The also,Germany national football team,0,Germany national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 1972 . [SEP],The also,Germany national football team,0,Germany national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 1950 FIFA World Cup . [SEP],The also also,Italy national football team,0,Italy national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 2008 . [SEP],The also,Italy national football team,0,Italy national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 1958 FIFA World Cup . [SEP],The also also,Yugoslavia national football team,0,Yugoslavia national football team,0
[CLS] [MASK] participated in the 2010 Russian Premier League . [SEP],They,FC Alania:2 Vladikavkaz:5,0,FC Alania:2 Vladikavkaz:5,0
[CLS] [MASK] participated in the Wide Right I . [SEP],He,Florida State Seminoles:3 football,0,Florida State Seminoles:3 football,0
[CLS] [MASK] [MASK] participated in the 1995 King Fahd:3 Cup . [SEP],Kuwait also,Denmark national football team,0,Denmark national football team,0
[CLS] [MASK] [MASK] participated in the 2014 – 15 UEFA Champions League . [SEP],The also,FC Barcelona,0,FC Barcelona,0
[CLS] [MASK] [MASK] participated in the 2007 – 08 Fußball:3 - Bundesliga . [SEP],The also,VfB:3 Stuttgart,0,VfB:3 Stuttgart,0
[CLS] [MASK] [MASK] [MASK] participated in the 1998 FIFA World Cup . [SEP],The also also,Italy national football team,0,Italy national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 1974 FIFA World Cup . [SEP],The also also,Netherlands national football team,0,Netherlands national football team,0
[CLS] [MASK] [MASK] participated in the 2006 – 07 UEFA Cup . [SEP],The also,Sevilla:2 FC,0,Sevilla:2 FC,0
[CLS] [MASK] [MASK] [MASK] participated in the Super Bowl XXII:3 . [SEP],The also also,Washington Redskins,0,Washington Redskins,0
[CLS] [MASK] [MASK] participated in the Holy War . [SEP],He also,Utah Utes:2 football,0,Utah Utes:2 football,0
[CLS] [MASK] [MASK] [MASK] participated in the 2010 FIFA World Cup . [SEP],The also also,Denmark national football team,0,Denmark national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 1950 FIFA World Cup . [SEP],The also also,Uruguay national football team,0,Uruguay national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the World Bowl 2000 . [SEP],The also also,Scottish Claymores:3,0,Scottish Claymores:3,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 1996 . [SEP],The also,Germany national football team,0,Germany national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2006 FIFA World Cup . [SEP],The also also,South Korea national football team kits,0,South Korea national football team kits,0
[CLS] [MASK] [MASK] [MASK] participated in the 1970 FIFA World Cup . [SEP],The also also,Sweden national football team,0,Sweden national football team,0
[CLS] [MASK] participated in the 2013 – 14 Cypriot First Division . [SEP],They,AEL:2 Limassol:3 FC,0,AEL:2 Limassol:3 FC,0
[CLS] [MASK] [MASK] [MASK] participated in the 2014 Caribbean Cup . [SEP],The also also,Jamaica national football team,0,Jamaica national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 1954 FIFA World Cup . [SEP],The also also,Mexico national football team,0,Mexico national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2002 FIFA World Cup . [SEP],The also also,China national football team,0,China national football team,0
[CLS] [MASK] participated in the 2014 – 15 Cypriot Second Division . [SEP],They,Pafos:3 FC,0,Pafos:3 FC,0
[CLS] [MASK] [MASK] [MASK] participated in the 1998 FIFA World Cup . [SEP],The also also,Belgium national football team,0,Belgium national football team,0
[CLS] [MASK] [MASK] participated in the 1960 European Nations ' Cup . [SEP],The also,Soviet Union national football team,0,Soviet Union national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2013 FIFA Confederations:2 Cup . [SEP],The also also,Brazil national football team,0,Brazil national football team,0
[CLS] [MASK] participated in the 1984 – 85 Cypriot First Division . [SEP],They,AC Omonia:2,0,AC Omonia:2,0
[CLS] [MASK] [MASK] [MASK] participated in the 1970 FIFA World Cup . [SEP],The also also,Morocco national football team,0,Morocco national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the Super Bowl XLII:3 . [SEP],The also also,New England Patriots,0,New England Patriots,0
[CLS] [MASK] [MASK] participated in the 2008 – 09 Fußball:3 - Bundesliga . [SEP],The also,Hamburger:2 SV,0,Hamburger:2 SV,0
[CLS] [MASK] participated in the 2005 – 06 Cypriot First Division . [SEP],They,Apollon:2 Limassol:3 FC,0,Apollon:2 Limassol:3 FC,0
[CLS] [MASK] [MASK] [MASK] participated in the 1970 FIFA World Cup . [SEP],The also also,Mexico national football team,0,Mexico national football team,0
[CLS] [MASK] [MASK] participated in the 2012 – 13 Cypriot Cup . [SEP],The also,Apollon:2 Limassol:3 FC,0,Apollon:2 Limassol:3 FC,0
[CLS] [MASK] [MASK] [MASK] participated in the 1978 FIFA World Cup . [SEP],The also also,Sweden national football team,0,Sweden national football team,0
[CLS] [MASK] participated in the 1999 – 2000 Cypriot First Division . [SEP],They,Anorthosis:4 Famagusta:4 FC,0,Anorthosis:4 Famagusta:4 FC,0
[CLS] [MASK] [MASK] [MASK] participated in the 1994 FIFA World Cup . [SEP],The also also,Norway national football team,0,Norway national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2006 FIFA World Cup . [SEP],The also also,Tunisia national football team,0,Tunisia national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 1938 FIFA World Cup . [SEP],The also also,Norway national football team,0,Norway national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 2014 FIFA World Cup . [SEP],The also also,Algeria national football team,0,Algeria national football team,0
[CLS] [MASK] participated in the Wide Right I . [SEP],He,Miami Hurricanes football,0,Miami Hurricanes football,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 1996 . [SEP],The also,Spain national football team,0,Spain national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the World Bowl XIII . [SEP],The also also,Amsterdam Admirals:2,0,Amsterdam Admirals:2,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 1996 . [SEP],The also,Netherlands national football team,0,Netherlands national football team,0
[CLS] [MASK] [MASK] participated in the UEFA Euro 1996 . [SEP],The also,Bulgaria national football team,0,Bulgaria national football team,0
[CLS] [MASK] participated in the 1990 – 91 Cypriot First Division . [SEP],They,Apollon:2 Limassol:3 FC,0,Apollon:2 Limassol:3 FC,0
[CLS] [MASK] [MASK] [MASK] participated in the 2010 FIFA World Cup . [SEP],The also also,Swiss national football team,0,Swiss national football team,0
[CLS] [MASK] [MASK] [MASK] participated in the 1966 FIFA World Cup . [SEP],The also also,Portugal national football team,0,Portugal national football team,0
