sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Ascolta:3 il tuo:2 cuore:2 is part of [MASK] . [SEP],it,Le cose:2 che:2 vivi:3,0,Le cose:2 che:2 vivi:3,0
[CLS] National Cycle Route 44 is part of [MASK] . [SEP],it,National Cycle Network,0,National Cycle Network,0
"[CLS] Mannix:2 , season 2 is part of [MASK] [MASK] . [SEP]",the series,Mannix:2,0,Mannix:2,0
[CLS] 2012 World Single Distance Speed Skating Championships – Women ' s 1500 metres is part of [MASK] [MASK] . [SEP],the event,2012 World Single Distance Speed Skating Championships,0,2012 World Single Distance Speed Skating Championships,0
[CLS] Baseball at the 1956 Summer Olympics is part of [MASK] [MASK] . [SEP],the programme,1956 Summer Olympics,0,1956 Summer Olympics,0
[CLS] June 28 is part of [MASK] [MASK] . [SEP],the calendar,Eastern Orthodox liturgical calendar,0,Eastern Orthodox liturgical calendar,0
[CLS] Eastern Command is part of [MASK] . [SEP],NATO,Indian Army,0,Indian Army,0
[CLS] Whatever It Takes is part of [MASK] . [SEP],it,Who We Are,0,Who We Are,0
[CLS] Adventure Express is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the "" ands:2 network",Kings Island,0,Kings Island,0
[CLS] 2012 United States men ' s Olympic basketball team is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the FIBA Basketball basketball tournament,2012 Summer Olympics,0,2012 Summer Olympics,0
[CLS] U1:2 is part of [MASK] . [SEP],it,Berlin U - Bahn,0,Berlin U - Bahn,0
[CLS] Lewis Peak ( Alaska ) is part of [MASK] [MASK] . [SEP],the Glacier,Alaska Range,0,Alaska Range,0
[CLS] Col du Cucheron:3 is part of [MASK] [MASK] . [SEP],the commune,Chartreuse:3 Mountains,0,Chartreuse:3 Mountains,0
[CLS] CommuniCore:5 is part of [MASK] . [SEP],it,Walt Disney World Resort,0,Walt Disney World Resort,0
[CLS] Ful:2 Berg is part of [MASK] . [SEP],Germany,Plessur:3 Alps,0,Plessur:3 Alps,0
[CLS] Battle of Naseby:3 is part of [MASK] . [SEP],it,English Civil War,0,English Civil War,0
[CLS] Battle of Kupres:3 ( 1994 ) is part of [MASK] . [SEP],it,Bosnian War,0,Bosnian War,0
[CLS] Jenny Don ' t Be Hasty:2 is part of [MASK] . [SEP],it,These Streets,0,These Streets,0
[CLS] 2000 United States Grand Prix is part of [MASK] . [SEP],it,2000 Formula One season,0,2000 Formula One season,0
[CLS] Weightlifting:2 at the 1996 Summer Olympics – Men ' s 76 kg is part of [MASK] [MASK] [MASK] . [SEP],thelifting:2 programme,1996 Summer Olympics,0,1996 Summer Olympics,0
[CLS] Table tennis at the 2012 Summer Olympics – Women ' s team is part of [MASK] [MASK] . [SEP],the tournament,2012 Summer Olympics,0,2012 Summer Olympics,0
[CLS] Mururata:3 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],the Northern state region,Cordillera:4 Real,0,Cordillera:4 Real,0
"[CLS] Please , Please Baby is part of [MASK] . [SEP]",it,Hillbilly:3 Deluxe,0,Hillbilly:3 Deluxe,0
[CLS] Kauehi:3 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],the Northern island region,Tuamotus:3,0,Tuamotus:3,0
[CLS] GeoEye:4 is part of [MASK] . [SEP],it,DigitalGlobe:4,0,DigitalGlobe:4,0
[CLS] Ebisuchō:4 Station is part of [MASK] . [SEP],Mt,Osaka Subway,0,Osaka Subway,0
[CLS] Jade Bight:2 is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the the ands:2 region,North Sea,0,North Sea,0
[CLS] Mianrud:3 Rural District is part of [MASK] . [SEP],it,Nur:2 County,0,Nur:2 County,0
[CLS] Battle of Rodeo:2 del Medio:2 is part of [MASK] . [SEP],it,Argentine Civil Wars,0,Argentine Civil Wars,0
[CLS] École Centrale:2 de Nantes:2 is part of [MASK] . [SEP],it,Centrale:2 Graduate School,0,Centrale:2 Graduate School,0
[CLS] GNOME:4 Core Applications is part of [MASK] . [SEP],it,GNOME:4,0,GNOME:4,0
[CLS] Sailing at the 1908 Summer Olympics – 6 metre class is part of [MASK] [MASK] [MASK] . [SEP],the Sailing programme,1908 Summer Olympics,0,1908 Summer Olympics,0
[CLS] Libya at the 1996 Summer Paralympics is part of [MASK] [MASK] . [SEP],the athletics,Paralympic Games,0,Paralympic Games,0
[CLS] Washinosu:3 Station is part of [MASK] [MASK] . [SEP],the town,Hakodate:3 Main Line,0,Hakodate:3 Main Line,0
[CLS] Big Gibson Lake is part of [MASK] [MASK] [MASK] [MASK] . [SEP],the Lake Lake watershed,Saint Lawrence River,0,Saint Lawrence River,0
[CLS] Article Three of the United States Constitution is part of [MASK] . [SEP],it,United States Constitution,0,United States Constitution,0
[CLS] Basilica of the Assumption:2 is part of [MASK] . [SEP],it,Strahov:3 Monastery,0,Strahov:3 Monastery,0
[CLS] Tétange:4 railway station is part of [MASK] [MASK] . [SEP],the railway,CFL Line 60,0,CFL Line 60,0
[CLS] Fort Washington Way is part of [MASK] . [SEP],it,U . S . Route 50 in Ohio,0,U . S . Route 50 in Ohio,0
[CLS] Unnütze:5 is part of [MASK] . [SEP],Germany,Brandenberg:2 Alps,0,Brandenberg:2 Alps,0
[CLS] Shooting at the 2004 Summer Olympics – Men ' s 10 metre air rifle is part of [MASK] [MASK] [MASK] . [SEP],the shooting programme,2004 Summer Olympics,0,2004 Summer Olympics,0
"[CLS] Jeyran:3 - e Sofla:3 , West Azerbaijan is part of [MASK] . [SEP]",Azerbaijan,Urmia:3 County,0,Urmia:3 County,0
[CLS] Battle of Otepää:4 is part of [MASK] . [SEP],it,Livonian:3 Crusade,0,Livonian:3 Crusade,0
[CLS] September 15 is part of [MASK] [MASK] . [SEP],the calendar,Eastern Orthodox liturgical calendar,0,Eastern Orthodox liturgical calendar,0
[CLS] Zorro:3 III is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the the - football system,Amiga 3000,0,Amiga 3000,0
"[CLS] Doctor Who , season 13 is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]","the "" "" "" series",Doctor Who,0,Doctor Who,0
[CLS] 2010 Bell Challenge is part of [MASK] [MASK] [MASK] . [SEP],the Challenge Challenge,2010 WTA Tour,0,2010 WTA Tour,0
[CLS] Horita:2 Station is part of [MASK] . [SEP],Mt,Nagoya Municipal Subway,0,Nagoya Municipal Subway,0
[CLS] Battle of Tory Island is part of [MASK] . [SEP],it,French Revolutionary Wars,0,French Revolutionary Wars,0
[CLS] Dhammika:4 Sutta:2 is part of [MASK] . [SEP],it,Sutta:2 Nipāta:4,0,Sutta:2 Nipāta:4,0
[CLS] Model Town metro station is part of [MASK] . [SEP],it,Delhi Metro,0,Delhi Metro,0
[CLS] Swimming at the 1980 Summer Olympics – Women ' s 100 metre butterfly is part of [MASK] [MASK] [MASK] . [SEP],the swimming programme,1980 Summer Olympics,0,1980 Summer Olympics,0
[CLS] Eshqabad:4 is part of [MASK] . [SEP],Pakistan,Tabas:2 County,0,Tabas:2 County,0
[CLS] San Gabriel Peak is part of [MASK] [MASK] . [SEP],the Wilderness,San Gabriel Mountains,0,San Gabriel Mountains,0
[CLS] 2012 ITF:2 Women ' s Circuit is part of [MASK] . [SEP],it,ITF:2 Women ' s Circuit,0,ITF:2 Women ' s Circuit,0
[CLS] Gasherbrum:4 II is part of [MASK] . [SEP],it,Hermosolam:4,0,Hermosolam:4,0
[CLS] DeKalb:4 County Courthouse is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - County County complex,Sycamore:4 Historic District,0,Sycamore:4 Historic District,0
[CLS] The Quality of Mercy is part of [MASK] . [SEP],it,The Merchant of Venice,0,The Merchant of Venice,0
[CLS] Craig Cwm:3 Amarch:2 is part of [MASK] [MASK] . [SEP],the parish,Cadair:3 Idris:3,0,Cadair:3 Idris:3,0
[CLS] Mount Crosson:2 is part of [MASK] . [SEP],Mt,Alaska Range,0,Alaska Range,0
[CLS] bobsleigh:4 at the 1948 Winter Olympics is part of [MASK] [MASK] [MASK] . [SEP],the Olympic programme,1948 Winter Olympics,0,1948 Winter Olympics,0
[CLS] Tswana:3 is part of [MASK] . [SEP],Botswana,Bantu:2,0,Bantu:2,0
[CLS] Volkmarsberg:4 is part of [MASK] . [SEP],Germany,Swabian:3 Jura:2,0,Swabian:3 Jura:2,0
"[CLS] Rips:3 , Sarandë:3 is part of [MASK] . [SEP]",Albania,Border crossings of Albania,0,Border crossings of Albania,0
[CLS] Census block group is part of [MASK] [MASK] . [SEP],this block,census tract,0,census tract,0
[CLS] Fuerteventura:5 is part of [MASK] . [SEP],Argentina,Canary Islands,0,Canary Islands,0
[CLS] Shatoy:3 ambush is part of [MASK] . [SEP],it,First Chechen:3 War,0,First Chechen:3 War,0
[CLS] University of Minnesota School of Dentistry:3 is part of [MASK] . [SEP],it,University of Minnesota,0,University of Minnesota,0
[CLS] Castle Hill Avenue is part of [MASK] . [SEP],it,New York City Subway,0,New York City Subway,0
[CLS] basal lamina:2 is part of [MASK] . [SEP],it,basement membrane,0,basement membrane,0
[CLS] molecular modelling is part of [MASK] [MASK] . [SEP],the research,cheminformatics:4,0,cheminformatics:4,0
[CLS] Hoher:2 Weißzint:4 is part of [MASK] [MASK] . [SEP],the municipality,Zillertal:4 Alps,0,Zillertal:4 Alps,0
[CLS] Kamimaezu:5 Station is part of [MASK] . [SEP],Mt,Nagoya Municipal Subway,0,Nagoya Municipal Subway,0
[CLS] Cathole:2 Mountain is part of [MASK] [MASK] . [SEP],the Township,Hanging:2 Hills,0,Hanging:2 Hills,0
[CLS] Puy:2 de Dôme:2 is part of [MASK] [MASK] . [SEP],the commune,Central Massive:2,0,Central Massive:2,0
[CLS] Siqueira:3 Campos:2 is part of [MASK] [MASK] . [SEP],the municipality,Rio de Janeiro Metro,0,Rio de Janeiro Metro,0
[CLS] Middle Mountain is part of [MASK] . [SEP],Mt,Sierra Nevada,0,Sierra Nevada,0
[CLS] Athletics at the 1992 Summer Olympics – Men ' s javelin:2 throw is part of [MASK] [MASK] [MASK] . [SEP],the athletics programme,1992 Summer Olympics,0,1992 Summer Olympics,0
[CLS] Seryu:2 Station is part of [MASK] . [SEP],Mt,Seoul Metropolitan Subway,0,Seoul Metropolitan Subway,0
[CLS] Crook:2 and Ladder:2 is part of [MASK] [MASK] . [SEP],the Park,18th season of The Simpsons,0,18th season of The Simpsons,0
[CLS] Giau:3 Pass is part of [MASK] [MASK] . [SEP],the commune,Dolomites:4,0,Dolomites:4,0
[CLS] Like It Like That is part of [MASK] . [SEP],it,Like It Like That,0,Like It Like That,0
[CLS] Brutus:3 Network is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the "" ands:2 network",French Resistance,0,French Resistance,0
[CLS] ITU:2 prefix is part of [MASK] [MASK] [MASK] . [SEP],the prefix prefix,call sign,0,call sign,0
[CLS] Water polo at the 2004 Summer Olympics – Women ' s team rosters:2 is part of [MASK] [MASK] [MASK] [MASK] . [SEP],the World Olympic tournament,2004 Summer Olympics,0,2004 Summer Olympics,0
[CLS] Battle of the Medway:3 is part of [MASK] . [SEP],it,Roman conquest of Britain,0,Roman conquest of Britain,0
[CLS] Windy:2 Peak is part of [MASK] . [SEP],Mt,Founders:2 Peaks:2,0,Founders:2 Peaks:2,0
[CLS] interphase:3 is part of [MASK] . [SEP],it,cell cycle,0,cell cycle,0
[CLS] Athletics at the 1956 Summer Olympics – Men ' s 200 metres is part of [MASK] [MASK] [MASK] . [SEP],the athletics programme,1956 Summer Olympics,0,1956 Summer Olympics,0
[CLS] 2011 FIFA Beach Soccer World Cup qualification ( CONMEBOL:5 ) is part of [MASK] . [SEP],qualification,2011 FIFA Beach Soccer World Cup,0,2011 FIFA Beach Soccer World Cup,0
[CLS] Plus grandir:2 is part of [MASK] . [SEP],it,Cendres:3 de Lune:2,0,Cendres:3 de Lune:2,0
[CLS] History of depression is part of [MASK] . [SEP],history,major depressive:2 disorders,0,major depressive:2 disorders,0
[CLS] Gymnastics:4 at the 1980 Summer Olympics – Women ' s artistic team all - around is part of [MASK] [MASK] . [SEP],the program,1980 Summer Olympics,0,1980 Summer Olympics,0
[CLS] Maesglase:4 is part of [MASK] [MASK] . [SEP],this municipality,Cadair:3 Idris:3,0,Cadair:3 Idris:3,0
[CLS] Mount Malville:2 is part of [MASK] . [SEP],Mt,Forrestal:2 Range,0,Forrestal:2 Range,0
[CLS] Quédate:3 conmigo:3 is part of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the theooo:4,Eurovision Song Contest 2012,0,Eurovision Song Contest 2012,0
[CLS] Hurricane Charley is part of [MASK] . [SEP],it,2004 Atlantic hurricane season,0,2004 Atlantic hurricane season,0
[CLS] Royal Oak tube station is part of [MASK] [MASK] . [SEP],the station,London Underground,0,London Underground,0
[CLS] Fulhorn:3 is part of [MASK] . [SEP],Germany,Plessur:3 Alps,0,Plessur:3 Alps,0
[CLS] Neahkahnie:6 Mountain is part of [MASK] . [SEP],it,Northern Oregon Coast Range,0,Northern Oregon Coast Range,0
[CLS] Pawon:2 is part of [MASK] . [SEP],Indonesia,Borobudur:5 Temple Compounds:3,0,Borobudur:5 Temple Compounds:3,0
[CLS] Kosobe:3 Conservatory is part of [MASK] . [SEP],it,Kyoto University,0,Kyoto University,0
