sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Carson County shares border with [MASK] [MASK] [MASK] [MASK] . [SEP],the and County County,Gray County,0,Gray County,0
[CLS] Castelvecchio:5 di Rocca:3 Barbena:3 shares border with [MASK] . [SEP],Italy,Bardineto:3,0,Bardineto:3,0
[CLS] Kazuno:3 District shares border with [MASK] . [SEP],Japan,Kazuno:3,0,Kazuno:3,0
[CLS] Rotella:3 shares border with [MASK] [MASK] [MASK] . [SEP],the state state,Ascoli:3 Piceno:3,0,Ascoli:3 Piceno:3,0
[CLS] Cornale:3 shares border with [MASK] [MASK] [MASK] [MASK] . [SEP],the in in region,Mezzana:3 Bigli:2,0,Mezzana:3 Bigli:2,0
[CLS] Llanyrafon:5 shares border with [MASK] . [SEP],Wales,Croesyceiliog:7,0,Croesyceiliog:7,0
[CLS] Como shares border with [MASK] . [SEP],Italy,Vacallo:3,0,Vacallo:3,0
"[CLS] Pigna:2 , Liguria:3 shares border with [MASK] . [SEP]",Italy,Saorge:3,0,Saorge:3,0
[CLS] Utrecht shares border with [MASK] [MASK] . [SEP],the Netherlands,De Bilt:2,0,De Bilt:2,0
[CLS] Limone:2 Piemonte:3 shares border with [MASK] . [SEP],Italy,La Brigue:3,0,La Brigue:3,0
[CLS] Alatri:3 shares border with [MASK] [MASK] [MASK] . [SEP],the state state,Ferentino:3,0,Ferentino:3,0
[CLS] Gaggiano:4 shares border with [MASK] [MASK] [MASK] [MASK] . [SEP],the the of region,Cusago:3,0,Cusago:3,0
[CLS] Jilin:2 shares border with [MASK] . [SEP],China,Liaoning:2,0,Liaoning:2,0
[CLS] Odisha shares border with [MASK] [MASK] . [SEP],Gujarat state,West Bengal,0,West Bengal,0
[CLS] Jiangxi:2 shares border with [MASK] . [SEP],China,Fujian:2,0,Fujian:2,0
[CLS] Regional District of Kootenay:3 Boundary:3 shares border with [MASK] . [SEP],Alberta,Regional District of Central Okanagan:3,0,Regional District of Central Okanagan:3,0
[CLS] Helena shares border with [MASK] [MASK] [MASK] . [SEP],the South state,Billings:2,0,Billings:2,0
[CLS] Shanxi:2 shares border with [MASK] . [SEP],China,Shaanxi:4,0,Shaanxi:4,0
