sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Frank Wright was born in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the the ands:2 area,Grenada:3,0,Grenada:3,0
[CLS] Rusudan:4 Goletiani:4 was born in [MASK] . [SEP],Tbilisi,Sukhumi:3,0,Sukhumi:3,0
[CLS] Krassimira:4 Stoyanova:3 was born in [MASK] . [SEP],Moscow,Veliko:3 Tarnovo:3,0,Veliko:3 Tarnovo:3,0
[CLS] William M . Stone was born in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the the ands:2 district,Jefferson County,0,Jefferson County,0
[CLS] Isaac Díaz Pardo:2 was born in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the of ofoo:3,Santiago de Compostela:4,0,Santiago de Compostela:4,0
[CLS] William Anthony was born in [MASK] [MASK] [MASK] [MASK] . [SEP],the thes:2 district,Fort Monmouth,0,Fort Monmouth,0
[CLS] Yang Yun was born in [MASK] . [SEP],Beijing,Zhuzhou:2,0,Zhuzhou:2,0
[CLS] Alexander Adie:2 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],the the of country,Childers:2,0,Childers:2,0
[CLS] Zhang Wei was born in [MASK] . [SEP],Beijing,Liaoning:2,0,Liaoning:2,0
[CLS] Dick Kooijman:4 was born in [MASK] . [SEP],Amsterdam,Wijk:3 bij:2 Duurstede:4,0,Wijk:3 bij:2 Duurstede:4,0
[CLS] Frederico:2 Tavares:3 was born in [MASK] . [SEP],Madrid,Estarreja:4,0,Estarreja:4,0
[CLS] Pauline Crammer:3 was born in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the the ands:2 area,Cucq:3,0,Cucq:3,0
[CLS] David Simko:3 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],the the of Ukraine,Clarkston:2,0,Clarkston:2,0
[CLS] Dagoberto:3 Gilb:2 was born in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the of ofoo:3,Los Angeles,0,Los Angeles,0
[CLS] Hubert Rigney:3 was born in [MASK] . [SEP],Paris,Banagher:3,0,Banagher:3,0
[CLS] Zeno:2 Otton:2 Hackl:3 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],the the of Germany,Dubrovnik:3,0,Dubrovnik:3,0
[CLS] Nataliya:2 Zolotukhina:5 was born in [MASK] . [SEP],Moscow,Kharkiv:4,0,Kharkiv:4,0
[CLS] Lee Knorek:3 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],the thes:2 country,Rossford:2,0,Rossford:2,0
[CLS] Kim Dae:2 - kyung:2 was born in [MASK] . [SEP],Seoul,South Korea,0,South Korea,0
[CLS] Roland Fischnaller:4 was born in [MASK] [MASK] [MASK] . [SEP],the Austrian Germany,Brixen:3,0,Brixen:3,0
[CLS] Michael Harring:2 was born in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the the ands:2 area,Oak Harbor,0,Oak Harbor,0
[CLS] Carlton Haselrig:3 was born in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the the ands:2 area,Johnstown:2,0,Johnstown:2,0
[CLS] Gordon Jones was born in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the the ands:2 area,Sedgefield:3,0,Sedgefield:3,0
[CLS] Mark Taylor was born in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the the ands:2 area,Leeton:2,0,Leeton:2,0
[CLS] Mike Bordin:3 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],the thes:2 area,San Francisco,0,San Francisco,0
[CLS] Sergey Abeltsev:3 was born in [MASK] . [SEP],Moscow,Lyubertsy:4,0,Lyubertsy:4,0
[CLS] William Broome:3 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],the thes:2 Ireland,Haslington:2,0,Haslington:2,0
[CLS] Jaap:3 Blonk:3 was born in [MASK] . [SEP],Amsterdam,Woerden:3,0,Woerden:3,0
[CLS] Marcy:2 Heisler:3 was born in [MASK] [MASK] [MASK] . [SEP],the - Netherlands,Deerfield:2,0,Deerfield:2,0
[CLS] Ronnie Chan was born in [MASK] . [SEP],Singapore,Hong Kong,0,Hong Kong,0
[CLS] Gunn Margit:2 Andreassen:2 was born in [MASK] . [SEP],Oslo,Kristiansand:4,0,Kristiansand:4,0
[CLS] Marjo:2 Voutilainen:4 was born in [MASK] . [SEP],Helsinki,Kuopio:3,0,Kuopio:3,0
[CLS] Francis Hime:2 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],the the and district,Rio de Janeiro,0,Rio de Janeiro,0
[CLS] Markus Lüpertz:4 was born in [MASK] [MASK] [MASK] [MASK] . [SEP],the then:2 Germany,Liberec:3,0,Liberec:3,0
[CLS] Rex Davidson was born in [MASK] [MASK] [MASK] [MASK] . [SEP],the thes:2 area,Campbell Town,0,Campbell Town,0
[CLS] Léon Bollendorff:4 was born in [MASK] . [SEP],Paris,Wasserbillig:4,0,Wasserbillig:4,0
[CLS] Vladimir Arabadzhiev:4 was born in [MASK] . [SEP],Moscow,Plovdiv:4,0,Plovdiv:4,0
[CLS] Cristina Siekavizza:4 was born in [MASK] . [SEP],Rome,Guatemala City,0,Guatemala City,0
[CLS] Kyries:3 Hebert:2 was born in [MASK] . [SEP],Prague,Eunice:3,0,Eunice:3,0
[CLS] Alexandre Pato:2 was born in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the of ofoo:3,Pato:2 Branco:3,0,Pato:2 Branco:3,0
[CLS] Will Johnson was born in [MASK] [MASK] [MASK] [MASK] . [SEP],the thes:2 area,Solihull:3,0,Solihull:3,0
