sentence,prediction,gold,is_same
[CLS] The official language of Meghalaya:3 is [MASK] [MASK] [MASK] . [SEP],Meghalaya:3,Khasi:3 | Khasi:3 | Khasi:3 language,False
[CLS] The official language of Goguryeo:4 is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the Goguryeo:4,Goguryeo:4 | Goguryeo:4 | Goguryeo:4 language | Koguryo:3 | Koguryoan:4 | Koguryoic:4 | Old Koguryo:3,False
[CLS] The official language of Chhattisgarh:5 is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Chhattisgarh:5,Chhattisgarhi:5 | Chhattisgarhi:5 | Chhattisgarhi:5 language,False
[CLS] The official language of Byelorussian:4 Soviet Socialist Republic is [MASK] [MASK] [MASK] [MASK] . [SEP],the language of language,Belarusian:2 | Belarus language | Belarusan:2 language | Belarusian:2 | Belarusian:2 Language | Belarusian:2 language | Belarussian:2 language | Belorusian:3 language | Belorussian:3 Language | Belorussian:3 language | Bielarusian:4 | Bielorusian:4 | Bielorussian:4 | Biełaruskaja:6 mova:2 | Byelaruskaya:4 mova:2 | Byelorussian:4 language | ISO 639 : be | ISO 639 : bel | White Russian language | be,False
[CLS] The official language of Kyivska:3 Rus ' is [MASK] [MASK] . [SEP],the Russian,Old East Slavic | Common Eastern Slavic | Common Russian | OES:2 | Old East Slavic | Old Russian,False
[CLS] The official language of Vanuatu is [MASK] [MASK] [MASK] [MASK] . [SEP],the language of Vanuatu,Bislama:2 | Bislama:2 | Bislama:2 language | bi,False
[CLS] The official language of South Africa is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the language of South Africa,Zulu:2 | Zulu:2 | Zulu:2 language | isiZulu:4 | zu,False
[CLS] The official language of Fiji is [MASK] [MASK] [MASK] [MASK] . [SEP],the language of Fiji,Fijian:2 | Fijian:2 | Fijian:2 language | Na Vosa:2 Vakaviti:3 | fj:2,False
[CLS] The official language of Russia is [MASK] [MASK] . [SEP],the Russian,Lezgian:3 | Kuri:2 | Lezghian:4 | Lezgian:3 | lez,False
[CLS] The official language of Madagascar is [MASK] [MASK] . [SEP],Malagasy:2,Malagasy:2 | Malagasy:2 | Malagasy:2 language | mg,True
