sentence,prediction,gold,is_same,is_single_word
[CLS] Greek name was written in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the early 20th century,Greek | Greek | Greek language,False,True
[CLS] Le Monde was written in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Le Monde,French | French | French language | fr,False,True
[CLS] TF1 was written in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,French | French | French language | fr,False,True
[CLS] Henrique was written in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],D . D,Portuguese | Portuguese | Portuguese language | pt,False,True
[CLS] Croatian Radiotelevision was written in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],Croatian Radiotelevision,Croatian | Croatian | Croatian language | hr,False,True
[CLS] Daniel was written in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the U . S,French | French | French language | fr,False,True
[CLS] wuxia was written in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],wuxia,Chinese | Chinese | Chinese language | Chinese languages | zh,False,True
[CLS] Beowulf was written in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the same year,Old English | Anglisc | Anglo - Saxon | Englisc | Old English | ang | Ænglisc,False,False
[CLS] Fredrik was written in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the same same year,Swedish | Swedish | Swedish language | sv,False,True
[CLS] The Oxford English Dictionary was written in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the same year,English | English | English language | en | eng,False,True
[CLS] Xinhua News Agency was written in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],Xinhua,Chinese | Chinese | Chinese language | Chinese languages | zh,False,True
[CLS] Daniel was written in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the U . S,English | English | English language | en | eng,False,True
[CLS] Richard was written in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the U . S,English | English | English language | en | eng,False,True
[CLS] Vogue Italia was written in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,Italian | Italian | Italian language | Italiano | it,False,True
[CLS] Le Figaro was written in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Le Figaro,French | French | French language | fr,False,True
[CLS] Wilhelmus was written in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the same year,Dutch | Dutch | Dutch language | nl | nld,False,True
[CLS] Treaty of Versailles was written in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],the United States of America,French | French | French language | fr,False,True
