sentence,prediction,gold,is_same,is_single_word
[CLS] London and [MASK] [MASK] [MASK] are twin cities . [SEP] [PAD] [PAD] [PAD] [PAD],Shreve,"New York City | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs | Tokio | Tokyo | Tokyo Metropolis | Tokyo Metropolitan prefecture | Tokyo Prefecture | Tokyo - to | Tôkyô | Tôkyô - to | Tōkyō | Tōkyō - to | Bogota | Bogotá | Santa Fe de Bogotá | Santafé de Bogotá | City of Moscow | Moscow | Moscow , Russia | Moscow , Russian Federation | Moscow , Russian SFSR | Moscow , Soviet Union | Moscow , USSR | Moskva | Moskva Federal City , Russia | Moskva , Russia | Москва | A ' dam | Amsterdam | Amsterdam , NL | Amsterdam , Netherlands | Mokum | Serdica | Sofia | Sofija | Sredez | Teheran | Tehran | Bucharest | Bucuresti | Bucureşti | București | Little Paris | Paris of the East | Agram | KK Zagreb | Zagreb | Federal Territory of Kuala Lumpur | KL | Kuala Lumpur | BJ | Beijing | Beiping | Khanbaliq | Peiping | Peking | Yanjing | Zhongdu | Heart of Pakistan | Karachi | The Lighting City | City of Angels | City of Los Angeles | Double Dubuque | L . A . | LA | LA , California | La La Land | Los Angeles | Los Angeles , California | Pink City | The town of Our Lady the Queen of the Angels of the Little Portion | Tinsel Town | Sylhet | La Paz | La Paz , Bolivia | Nuestra Señora de La Paz | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs | Phnom Penh | Santo Domingo | Santo Domingo de Guzman | Santo Domingo de Guzmán | Santo Domingo , Dominican Republic | Burguriçe | Capital of Montenegro | Podgorica | Podgoritsa | Podgoritza | Titograd | Autonomous City of Buenos Aires | Buenos Aires | Buenos Aires , Argentina | Buenos Ayres | Nayi Dilli | New Delhi | New Delhi district | Jo ' burg | Johannesburg | Johannesburg , Gauteng | Johannesburg , Gauteng , South Africa | Johannesburg , South Africa | Jozi | ZAJNB | eGoli | Constantinople | Istanbul | Arequipa | Baku | City of Winds | Delhi | NCR | National Capital Region of Delhi | Berlin | Berlin , Germany | Hu | Shang Hai | Shanghai | Christiania | Kristiania | NOOSL | Oslo | JKT | Jakarta | Special Capital Region of Jakarta | Alger | Algiers | Bombay | Mumbai",False,False
[CLS] New York City and [MASK] [MASK] [MASK] are twin cities . [SEP] [PAD] [PAD],the United States,"London | London | London , England | London , UK | London , United Kingdom | Tokio | Tokyo | Tokyo Metropolis | Tokyo Metropolitan prefecture | Tokyo Prefecture | Tokyo - to | Tôkyô | Tôkyô - to | Tōkyō | Tōkyō - to | Alger | Algiers | Brasília | Cairo | Cairo , Egypt | Marrakech | Marrakech , Morocco | Marrakesh | Borås | Gyeongseong | Hanseong | Hanyang | Keijou | Keijō | Namgyeong | Seoul | Seoul Teukbyeolsi | Sŏul T ' ŭkpyŏlsi | Wiryeseong | BJ | Beijing | Beiping | Khanbaliq | Peiping | Peking | Yanjing | Zhongdu | Santo Domingo | Santo Domingo de Guzman | Santo Domingo de Guzmán | Santo Domingo , Dominican Republic | La Paz | La Paz , Bolivia | Nuestra Señora de La Paz | City of Madrid | Madrid | Madrid , Spain | Alt - Ofen | Buda | Buda Pest | Buda - Pest | Budapest | Budapesta | Budapeszt | Budapešť | Budim | Budon | Budín | Kőbánya | Ofen | Pest | Pešta | Pešť | Óbuda | London | London , England | London , UK | London , United Kingdom | Al - Quds | J ' lem | Jerusalem | Jerusalem , Middle East | Yerushalayim | Jo ' burg | Johannesburg | Johannesburg , Gauteng | Johannesburg , Gauteng , South Africa | Johannesburg , South Africa | Jozi | ZAJNB | eGoli | Targoviste | Tergowisch | Târgovişte | Târgoviște | Tel Aviv | Tel Aviv City | Tel Aviv Jaffa | Tel Aviv - Jaffa | Tel Aviv - Jafo | Tel Aviv - Yafo | Tel aviv | Tel - Aviv | Tel - Aviv Jaffa | Tel - aviv | Hu | Shang Hai | Shanghai | Christiania | Kristiania | NOOSL | Oslo | JKT | Jakarta | Special Capital Region of Jakarta | American Capital of Sports 2019 | Cali | Kali | Santiago de Cali",False,True
[CLS] Los Angeles and [MASK] [MASK] are twin cities . [SEP] [PAD] [PAD] [PAD] [PAD],Las Vegas,"London | London | London , England | London , UK | London , United Kingdom | Auckland City | Auckland / Central | Lusaka | Nagoya | Nagoya City | Nagoya - shi | Kauen | Kaunas | Kovna | Kovne | Kovno | Kowno | Ashdod | Athens | Canton | Guangzhou | Kwangchow | Kwongchow | Teheran | Tehran | Giza | America / Vancouver | City of Vancouver | Hastings East | Hong couver | Hong kouver | Hongcouver | Vancouver | Vancouver BC | Vancouver British Columbia | Vancouver Canada | Vancouver City Centre | Vancouver , B . C . | Vancouver , BC | Vancouver , British Columbia | Vancouverite | Vancouverites | Vancouvr | Vancover | Vanocuver | Vansterdam | Salvador | São Salvador da Bahia de Todos os Santos | Busan | Pusan | Manchester | City of Mexico | Ciudad de México | Mexico City | Mexico D . F . | Beirut | Bordeaux | Bordele | Bordeu | Bordèu | Amsterdam | Amsterdam municipality | Split | Split , Croatia | City of Makati | Makati | Makati City | Makati , Metro Manila | Taibei | Taipei | Taipei City | The City of Azaleas | Burguriçe | Capital of Montenegro | Podgorica | Podgoritsa | Podgoritza | Titograd | London | London , England | London , UK | London , United Kingdom | Ischia | Tijuana | Erevan | Eriwan | The Pink City | Yerevan | Santa Maria degli Angeli | Auckland | Tāmaki Makaurau | Ākarana | City of Montreal | Montreal | Montreal , Quebec | Montréal | Ville de Montreal | Ville de Montréal | Ville - Marie | Leningrad | Petersburg | Petrograd | Saint Petersburg | Sankt - Peterburg | St Petersburg | St . Petersburg | Berlin | Berlin , Germany | Eilat | Ahome , Los Mochis | Los Mochis | JKT | Jakarta | Special Capital Region of Jakarta | Bombay | Mumbai",False,True
[CLS] London and [MASK] [MASK] [MASK] are twin cities . [SEP] [PAD] [PAD] [PAD] [PAD],Shreve,"Los Angeles | City of Angels | City of Los Angeles | Double Dubuque | L . A . | LA | LA , California | La La Land | Los Angeles | Los Angeles , California | Pink City | The town of Our Lady the Queen of the Angels of the Little Portion | Tinsel Town | Tokio | Tokyo | Tokyo Metropolis | Tokyo Metropolitan prefecture | Tokyo Prefecture | Tokyo - to | Tôkyô | Tôkyô - to | Tōkyō | Tōkyō - to | Bogota | Bogotá | Santa Fe de Bogotá | Santafé de Bogotá | City of Moscow | Moscow | Moscow , Russia | Moscow , Russian Federation | Moscow , Russian SFSR | Moscow , Soviet Union | Moscow , USSR | Moskva | Moskva Federal City , Russia | Moskva , Russia | Москва | A ' dam | Amsterdam | Amsterdam , NL | Amsterdam , Netherlands | Mokum | Serdica | Sofia | Sofija | Sredez | Teheran | Tehran | Bucharest | Bucuresti | Bucureşti | București | Little Paris | Paris of the East | Agram | KK Zagreb | Zagreb | Federal Territory of Kuala Lumpur | KL | Kuala Lumpur | BJ | Beijing | Beiping | Khanbaliq | Peiping | Peking | Yanjing | Zhongdu | Heart of Pakistan | Karachi | The Lighting City | City of Angels | City of Los Angeles | Double Dubuque | L . A . | LA | LA , California | La La Land | Los Angeles | Los Angeles , California | Pink City | The town of Our Lady the Queen of the Angels of the Little Portion | Tinsel Town | Sylhet | La Paz | La Paz , Bolivia | Nuestra Señora de La Paz | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs | Phnom Penh | Santo Domingo | Santo Domingo de Guzman | Santo Domingo de Guzmán | Santo Domingo , Dominican Republic | Burguriçe | Capital of Montenegro | Podgorica | Podgoritsa | Podgoritza | Titograd | Autonomous City of Buenos Aires | Buenos Aires | Buenos Aires , Argentina | Buenos Ayres | Nayi Dilli | New Delhi | New Delhi district | Jo ' burg | Johannesburg | Johannesburg , Gauteng | Johannesburg , Gauteng , South Africa | Johannesburg , South Africa | Jozi | ZAJNB | eGoli | Constantinople | Istanbul | Arequipa | Baku | City of Winds | Delhi | NCR | National Capital Region of Delhi | Berlin | Berlin , Germany | Hu | Shang Hai | Shanghai | Christiania | Kristiania | NOOSL | Oslo | JKT | Jakarta | Special Capital Region of Jakarta | Alger | Algiers | Bombay | Mumbai",False,False
[CLS] Berlin and [MASK] [MASK] [MASK] [MASK] [MASK] are twin cities . [SEP] [PAD] [PAD],Schwäbisch,"Paris | City of Light | Paris | Paris , France | Tokio | Tokyo | Tokyo Metropolis | Tokyo Metropolitan prefecture | Tokyo Prefecture | Tokyo - to | Tôkyô | Tôkyô - to | Tōkyō | Tōkyō - to | City of Light | Paris | Paris , France | City of Moscow | Moscow | Moscow , Russia | Moscow , Russian Federation | Moscow , Russian SFSR | Moscow , Soviet Union | Moscow , USSR | Moskva | Moskva Federal City , Russia | Moskva , Russia | Москва | Brussel | Brussels | Brussels City | Brussels , Belgium | Bruxelles | City of Brussels | Stad Brussel | Ville de Bruxelles | Varsavia | Varshava | Varshe | Varsovia | Varsovie | Varsó | Varšava | Varšuva | Warsaw | Warschau | Warszawa | Serdica | Sofia | Sofija | Sredez | Teheran | Tehran | Kiev | Kyiv | Kyiw | Kyjiv | Kyjiw | Kyyiv | Kyïv | Київ | BJ | Beijing | Beiping | Khanbaliq | Peiping | Peking | Yanjing | Zhongdu | City of Angels | City of Los Angeles | Double Dubuque | L . A . | LA | LA , California | La La Land | Los Angeles | Los Angeles , California | Pink City | The town of Our Lady the Queen of the Angels of the Little Portion | Tinsel Town | City of Mexico | Ciudad de México | Mexico City | Mexico D . F . | City of Madrid | Madrid | Madrid , Spain | Alt - Ofen | Buda | Buda Pest | Buda - Pest | Budapest | Budapesta | Budapeszt | Budapešť | Budim | Budon | Budín | Kőbánya | Ofen | Pest | Pešta | Pešť | Óbuda | Autonomous City of Buenos Aires | Buenos Aires | Buenos Aires , Argentina | Buenos Ayres | London | London , England | London , UK | London , United Kingdom | Windhoek | Hlavní město Praha | Prague | Praha | Constantinople | Istanbul | Tashkent | Sevilla | Seville | CPH | Copenhagen | Kobenhavn | Kopenhagen | Köbenhavn | Köpenhamn | Kööpenhamina | København | JKT | Jakarta | Special Capital Region of Jakarta",False,True
[CLS] Berlin and [MASK] [MASK] [MASK] [MASK] [MASK] are twin cities . [SEP] [PAD] [PAD],Schwäbisch,"London | London | London , England | London , UK | London , United Kingdom | Tokio | Tokyo | Tokyo Metropolis | Tokyo Metropolitan prefecture | Tokyo Prefecture | Tokyo - to | Tôkyô | Tôkyô - to | Tōkyō | Tōkyō - to | City of Light | Paris | Paris , France | City of Moscow | Moscow | Moscow , Russia | Moscow , Russian Federation | Moscow , Russian SFSR | Moscow , Soviet Union | Moscow , USSR | Moskva | Moskva Federal City , Russia | Moskva , Russia | Москва | Brussel | Brussels | Brussels City | Brussels , Belgium | Bruxelles | City of Brussels | Stad Brussel | Ville de Bruxelles | Varsavia | Varshava | Varshe | Varsovia | Varsovie | Varsó | Varšava | Varšuva | Warsaw | Warschau | Warszawa | Serdica | Sofia | Sofija | Sredez | Teheran | Tehran | Kiev | Kyiv | Kyiw | Kyjiv | Kyjiw | Kyyiv | Kyïv | Київ | BJ | Beijing | Beiping | Khanbaliq | Peiping | Peking | Yanjing | Zhongdu | City of Angels | City of Los Angeles | Double Dubuque | L . A . | LA | LA , California | La La Land | Los Angeles | Los Angeles , California | Pink City | The town of Our Lady the Queen of the Angels of the Little Portion | Tinsel Town | City of Mexico | Ciudad de México | Mexico City | Mexico D . F . | City of Madrid | Madrid | Madrid , Spain | Alt - Ofen | Buda | Buda Pest | Buda - Pest | Budapest | Budapesta | Budapeszt | Budapešť | Budim | Budon | Budín | Kőbánya | Ofen | Pest | Pešta | Pešť | Óbuda | Autonomous City of Buenos Aires | Buenos Aires | Buenos Aires , Argentina | Buenos Ayres | London | London , England | London , UK | London , United Kingdom | Windhoek | Hlavní město Praha | Prague | Praha | Constantinople | Istanbul | Tashkent | Sevilla | Seville | CPH | Copenhagen | Kobenhavn | Kopenhagen | Köbenhavn | Köpenhamn | Kööpenhamina | København | JKT | Jakarta | Special Capital Region of Jakarta",False,True
[CLS] London and [MASK] [MASK] [MASK] are twin cities . [SEP] [PAD] [PAD] [PAD] [PAD],Shreve,"Berlin | Berlin | Berlin , Germany | Tokio | Tokyo | Tokyo Metropolis | Tokyo Metropolitan prefecture | Tokyo Prefecture | Tokyo - to | Tôkyô | Tôkyô - to | Tōkyō | Tōkyō - to | Bogota | Bogotá | Santa Fe de Bogotá | Santafé de Bogotá | City of Moscow | Moscow | Moscow , Russia | Moscow , Russian Federation | Moscow , Russian SFSR | Moscow , Soviet Union | Moscow , USSR | Moskva | Moskva Federal City , Russia | Moskva , Russia | Москва | A ' dam | Amsterdam | Amsterdam , NL | Amsterdam , Netherlands | Mokum | Serdica | Sofia | Sofija | Sredez | Teheran | Tehran | Bucharest | Bucuresti | Bucureşti | București | Little Paris | Paris of the East | Agram | KK Zagreb | Zagreb | Federal Territory of Kuala Lumpur | KL | Kuala Lumpur | BJ | Beijing | Beiping | Khanbaliq | Peiping | Peking | Yanjing | Zhongdu | Heart of Pakistan | Karachi | The Lighting City | City of Angels | City of Los Angeles | Double Dubuque | L . A . | LA | LA , California | La La Land | Los Angeles | Los Angeles , California | Pink City | The town of Our Lady the Queen of the Angels of the Little Portion | Tinsel Town | Sylhet | La Paz | La Paz , Bolivia | Nuestra Señora de La Paz | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs | Phnom Penh | Santo Domingo | Santo Domingo de Guzman | Santo Domingo de Guzmán | Santo Domingo , Dominican Republic | Burguriçe | Capital of Montenegro | Podgorica | Podgoritsa | Podgoritza | Titograd | Autonomous City of Buenos Aires | Buenos Aires | Buenos Aires , Argentina | Buenos Ayres | Nayi Dilli | New Delhi | New Delhi district | Jo ' burg | Johannesburg | Johannesburg , Gauteng | Johannesburg , Gauteng , South Africa | Johannesburg , South Africa | Jozi | ZAJNB | eGoli | Constantinople | Istanbul | Arequipa | Baku | City of Winds | Delhi | NCR | National Capital Region of Delhi | Berlin | Berlin , Germany | Hu | Shang Hai | Shanghai | Christiania | Kristiania | NOOSL | Oslo | JKT | Jakarta | Special Capital Region of Jakarta | Alger | Algiers | Bombay | Mumbai",False,True
[CLS] London and [MASK] [MASK] [MASK] are twin cities . [SEP] [PAD] [PAD] [PAD] [PAD],Shreve,"Tokyo | Tokio | Tokyo | Tokyo Metropolis | Tokyo Metropolitan prefecture | Tokyo Prefecture | Tokyo - to | Tôkyô | Tôkyô - to | Tōkyō | Tōkyō - to | Tokio | Tokyo | Tokyo Metropolis | Tokyo Metropolitan prefecture | Tokyo Prefecture | Tokyo - to | Tôkyô | Tôkyô - to | Tōkyō | Tōkyō - to | Bogota | Bogotá | Santa Fe de Bogotá | Santafé de Bogotá | City of Moscow | Moscow | Moscow , Russia | Moscow , Russian Federation | Moscow , Russian SFSR | Moscow , Soviet Union | Moscow , USSR | Moskva | Moskva Federal City , Russia | Moskva , Russia | Москва | A ' dam | Amsterdam | Amsterdam , NL | Amsterdam , Netherlands | Mokum | Serdica | Sofia | Sofija | Sredez | Teheran | Tehran | Bucharest | Bucuresti | Bucureşti | București | Little Paris | Paris of the East | Agram | KK Zagreb | Zagreb | Federal Territory of Kuala Lumpur | KL | Kuala Lumpur | BJ | Beijing | Beiping | Khanbaliq | Peiping | Peking | Yanjing | Zhongdu | Heart of Pakistan | Karachi | The Lighting City | City of Angels | City of Los Angeles | Double Dubuque | L . A . | LA | LA , California | La La Land | Los Angeles | Los Angeles , California | Pink City | The town of Our Lady the Queen of the Angels of the Little Portion | Tinsel Town | Sylhet | La Paz | La Paz , Bolivia | Nuestra Señora de La Paz | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs | Phnom Penh | Santo Domingo | Santo Domingo de Guzman | Santo Domingo de Guzmán | Santo Domingo , Dominican Republic | Burguriçe | Capital of Montenegro | Podgorica | Podgoritsa | Podgoritza | Titograd | Autonomous City of Buenos Aires | Buenos Aires | Buenos Aires , Argentina | Buenos Ayres | Nayi Dilli | New Delhi | New Delhi district | Jo ' burg | Johannesburg | Johannesburg , Gauteng | Johannesburg , Gauteng , South Africa | Johannesburg , South Africa | Jozi | ZAJNB | eGoli | Constantinople | Istanbul | Arequipa | Baku | City of Winds | Delhi | NCR | National Capital Region of Delhi | Berlin | Berlin , Germany | Hu | Shang Hai | Shanghai | Christiania | Kristiania | NOOSL | Oslo | JKT | Jakarta | Special Capital Region of Jakarta | Alger | Algiers | Bombay | Mumbai",False,True
[CLS] Tokyo and [MASK] [MASK] [MASK] [MASK] [MASK] are twin cities . [SEP] [PAD] [PAD],Osaka Osaka,"London | London | London , England | London , UK | London , United Kingdom | City of Light | Paris | Paris , France | City of Moscow | Moscow | Moscow , Russia | Moscow , Russian Federation | Moscow , Russian SFSR | Moscow , Soviet Union | Moscow , USSR | Moskva | Moskva Federal City , Russia | Moskva , Russia | Москва | Delhi | NCR | National Capital Region of Delhi | Berlin | Berlin , Germany | London | London , England | London , UK | London , United Kingdom | BJ | Beijing | Beiping | Khanbaliq | Peiping | Peking | Yanjing | Zhongdu | Gyeongseong | Hanseong | Hanyang | Keijou | Keijō | Namgyeong | Seoul | Seoul Teukbyeolsi | Sŏul T ' ŭkpyŏlsi | Wiryeseong | Amman | Cairo Governorate | SP | Sao Paulo | Sao Paulo state | São Paulo | São Paulo state | Sao Paulo | São Paulo | São Paulo city | NSW | New South Wales | JKT | Jakarta | Special Capital Region of Jakarta | Big Apple | City of New York | NY City | NYC | New York | New York City | New York City , New York | New York , New York | the five boroughs | Roma | Rome | Rome Italy | The Eternal City | Casablanca | Damascus | Sham city jasmine city",False,True
[CLS] Paris and [MASK] [MASK] are twin cities . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],New York,Rome | Roma | Rome | Rome Italy | The Eternal City | Roma | Rome | Rome Italy | The Eternal City,False,True
