sentence,prediction,gold,is_same,is_single_word
[CLS] United States of America is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the U . S,North America | NA | North America,False,False
[CLS] Canada is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],New York City,North America | NA | North America,False,False
[CLS] Middle East is located in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Middle East,Europe | Europe | Old continent,False,True
[CLS] California is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,North America | NA | North America,False,False
[CLS] Great Britain is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Atlantic Ocean,Europe | Europe | Old continent,False,True
[CLS] France is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Mediterranean Sea,Europe | Europe | Old continent,False,True
[CLS] Middle East is located in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Middle East,Africa | Africa | African continent,False,True
[CLS] South Shetland Islands is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],South Shetland,Antarctica | Antarctica,False,True
[CLS] People ' s Republic of China is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],Central Asia,Asia | Asia,False,True
[CLS] Japan is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Near East,Asia | Asia,False,True
[CLS] Middle East is located in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Middle East,Asia | Asia,False,True
[CLS] Brazil is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Rio de Janeiro,South America | América del Sur | América do Sul | South America,False,False
[CLS] Italy is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Mediterranean Sea,Europe | Europe | Old continent,False,True
[CLS] Victoria Land is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Victoria Land,Antarctica | Antarctica,False,True
[CLS] Ireland is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Middle East,Europe | Europe | Old continent,False,True
[CLS] India is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Bhopal,Asia | Asia,False,True
[CLS] Graham Land is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],"Graham Land , New Zealand",Antarctica | Antarctica,False,True
[CLS] Spain is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],La Paz . La Paz,Europe | Europe | Old continent,False,True
[CLS] South Africa is located in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],South Africa,Africa | Africa | African continent,False,True
[CLS] Mexico is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],La Paz . La Paz,North America | NA | North America,False,False
[CLS] Germany is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Empire Empire,Europe | Europe | Old continent,False,True
[CLS] Argentina is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the Chaco region,South America | América del Sur | América do Sul | South America,False,False
[CLS] London is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],"London , United Kingdom",Europe | Europe | Old continent,False,True
[CLS] Turkey is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Sea Sea,Europe | Europe | Old continent,False,True
[CLS] Madagascar is located in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Pacific Ocean,Africa | Africa | African continent,False,True
[CLS] Russia is located in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Far East,Europe | Europe | Old continent,False,True
[CLS] Livingston Island is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Livingston Island,Antarctica | Antarctica,False,True
[CLS] Colombia is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the Pacific Ocean,South America | América del Sur | América do Sul | South America,False,False
