sentence,prediction,gold,is_same,is_single_word
[CLS] Marie Curie was educated at the University of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Saint Petersburg,University of Paris ( 1896 - 1968 ) | University of Paris | University of Paris ( 1896 - 1968 ) | Sorbonne | Science Faculty of Paris | Floating University | Flying University | University of Paris | University of Paris ( 1896 - 1968 ),False,False
[CLS] Woodrow Wilson was educated at the University of [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],New York,Princeton University | College of New Jersey | Princeton | Princeton College | Princeton University | Hopkins | JHU | Johns Hopkins | Johns Hopkins University | The Johns Hopkins University | College of New Jersey | Princeton | Princeton College | Princeton University | U of V | U . Va . | UVA | UVa | University of Virginia | Davidson College,False,False
[CLS] T . S . Eliot was educated at the University of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],St Andrews,Harvard University | Harvard | Harvard Graduate School | Harvard University | University of Harvard | University of Paris | University of Paris ( 1896 - 1968 ) | Milton | Milton Academy | Harvard | Harvard Graduate School | Harvard University | University of Harvard | Merton College,False,False
[CLS] Carl Linnaeus was educated at the University of [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Cambridge,Uppsala University | Uppsala University | Uppsala universitet | Lund University | Lunds Universitet | Universitas Lundensis | University of Lund | Uppsala University | Uppsala universitet | University of Harderwijk,False,False
[CLS] Yuri Yankelevich was educated at the University of [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Soviet Union,Moscow Conservatory | Moscow Conservatory | Moscow Imperial Conservatory | Moscow State Tchaikovsky Conservatory | Moscow Tchaikovsky Conservatory | Moscow Conservatory | Moscow Imperial Conservatory | Moscow State Tchaikovsky Conservatory | Moscow Tchaikovsky Conservatory,False,False
[CLS] Niels Bohr was educated at the University of [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Bohr,"University of Copenhagen | Kobenhavns universitet | Københavns Universitet | University of Copenhagen | Kobenhavns universitet | Københavns Universitet | University of Copenhagen | College of the Holy and Undivided Trinity | Trinity College | Trinity College , Cambridge | Cambridge | Cambridge University | The Chancellor , Masters , and Scholars of the University of Cambridge | Universitas Cantabrigiensis | University of Cambridge",False,False
[CLS] Denis Diderot was educated at the University of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Paris,University of Paris ( 1896 - 1968 ) | University of Paris | University of Paris ( 1896 - 1968 ) | Collège de Clermont | Lycee Louis - le - Grand | Lycée Louis - le - Grand | lycee Louis le Grand | lycée Louis le Grand | University of Paris | University of Paris ( 1896 - 1968 ) | Lycée Saint - Louis,False,False
[CLS] Sylvanus Thayer was educated at the University of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],North Carolina,United States Military Academy | Army | The Academy | The Point | U . S . Military Academy at West Point | USMA | United States Military Academy | West Point | West Point Army | Army | The Academy | The Point | U . S . Military Academy at West Point | USMA | United States Military Academy | West Point | West Point Army | Dartmouth | Dartmouth College,False,False
[CLS] Robert Benham was educated at the University of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Cambridge,University of Georgia | Franklin College | UGA | University of Georgia | Franklin College | UGA | University of Georgia | Harvard | Harvard Graduate School | Harvard University | University of Harvard,False,False
[CLS] Douglas MacArthur was educated at the University of [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],New York,United States Military Academy | Army | The Academy | The Point | U . S . Military Academy at West Point | USMA | United States Military Academy | West Point | West Point Army | CGSC | USACGSC | United States Army Command and General Staff College | Army | The Academy | The Point | U . S . Military Academy at West Point | USMA | United States Military Academy | West Point | West Point Army,False,False
