sentence,prediction,gold,is_same,is_single_word
[CLS] The original language of King James Version is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Standard Standard,English | English | English language | en | eng,False,True
[CLS] The original language of Franco - Belgian comics is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Franco - Belgian,French | French | French language | fr,False,True
[CLS] The original language of Le Monde is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],in the United States,French | French | French language | fr,False,True
[CLS] The original language of Shahnameh is [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Shirazi,Persian | Dari | Farsi | Farsi language | Iranian | Iranian language | Persian | Persian language | fa,False,True
[CLS] The original language of The New York Times is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],in the United States,English | English | English language | en | eng,False,True
[CLS] The original language of Exodus is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],in the United States,Hebrew | Hebrew | Hebrew language | he | heb,False,True
[CLS] The original language of Mahabharata is [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Sinhalese,Sanskrit | Sanskrit | sa,False,True
[CLS] The original language of The Adventures of Tintin is [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],English,French | French | French language | fr,False,True
[CLS] The original language of Vulgate is [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Cyrillic,Latin | Latin | Latin language | la | lat,False,True
[CLS] The original language of Beowulf is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Beowulf,Old English | Anglisc | Anglo - Saxon | Englisc | Old English | ang | Ænglisc,False,False
[CLS] The original language of The Medium is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],in the United States,English | English | English language | en | eng,False,True
[CLS] The original language of Expedition Robinson is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],English,Swedish | Swedish | Swedish language | sv,False,True
[CLS] The original language of The Lady of the Camellias is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],English,French | French | French language | fr,False,True
[CLS] The original language of The Oxford English Dictionary is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],in the United Kingdom,English | English | English language | en | eng,False,True
[CLS] The original language of Notorious is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],English,English | English | English language | en | eng,True,True
[CLS] The original language of telenovela is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],in the United States,Portuguese | Portuguese | Portuguese language | pt,False,True
[CLS] The original language of Lost is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],English,English | English | English language | en | eng,True,True
[CLS] The original language of L ' Histoire is [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],French,French | French | French language | fr,True,True
[CLS] The original language of RIA Novosti is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Russian,Russian | Russian | Russian language | ru,True,True
[CLS] The original language of Eurovision Song Contest is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],in the United Kingdom,English | English | English language | en | eng,False,True
[CLS] The original language of Bert Diaries is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],English,Swedish | Swedish | Swedish language | sv,False,True
[CLS] The original language of The Voice is [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Standard Standard,English | English | English language | en | eng,False,True
[CLS] The original language of Silappatikaram is [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],Sinhalese,Tamil | Tamil | Tamil language | Thamizh | ta,False,True
[CLS] The original language of La Recherche is [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],French,French | French | French language | fr,True,True
[CLS] The original language of Dagens Nyheter is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],in the United States,Swedish | Swedish | Swedish language | sv,False,True
[CLS] The original language of Aftonbladet is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],in the United States,Swedish | Swedish | Swedish language | sv,False,True
[CLS] The original language of La Voz del Interior is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],La Voz del Interior,Spanish | Castilian | Castilian language | Español | Spanish | Spanish language | es,False,True
[CLS] The original language of VG is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the language of VG,Norwegian | Norwegian | Norwegian language | no,False,True
[CLS] The original language of Water Margin is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],English,Chinese | Chinese | Chinese language | Chinese languages | zh,False,True
[CLS] The original language of Moomin is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],the Moomin language,Swedish | Swedish | Swedish language | sv,False,True
[CLS] The original language of floruit is [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],floruit,Latin | Latin | Latin language | la | lat,False,True
[CLS] The original language of The Adventures of Pinocchio is [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],English,Italian | Italian | Italian language | Italiano | it,False,True
[CLS] The original language of Heroes is [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],English,English | English | English language | en | eng,True,True
[CLS] The original language of Leviticus is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],in the United States,Hebrew | Hebrew | Hebrew language | he | heb,False,True
[CLS] The original language of Virsa is [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Sinhala,Punjabi | Panjabi | Punjabi | Punjabi language | pa,False,True
[CLS] The original language of International Tamil Film Awards is [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Sinhalese,Tamil | Tamil | Tamil language | Thamizh | ta,False,True
[CLS] The original language of El Mundo is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],in the United States,Spanish | Castilian | Castilian language | Español | Spanish | Spanish language | es,False,True
[CLS] The original language of La Croix is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],French,French | French | French language | fr,True,True
[CLS] The original language of The Decameron is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],English,Italian | Italian | Italian language | Italiano | it,False,True
[CLS] The original language of Expressen is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],called the Expressen language,Swedish | Swedish | Swedish language | sv,False,True
[CLS] The original language of Sina Weibo is [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Sina Weibo,Chinese | Chinese | Chinese language | Chinese languages | zh,False,True
[CLS] The original language of Haaretz is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Standard Standard,Hebrew | Hebrew | Hebrew language | he | heb,False,True
[CLS] The original language of Marca is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the language of Marca,Spanish | Castilian | Castilian language | Español | Spanish | Spanish language | es,False,True
[CLS] The original language of The Little Fox is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],English,Hungarian | Hungarian | Hungarian language | Magyar | hu,False,True
[CLS] The original language of Aida is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],English,Italian | Italian | Italian language | Italiano | it,False,True
[CLS] The original language of Yandex is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the Yandex language,Russian | Russian | Russian language | ru,False,True
[CLS] The original language of Vremya is [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Sinhalese,Russian | Russian | Russian language | ru,False,True
[CLS] The original language of All Things Must Pass is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],English,English | English | English language | en | eng,True,True
[CLS] The original language of The Sunday Times is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],English,English | English | English language | en | eng,True,True
[CLS] The original language of Gitanjali is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Sinhala,English | English | English language | en | eng,False,True
[CLS] The original language of Vedomosti is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Turkish,Russian | Russian | Russian language | ru,False,True
[CLS] The original language of Heart is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the language of Heart,Italian | Italian | Italian language | Italiano | it,False,True
[CLS] The original language of Don Giovanni is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the language of Don Giovanni,Italian | Italian | Italian language | Italiano | it,False,True
[CLS] The original language of Les Liaisons dangereuses is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],French,French | French | French language | fr,True,True
[CLS] The original language of Vishwaroopam is [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Sinhalese,Hindi | Hindi | Hindi language | Modern Standard Hindi | hi,False,True
[CLS] The original language of Max Havelaar is [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],English,Dutch | Dutch | Dutch language | nl | nld,False,True
[CLS] The original language of De Telegraaf is [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Dutch,Dutch | Dutch | Dutch language | nl | nld,True,True
[CLS] The original language of Gato Fedorento is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],Italian,Portuguese | Portuguese | Portuguese language | pt,False,True
[CLS] The original language of New International Version is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Standard Standard,English | English | English language | en | eng,False,True
[CLS] The original language of Sportske novosti is [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Standard Standard,Croatian | Croatian | Croatian language | hr,False,True
[CLS] The original language of La traviata is [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],English,Italian | Italian | Italian language | Italiano | it,False,True
[CLS] The original language of Shulchan Aruch is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],also called Shulchan,Hebrew | Hebrew | Hebrew language | he | heb,False,True
[CLS] The original language of Winx Club is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],""" Winx Club """,Italian | Italian | Italian language | Italiano | it,False,True
[CLS] The original language of The Emigrants is [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],English,Swedish | Swedish | Swedish language | sv,False,True
[CLS] The original language of The Internationale is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Esperanto,French | French | French language | fr,False,True
[CLS] The original language of Alemannic Wikipedia is [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Alemannic,Alemannic German | Alemannic German | als | gsw,False,False
[CLS] The original language of The Count of Monte Cristo is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],English,French | French | French language | fr,False,True
[CLS] The original language of Numbers is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],in the United States,Hebrew | Hebrew | Hebrew language | he | heb,False,True
[CLS] The original language of Weekend is [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],English,French | French | French language | fr,False,True
[CLS] The original language of Welsh Wikipedia is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Welsh,Welsh | Cymric | Welsh | Welsh language | cy,True,True
[CLS] The original language of Bostan is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the language of Bostan,Persian | Dari | Farsi | Farsi language | Iranian | Iranian language | Persian | Persian language | fa,False,True
[CLS] The original language of Book of Tobit is [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Standard Standard,Hebrew | Hebrew | Hebrew language | he | heb,False,True
