sentence,prediction,gold,is_same,is_single_word
[CLS] Brett Favre plays in [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD] [PAD],the center - center,quarterback | QB | quarterback,False,True
[CLS] Michael Vick plays in [MASK] [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD],the F . C .,quarterback | QB | quarterback,False,True
[CLS] Dan Marino plays in [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD] [PAD] [PAD],the center - center,quarterback | QB | quarterback,False,True
[CLS] Joe Namath plays in [MASK] [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD],the cyclist,quarterback | QB | quarterback,False,True
[CLS] Eli Manning plays in [MASK] [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD] [PAD],the cyclist,quarterback | QB | quarterback,False,True
[CLS] Aaron Rodgers plays in [MASK] [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD] [PAD],the center - center,quarterback | QB | quarterback,False,True
[CLS] Drew Brees plays in [MASK] [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD],the cyclocross,quarterback | QB | quarterback,False,True
[CLS] Warren Moon plays in [MASK] [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD] [PAD],the cyclist,quarterback | QB | quarterback,False,True
[CLS] Steve Carlton plays in [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD] [PAD] [PAD],the right - hand,pitcher | baseball pitcher | pitcher,False,True
[CLS] Johnny Unitas plays in [MASK] [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD],the cyclist,quarterback | QB | quarterback,False,True
[CLS] Archie Manning plays in [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD] [PAD] [PAD],the runner - up,quarterback | QB | quarterback,False,True
[CLS] Vince Young plays in [MASK] [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD] [PAD],the center - center,quarterback | QB | quarterback,False,True
[CLS] Cy Young plays in [MASK] [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD],Cy Young ' s,pitcher | baseball pitcher | pitcher,False,True
[CLS] Troy Aikman plays in [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD],the center - center,quarterback | QB | quarterback,False,True
[CLS] Vinny Testaverde plays in [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD],the right - hand,quarterback | QB | quarterback,False,True
[CLS] Martin Brodeur plays in [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD] [PAD],the right - hand,goaltender | goalie | goalkeeper | goaltender | ice hockey goalkeeper | ice hockey goaltender,False,False
[CLS] Bobby Layne plays in [MASK] [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD],the cyclist,quarterback | QB | quarterback,False,True
[CLS] Bart Starr plays in [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD] [PAD] [PAD],The Simpsons as a,quarterback | QB | quarterback,False,True
[CLS] Sid Luckman plays in [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD] [PAD],the BJP,quarterback | QB | quarterback,False,True
[CLS] Drew Bledsoe plays in [MASK] [MASK] [MASK] [MASK] [MASK] position . [SEP],Drew Bledsoe,quarterback | QB | quarterback,False,True
[CLS] Jerry Rice plays in [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the,wide receiver | WR | receiver | wide receiver,False,False
[CLS] Tiago Mendes plays in [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD] [PAD] [PAD],the flanker,midfielder | MF | midfielder,False,True
[CLS] Tim Tebow plays in [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD] [PAD] [PAD],the defensive,quarterback | QB | quarterback,False,True
[CLS] Joe Flacco plays in [MASK] [MASK] [MASK] [MASK] [MASK] position . [SEP] [PAD] [PAD],the flexibel,quarterback | QB | quarterback,False,True
