sentence,prediction,gold,is_same,is_single_word
[CLS] Kingdom of England is affiliated with the [MASK] [MASK] [MASK] religion . [SEP] [PAD] [PAD] [PAD] [PAD],religion . The,Catholic Church | Catholic Church | Church | Roman Apostolic Catholic Church | Roman Catholic Church,False,False
[CLS] Muslim is affiliated with the [MASK] [MASK] [MASK] religion . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Hindustani,Islam | Islam | Islamic religion | Mohammedanism | Muslim religion | al - [UNK] islām,False,True
[CLS] Muhammad is affiliated with the [MASK] [MASK] religion . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Sunni,Islam | Islam | Islamic religion | Mohammedanism | Muslim religion | al - [UNK] islām,False,True
[CLS] Gautama Buddha is affiliated with the [MASK] [MASK] [MASK] religion . [SEP] [PAD] [PAD] [PAD] [PAD],Gautama Buddha,Buddhism | Buddha Dharma | Buddhism,False,True
[CLS] Benedictines is affiliated with the [MASK] [MASK] [MASK] religion . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Church of,Catholic Church | Catholic Church | Church | Roman Apostolic Catholic Church | Roman Catholic Church,False,False
[CLS] Arabs is affiliated with the [MASK] [MASK] [MASK] [MASK] [MASK] religion . [SEP] [PAD] [PAD] [PAD],Bahrein ' s,Islam | Islam | Islamic religion | Mohammedanism | Muslim religion | al - [UNK] islām,False,True
[CLS] Tirthankara is affiliated with the [MASK] [MASK] [MASK] [MASK] religion . [SEP] [PAD] [PAD],Bharatiya,Jainism | Jain dharma | Jain mata | Jaina | Jainatva | Jaini | Jainism | Jainy | nirgrantha,False,False
[CLS] John Paul II is affiliated with the [MASK] [MASK] [MASK] [MASK] [MASK] religion . [SEP] [PAD] [PAD],Church of,Catholic Church | Catholic Church | Church | Roman Apostolic Catholic Church | Roman Catholic Church,False,False
[CLS] Guru Nanak is affiliated with the [MASK] [MASK] [MASK] [MASK] religion . [SEP] [PAD] [PAD] [PAD],Bharatiya,Sikhism | Gurmat | Sikh | Sikhi | Sikhism,False,False
[CLS] Constantine the Great is affiliated with the [MASK] [MASK] religion . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Roman Catholic,Christianity | Christian faith | Christianity,False,True
