sentence,prediction,gold,is_same,is_single_word
[CLS] Marvin Gaye is represented by music label [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Marvin Gaye,Motown | Motown | Motown Records,False,True
[CLS] The Supremes is represented by music label [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],""" The Supremes """,Motown | Motown | Motown Records,False,True
[CLS] The Temptations is represented by music label [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],Slipknot,Motown | Motown | Motown Records,False,True
[CLS] Diana Ross is represented by music label [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Diana Ross,Motown | Motown | Motown Records,False,True
[CLS] The Beatles is represented by music label [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],The Beatles,Apple | Apple | Apple Records | LC 01074 | LC 1074,False,True
[CLS] Bob Dylan is represented by music label [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Slipknot,Columbia Records | Columbia Records,False,False
[CLS] Johnny Cash is represented by music label [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Johnny Cash,Columbia Records | Columbia Records,False,False
[CLS] Keith Jarrett is represented by music label [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Slipknot,ECM Records | ECM | ECM Records | Editions of Contemporary Music,False,False
[CLS] Mary Wells is represented by music label [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Mary Wells,Motown | Motown | Motown Records,False,True
[CLS] Norman Whitfield is represented by music label [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Whitfield,Motown | Motown | Motown Records,False,True
[CLS] Jello Biafra is represented by music label [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Jello Biafra,Alternative Tentacles | Alternative Tentacles | Alternative Tentacles Records,False,False
[CLS] Sean Combs is represented by music label [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Sean Combs,Bad Boy Records | Bad Boy Entertainment | Bad Boy Records,False,False
[CLS] Master P is represented by music label [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Master P,No Limit Records | No Limit Records,False,False
[CLS] Hank Mobley is represented by music label [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],Hank Mobley,Blue Note | Blue Note | Blue Note Records | LC 00133 | LC 0133,False,False
[CLS] Elvis Presley is represented by music label [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Slipknot,Sun Records | Sun | Sun Records,False,False
[CLS] The Beatles is represented by music label [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],The Beatles,Capitol Records | Capitol | Capitol Recording Corporation | Capitol Records,False,False
[CLS] Jan Garbarek is represented by music label [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],Jan Garbarek,ECM Records | ECM | ECM Records | Editions of Contemporary Music,False,False
[CLS] Red Garland is represented by music label [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Red Garland,Prestige | LC 0313 | Prestige | Prestige Records,False,True
[CLS] T . I . is represented by music label [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],T . I,Grand Hustle Records | Grand Hustle Records,False,False
[CLS] Jack DeJohnette is represented by music label [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],DeJohnette,ECM Records | ECM | ECM Records | Editions of Contemporary Music,False,False
[CLS] Bing Crosby is represented by music label [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Bing Crosby,Decca | DECCA | Decca | Decca Records | LC 00171 | LC 0171 | The Decca Record Company Limited,False,True
[CLS] Johnny Mathis is represented by music label [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Johnny Mathis,Columbia Records | Columbia Records,False,False
[CLS] Terje Rypdal is represented by music label [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],Rypdal,ECM Records | ECM | ECM Records | Editions of Contemporary Music,False,False
[CLS] Jay - Z is represented by music label [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Slipknot,Roc - A - Fella Records | Roc - A - Fella Records,False,False
