sentence,prediction,gold,is_same,is_single_word
[CLS] Catholic Church consists of [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],a number of churches,Latin Church | Latin Catholic | Latin Catholic Church | Latin Church | Latin Rite Church | Latin rite Catholic | Roman Catholic Church | Roman Catholic Church of Latin Rite | Western Catholic | Western Catholic Church | Western Church | Melkite Church | Melkite Greek Catholic Church | Eritrean Catholic Church | Bulgarian Greek Catholic Church | Coptic Catholic Church | Hungarian Greek Catholic Church | Archdiocese of Newark | Roman Catholic Archdiocese of Newark | Italo - Albanian Greek Catholic Church | Syro - Malankara Catholic Church | BRU | Romanian Greek Catholic Church | Roman Catholic diocese | diocese | diocese of the Catholic Church | diocese of the Roman Catholic Church | Russian Greek Catholic Church | Maronite Catholic Church | Maronite Church | Syriac Maronite Church of Antioch | Latin Catholic | Latin Catholic Church | Latin Church | Latin Rite Church | Latin rite Catholic | Roman Catholic Church | Roman Catholic Church of Latin Rite | Western Catholic | Western Catholic Church | Western Church | Albanian Greek Catholic Church | Ukrainian Greek Catholic Church | Syriac Catholic Church | Ruthenian Catholic Church | Ruthenian Greek Catholic Church | Ethiopian Catholic Church | Greek Byzantine Catholic Church | Armenian Catholic Church | Chaldean Catholic Church | Slovak Greek Catholic Church | Macedonian Greek Catholic Church | Belarusian Greek Catholic Church | Greek Catholic Church of Croatia and Serbia | Eastern Catholic Church | Eastern Catholic Churches | Syro - Malabar Catholic Church,False,False
[CLS] Academy Awards consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],Academy Awards,"Academy Award for Best Foreign Language Film | Academy Award for Best Foreign Language Film | Academy Award for Best Actress | Best Actress | Best Actress Oscar | Oscar for Best Actress | Academy Award for Best Original Score | Academy Award for Original Music Score | Academy Award for Best Documentary Feature | Oscar for Best Documentary Feature | Academy Award for Best Picture | Oscar for Best Picture | Academy Award for Best Original Song | Academy Award for Best Actor | Best Actor | Best Actor Oscar | Oscar for Best Actor | Performance by an Actor in a Leading Role | Academy Award for Best Cinematography | Academy Award for Best Original Dramatic Score | Academy Award for Best Original Screenplay | Academy Award for Best Writing , Original Screenplay | Academy Award for Best Supporting Actor | Academy Award for Best Adapted Screenplay | Academy Award for Best Writing , Adapted Screenplay | Academy Award for Best Director ( Comedy picture ) | Academy Award for Best Director , Comedy Picture | Academy Award for Best Directing | Academy Award for Best Director | Oscar for Best Director | Academy Award for Best Foreign Language Film | Academy Award for Best Supporting Actress | Academy Award for Best Costume Design | Academy Award for Best Animated Feature",False,False
[CLS] United Nations consists of [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the United Nations,United Nations Security Council | UN Security Council | UNSC | United Nations Security Council | United Nations Secretariat | UN Security Council | UNSC | United Nations Security Council | ICJ | International Court of Justice | World Court | GA | General Assembly | UN GA | UNGA | United Nations General Assembly | United Nations Trusteeship Council | CESNU | Conseil économique et social des Nations unies | CÉSNU | ECOSOC | United Nations Economic and Social Council,False,False
[CLS] South America consists of [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],infloresce,"Brazil | BR | BRA | Brasil | Brazil | Estados Unidos del Brazil | Federativa Republica do Brasil | Federativa República do Brasil | Federative Republic of Brazil | Republic Federative of Brasil | Republica Federativa do Brasil | República Federativa do Brasil | br | [UNK] | SGSSI | South Georgia | South Georgia and South Sandwich Islands | South Georgia and the South Sandwich Islands | South Sandwich Islands | gs | [UNK] | FK | FLK | Falkland Islands | Falklands | Islas Malvinas | Malvinas | [UNK] | AR | ARG | Argentina | Argentine Republic | ar | [UNK] | EC | ECU | Ecuador | Republic of Ecuador | Republic of the Equator | The Ecuadorian State | ec | ecu | [UNK] | Peru | Republic of Peru | Republica del Peru | República del Perú | pe | [UNK] | BR | BRA | Brasil | Brazil | Estados Unidos del Brazil | Federativa Republica do Brasil | Federativa República do Brasil | Federative Republic of Brazil | Republic Federative of Brasil | Republica Federativa do Brasil | República Federativa do Brasil | br | [UNK] | Caribbean | The Caribbean | BR Venezuela | Bolivarian Republic of Venezuela | Estados Unidos de Venezuela | VE | VEN | Venezuela | Vzla | [UNK] | Heart of South America | Paraguay | Republic of Paraguay | py | [UNK] | COL | Cartagena , Colombia | Colombia | Republic of Colombia | Republica de Colombia | República de Colombia | [UNK] | Oriental Republic of Uruguay | República Oriental del Uruguay | URU | Uruguay | uy | [UNK] | Dutch Guiana | Republic of Surinam | Republic of Suriname | SUR | Surinam | Suriname | sr | [UNK] | BOL | Bolivia | Plurinational State of Bolivia | Republic of Bolivia | bo | bol | [UNK] | Co - operative Republic of Guyana | GUY | Guyana | Republic of Guyana | gy | [UNK] | French Guiana | Guiana ( France ) | Guyane | Guyane française | gf | [UNK] | CHI | Chile | Republic of Chile | Republica de Chile | República de Chile | cl | [UNK]",False,True
[CLS] Academy Awards consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],Academy Awards,"Academy Award for Best Picture | Academy Award for Best Picture | Oscar for Best Picture | Academy Award for Best Actress | Best Actress | Best Actress Oscar | Oscar for Best Actress | Academy Award for Best Original Score | Academy Award for Original Music Score | Academy Award for Best Documentary Feature | Oscar for Best Documentary Feature | Academy Award for Best Picture | Oscar for Best Picture | Academy Award for Best Original Song | Academy Award for Best Actor | Best Actor | Best Actor Oscar | Oscar for Best Actor | Performance by an Actor in a Leading Role | Academy Award for Best Cinematography | Academy Award for Best Original Dramatic Score | Academy Award for Best Original Screenplay | Academy Award for Best Writing , Original Screenplay | Academy Award for Best Supporting Actor | Academy Award for Best Adapted Screenplay | Academy Award for Best Writing , Adapted Screenplay | Academy Award for Best Director ( Comedy picture ) | Academy Award for Best Director , Comedy Picture | Academy Award for Best Directing | Academy Award for Best Director | Oscar for Best Director | Academy Award for Best Foreign Language Film | Academy Award for Best Supporting Actress | Academy Award for Best Costume Design | Academy Award for Best Animated Feature",False,False
[CLS] Allies consists of [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],the U . S,"United States of America | America | U . S . | U . S . A . | U . S . | U . S . A . | US | US of A | USA | United States | United States of America | the US | the USA | the United States | the United States of America | AU | AUS | Australia | British Colony of Australia | Commonwealth of Australia | Straya | au | [UNK] | GBR | U . K . | UK | United Kingdom | United Kingdom of Great Britain and Northern Ireland | [UNK] | Kingdom of Greece | Commonwealth of the Philippines | Mancomunidad Filipina | Philippine Commonwealth | PL | POL | Poland | Polska | Republic of Poland | [UNK] | America | U . S . | U . S . A . | U . S . | U . S . A . | US | US of A | USA | United States | United States of America | the US | the USA | the United States | the United States of America | Czechoslovak National Liberation Committee | Czechoslovak government - in - exile | Provisional Government of Czechoslovakia | Kingdom of Norway | NO | NOR | Noreg | Norge | Norvège | Norway | Norwegen | no | [UNK] | British North America | CA | CAN | CDN | Canada | Dominion of Canada | ca | can | [UNK] | China | ROC | Republic of China ( 1912 [UNK] 1949 ) | Republic of China 1912 [UNK] 1949 | Republic of China before 1949 | Republic of Cuba | Republic of Cuba ( 1902 [UNK] 59 ) | CCCP | SU | Soviet Union | Soviets | The Soviets | U . S . S . R | U . S . S . R . | USSR | Union of Soviet Socialist Republics | the Soviet Union | the Union of Soviet Socialist Republics | СССР | MEX | MX | Mexican Republic | Mexico | United Mexican States | mx | [UNK] | RSA | Republic of South Africa | SA | South Africa | za | zaf | [UNK] | Grand Duchy of Luxembourg | LU | LUX | Luxembourg | Luxemburg | lu | [UNK] | FR | FRA | France | French Republic | La France | Republic of France | République française | fr | Aotearoa | Dominion of New Zealand | NZ | NZL | New Zealand | nz | [UNK] | Holland | NED | NL | Nederland | Netherlands | Netherlands ( after 1945 ) | nl | the Netherlands | [UNK] | Estado Novo | Vargas Era | Ethiopia / Abyssinia | Ethiopian Empire | BEL | Belgium | Kingdom of Belgium | be | [UNK] | COL | Cartagena , Colombia | Colombia | Republic of Colombia | Republica de Colombia | República de Colombia | [UNK]",False,False
[CLS] South America consists of [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],infloresce,"Argentina | AR | ARG | Argentina | Argentine Republic | ar | [UNK] | SGSSI | South Georgia | South Georgia and South Sandwich Islands | South Georgia and the South Sandwich Islands | South Sandwich Islands | gs | [UNK] | FK | FLK | Falkland Islands | Falklands | Islas Malvinas | Malvinas | [UNK] | AR | ARG | Argentina | Argentine Republic | ar | [UNK] | EC | ECU | Ecuador | Republic of Ecuador | Republic of the Equator | The Ecuadorian State | ec | ecu | [UNK] | Peru | Republic of Peru | Republica del Peru | República del Perú | pe | [UNK] | BR | BRA | Brasil | Brazil | Estados Unidos del Brazil | Federativa Republica do Brasil | Federativa República do Brasil | Federative Republic of Brazil | Republic Federative of Brasil | Republica Federativa do Brasil | República Federativa do Brasil | br | [UNK] | Caribbean | The Caribbean | BR Venezuela | Bolivarian Republic of Venezuela | Estados Unidos de Venezuela | VE | VEN | Venezuela | Vzla | [UNK] | Heart of South America | Paraguay | Republic of Paraguay | py | [UNK] | COL | Cartagena , Colombia | Colombia | Republic of Colombia | Republica de Colombia | República de Colombia | [UNK] | Oriental Republic of Uruguay | República Oriental del Uruguay | URU | Uruguay | uy | [UNK] | Dutch Guiana | Republic of Surinam | Republic of Suriname | SUR | Surinam | Suriname | sr | [UNK] | BOL | Bolivia | Plurinational State of Bolivia | Republic of Bolivia | bo | bol | [UNK] | Co - operative Republic of Guyana | GUY | Guyana | Republic of Guyana | gy | [UNK] | French Guiana | Guiana ( France ) | Guyane | Guyane française | gf | [UNK] | CHI | Chile | Republic of Chile | Republica de Chile | República de Chile | cl | [UNK]",False,True
[CLS] United Nations consists of [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the United Nations,United Nations General Assembly | GA | General Assembly | UN GA | UNGA | United Nations General Assembly | United Nations Secretariat | UN Security Council | UNSC | United Nations Security Council | ICJ | International Court of Justice | World Court | GA | General Assembly | UN GA | UNGA | United Nations General Assembly | United Nations Trusteeship Council | CESNU | Conseil économique et social des Nations unies | CÉSNU | ECOSOC | United Nations Economic and Social Council,False,False
[CLS] Academy Awards consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],Academy Awards,"Academy Award for Best Actress | Academy Award for Best Actress | Best Actress | Best Actress Oscar | Oscar for Best Actress | Academy Award for Best Actress | Best Actress | Best Actress Oscar | Oscar for Best Actress | Academy Award for Best Original Score | Academy Award for Original Music Score | Academy Award for Best Documentary Feature | Oscar for Best Documentary Feature | Academy Award for Best Picture | Oscar for Best Picture | Academy Award for Best Original Song | Academy Award for Best Actor | Best Actor | Best Actor Oscar | Oscar for Best Actor | Performance by an Actor in a Leading Role | Academy Award for Best Cinematography | Academy Award for Best Original Dramatic Score | Academy Award for Best Original Screenplay | Academy Award for Best Writing , Original Screenplay | Academy Award for Best Supporting Actor | Academy Award for Best Adapted Screenplay | Academy Award for Best Writing , Adapted Screenplay | Academy Award for Best Director ( Comedy picture ) | Academy Award for Best Director , Comedy Picture | Academy Award for Best Directing | Academy Award for Best Director | Oscar for Best Director | Academy Award for Best Foreign Language Film | Academy Award for Best Supporting Actress | Academy Award for Best Costume Design | Academy Award for Best Animated Feature",False,False
[CLS] protein consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],a protein,amino acid | amino acid | amino acid | amide bond | peptide bond,False,False
