sentence,prediction,gold,is_same,is_single_word
[CLS] Napoleon used to communicate in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],communicate,French | French | French language | fr | French | French language | fr,False,True
[CLS] William Shakespeare used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],invertebrates,English | English | English language | en | eng | English | English language | en | eng,False,True
[CLS] Queen Victoria used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United Kingdom,English | English | English language | en | eng | English | English language | en | eng,False,True
[CLS] Leonid Sabaneyev used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Soviet Union,Russian | Russian | Russian language | ru | Russian | Russian language | ru,False,True
[CLS] Paul McCartney used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the air in the air,English | English | English language | en | eng | English | English language | en | eng,False,True
[CLS] Canary Islands used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United Kingdom,Spanish | Castilian | Castilian language | Español | Spanish | Spanish language | es | Castilian | Castilian language | Español | Spanish | Spanish language | es,False,True
[CLS] Vladimir Putin used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,Russian | Russian | Russian language | ru | Swedish | Swedish language | sv | Russian | Russian language | ru | Deutsch | German | German language | de | English | English language | en | eng,False,True
[CLS] Alexander Pushkin used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Soviet Union,Russian | Russian | Russian language | ru | Russian | Russian language | ru,False,True
[CLS] Giuseppe Verdi used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],influence,Italian | Italian | Italian language | Italiano | it | Italian | Italian language | Italiano | it,False,True
[CLS] Pyotr Ilyich Tchaikovsky used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],Tchaikovsky,Russian | Russian | Russian language | ru | Russian | Russian language | ru,False,True
[CLS] Saint David used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],communicate,Welsh | Cymric | Welsh | Welsh language | cy | Cymric | Welsh | Welsh language | cy,False,True
[CLS] Serge Gainsbourg used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],communicate in communicate,French | French | French language | fr | French | French language | fr,False,True
[CLS] Céline Dion used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,French | French | French language | fr | French | French language | fr | English | English language | en | eng,False,True
[CLS] Sivaji Ganesan used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],a similar manner,Tamil | Tamil | Tamil language | Thamizh | ta | Tamil | Tamil language | Thamizh | ta | Malayalam | Malayalam language | mal | ml,False,True
[CLS] Fyodor Dostoyevsky used to communicate in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],communicate,Russian | Russian | Russian language | ru | Russian | Russian language | ru,False,True
[CLS] Francisco Goya used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],invertebrates,Spanish | Castilian | Castilian language | Español | Spanish | Spanish language | es | Castilian | Castilian language | Español | Spanish | Spanish language | es,False,True
[CLS] Edward Elgar used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],infrastructures,English | English | English language | en | eng | English | English language | en | eng,False,True
[CLS] Robert Burns used to communicate in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],communicate,Scots | Inglis | Lallans | Lowland Scots | Scotch | Scots | Scots Leid | Scots language | braid Scots | sco | Inglis | Lallans | Lowland Scots | Scotch | Scots | Scots Leid | Scots language | braid Scots | sco | English | English language | en | eng,False,True
[CLS] George Gershwin used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],", i . e",English | English | English language | en | eng | English | English language | en | eng,False,True
[CLS] Vladimir I . Georgiev used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Soviet Union,Bulgarian | Bulgarian | Bulgarian language | bg | Bulgarian | Bulgarian language | bg,False,True
[CLS] Jacopo Bassano used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],communicate in communicate,Italian | Italian | Italian language | Italiano | it | Italian | Italian language | Italiano | it,False,True
[CLS] Gioachino Rossini used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],communicate in communicate,Italian | Italian | Italian language | Italiano | it | Italian | Italian language | Italiano | it,False,True
[CLS] Ivan Pavlov used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the Soviet Union,Russian | Russian | Russian language | ru | Russian | Russian language | ru,False,True
[CLS] Abraham Lincoln used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,English | English | English language | en | eng | English | English language | en | eng,False,True
[CLS] Georges Bataille used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],his autobiography,French | French | French language | fr | French | French language | fr,False,True
[CLS] Antoine Roux used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the early 19th century,French | French | French language | fr | French | French language | fr,False,True
[CLS] Blaise Pascal used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],", in , in",French | French | French language | fr | French | French language | fr | Latin | Latin language | la | lat,False,True
[CLS] Muhammad Iqbal used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the Middle East,Urdu | Modern Standard Urdu | Urdu | Urdu language | ur | Dari | Farsi | Farsi language | Iranian | Iranian language | Persian | Persian language | fa | Modern Standard Urdu | Urdu | Urdu language | ur | Deutsch | German | German language | de,False,True
[CLS] Guillaume - Antoine Olivier used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the early 17th century,French | French | French language | fr | French | French language | fr,False,True
[CLS] Taras Shevchenko used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the Soviet Union,Ukrainian | Ukrainian | Ukrainian language | uk | Українська | Українська мова | Azbuka | Bukvitsa | Church Slavonic | Church Slavonic language | Klimentownica | Russian | Russian language | ru | Ukrainian | Ukrainian language | uk | Українська | Українська мова,False,True
[CLS] Leonardo da Vinci used to communicate in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],communicate,Italian | Italian | Italian language | Italiano | it | Italian | Italian language | Italiano | it,False,True
[CLS] Benito Mussolini used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],his autobiography,Italian | Italian | Italian language | Italiano | it | French | French language | fr | Italian | Italian language | Italiano | it,False,True
[CLS] Carl Linnaeus used to communicate in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],communicate,Swedish | Swedish | Swedish language | sv | Swedish | Swedish language | sv | Latin | Latin language | la | lat,False,True
[CLS] Igor Smirnov used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the Soviet Union,Russian | Russian | Russian language | ru | Russian | Russian language | ru,False,True
[CLS] Sun Yat - sen used to communicate in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],communicate,Chinese | Chinese | Chinese language | Chinese languages | zh | Chinese | Chinese language | Chinese languages | zh | English | English language | en | eng,False,True
[CLS] Voltaire used to communicate in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],communicate,French | French | French language | fr | French | French language | fr,False,True
[CLS] L . L . Zamenhof used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],the United States,Esperanto | Esperanto | Esperanto language | eo | epo | English | English language | en | eng | French | French language | fr | Russian | Russian language | ru | Latin | Latin language | la | lat | Hebrew | Hebrew language | he | heb | Judaeo - German | Yiddish | Yidish - Taitsh | idish | yi | yidish | ייִדיש | Polish | Polish language | Polski | pl | Greek | Greek language | Deutsch | German | German language | de | Esperanto | Esperanto language | eo | epo | Volapuk | Volapük | Volapük nulik | vo,False,True
[CLS] Ferdowsi used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Ferdowsi,Persian | Dari | Farsi | Farsi language | Iranian | Iranian language | Persian | Persian language | fa | Dari | Farsi | Farsi language | Iranian | Iranian language | Persian | Persian language | fa | Tadjik | Tadjik language | Tadzhik | Tadzhik language | Tajik | Tajik language | Tajiki | Tajiki language | tg,False,True
[CLS] Maxim Gorki used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the Soviet Union,Russian | Russian | Russian language | ru | Russian | Russian language | ru,False,True
[CLS] Magnus III of Sweden used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],communicate in communicate,Swedish | Swedish | Swedish language | sv | Swedish | Swedish language | sv,False,True
[CLS] Rajinikanth used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Rajinikanth,Tamil | Tamil | Tamil language | Thamizh | ta | Tamil | Tamil language | Thamizh | ta | English | English language | en | eng | Kanarese | Kannada | Kannada language | kny Kannada gali Sharab Karwar Charitra Sharab karagara Charitra Kannada gali | Andhra bhasha | Telugu | Telugu language | Telungu | Tenugu | te | Malayalam | Malayalam language | mal | ml | Hindi | Hindi language | Modern Standard Hindi | hi | Devanagri | Marathi | Marathi language,False,True
[CLS] Giacomo Puccini used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],influence,Italian | Italian | Italian language | Italiano | it | Italian | Italian language | Italiano | it,False,True
[CLS] Jean - Luc Godard used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],communicate in communicate,French | French | French language | fr | French | French language | fr | English | English language | en | eng,False,True
[CLS] Gaetano Donizetti used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],invertebrates,Italian | Italian | Italian language | Italiano | it | Italian | Italian language | Italiano | it,False,True
[CLS] Enrique Iglesias used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,Spanish | Castilian | Castilian language | Español | Spanish | Spanish language | es | Castilian | Castilian language | Español | Spanish | Spanish language | es | English | English language | en | eng,False,True
[CLS] Federico Zuccari used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],invertebrates,Italian | Italian | Italian language | Italiano | it | Italian | Italian language | Italiano | it,False,True
[CLS] Renaud used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],a variety of languages,French | French | French language | fr | French | French language | fr,False,True
[CLS] Lucien Bonaparte used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],French and French,French | French | French language | fr | French | French language | fr,False,True
[CLS] Ho Chi Minh used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Ho Chi Minh,Vietnamese | Vietnamese | tiếng Việt | French | French language | fr | Vietnamese | tiếng Việt | Russian | Russian language | ru | English | English language | en | eng,False,True
[CLS] Roald Amundsen used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],invertebrates,Norwegian | Norwegian | Norwegian language | no | Norwegian | Norwegian language | no,False,True
[CLS] Federico Ricci used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the end of his life,Italian | Italian | Italian language | Italiano | it | Italian | Italian language | Italiano | it,False,True
[CLS] Michel Foucault used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],his autobiography,French | French | French language | fr | French | French language | fr | Deutsch | German | German language | de,False,True
[CLS] Michelangelo used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],inflammations,Italian | Italian | Italian language | Italiano | it | Italian | Italian language | Italiano | it,False,True
[CLS] Puto el que lo lea used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD],influence,Russian | Russian | Russian language | ru | French | French language | fr | Russian | Russian language | ru | Deutsch | German | German language | de,False,True
[CLS] Samuel Johnson used to communicate in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],communicate,English | English | English language | en | eng | English | English language | en | eng,False,True
[CLS] Sergei Rachmaninoff used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],the Soviet Union,Russian | Russian | Russian language | ru | Russian | Russian language | ru,False,True
[CLS] Augustin Thierry used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the end of his life,French | French | French language | fr | French | French language | fr,False,True
[CLS] Jorge Luis Borges used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],influence,Spanish | Castilian | Castilian language | Español | Spanish | Spanish language | es | French | French language | fr | Castilian | Castilian language | Español | Spanish | Spanish language | es | Deutsch | German | German language | de | English | English language | en | eng,False,True
[CLS] Mikhail Lermontov used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the Soviet Union,Russian | Russian | Russian language | ru | Russian | Russian language | ru,False,True
[CLS] Manoel de Oliveira used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],infrastructures,Portuguese | Portuguese | Portuguese language | pt | Portuguese | Portuguese language | pt,False,True
[CLS] Xuanzang used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Xuanzang,Chinese | Chinese | Chinese language | Chinese languages | zh | Chinese | Chinese language | Chinese languages | zh,False,True
[CLS] Prabhu Ganesan used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],a similar manner,Tamil | Tamil | Tamil language | Thamizh | ta | Tamil | Tamil language | Thamizh | ta | Andhra bhasha | Telugu | Telugu language | Telungu | Tenugu | te | Malayalam | Malayalam language | mal | ml,False,True
[CLS] Colette used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],her own,French | French | French language | fr | French | French language | fr,False,True
[CLS] Vicente Aranda used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,Spanish | Castilian | Castilian language | Español | Spanish | Spanish language | es | Castilian | Castilian language | Español | Spanish | Spanish language | es | Catalan | Catalan language | Catalan - Valencian - Balearic | Valencian | ca,False,True
[CLS] Charles Darwin used to communicate in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],communicate,English | English | English language | en | eng | English | English language | en | eng,False,True
[CLS] Alexander Bogdanov used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the Soviet Union,Russian | Russian | Russian language | ru | Russian | Russian language | ru,False,True
[CLS] Jacques Derrida used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],communicate in communicate,French | French | French language | fr | French | French language | fr,False,True
[CLS] Gabriele D ' Annunzio used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],communicate in communicate,Italian | Italian | Italian language | Italiano | it | Italian | Italian language | Italiano | it,False,True
[CLS] Alejandro Sanz used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the United States,Spanish | Castilian | Castilian language | Español | Spanish | Spanish language | es | Italian | Italian language | Italiano | it | Castilian | Castilian language | Español | Spanish | Spanish language | es | Portuguese | Portuguese language | pt,False,True
[CLS] Pierre Corneille used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Corneille,French | French | French language | fr | French | French language | fr,False,True
[CLS] Francis I of France used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],communicate,French | French | French language | fr | French | French language | fr | Middle French,False,True
[CLS] Rosario Flores used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],his own words,Spanish | Castilian | Castilian language | Español | Spanish | Spanish language | es | Castilian | Castilian language | Español | Spanish | Spanish language | es,False,True
[CLS] Gustav III of Sweden used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],communicate in communicate,Swedish | Swedish | Swedish language | sv | French | French language | fr | Swedish | Swedish language | sv,False,True
[CLS] Maurits Binger used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the early 20th century,Dutch | Dutch | Dutch language | nl | nld | Dutch | Dutch language | nl | nld,False,True
[CLS] Vincenzo Bellini used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],invertebrates,Italian | Italian | Italian language | Italiano | it | Italian | Italian language | Italiano | it,False,True
[CLS] Boris Akunin used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the Soviet Union,Russian | Russian | Russian language | ru | Japanese | Japanese language | Nihongo | ja | jpn | 日 本 語 | Georgian | Georgian language | Kartuli | ka | ქართული | Russian | Russian language | ru,False,True
[CLS] Italo Calvino used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],his homeland,Italian | Italian | Italian language | Italiano | it | Italian | Italian language | Italiano | it,False,True
[CLS] Cardinal Richelieu used to communicate in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],communicate,French | French | French language | fr | French | French language | fr,False,True
[CLS] Charles Baudelaire used to communicate in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],communicate,French | French | French language | fr | French | French language | fr,False,True
[CLS] Alexander Afanasyev used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the Soviet Union,Russian | Russian | Russian language | ru | Russian | Russian language | ru,False,True
[CLS] Georges Simenon used to communicate in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],communicate,French | French | French language | fr | French | French language | fr,False,True
[CLS] Guillermo Barros Schelotto used to communicate in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],the United States,Spanish | Castilian | Castilian language | Español | Spanish | Spanish language | es | Castilian | Castilian language | Español | Spanish | Spanish language | es,False,True
[CLS] Alvar Aalto used to communicate in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],his homeland,Finnish | Finnish | Finnish language | Suomi | fi | suomen kieli | Finnish | Finnish language | Suomi | fi | suomen kieli,False,True
