sentence,prediction,gold,is_same,is_single_word
"[CLS] Boleslaus I , Duke of Bohemia died in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD]",the same year,Czech Republic | CZE | CZR | Czech Republic | Czechia | cz | cze | ČR | Česko | Česká republika | [UNK],False,False
[CLS] Muhammad died in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Medina | Al - Madīnah al - Munawwarah | Madinah | Madīnah | Medina | The Radiant City | Yathrib,False,True
[CLS] Bernard of Clairvaux died in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Clairvaux,Clairvaux Abbey | Clairvaux Abbey,False,False
[CLS] Wolfgang Amadeus Mozart died in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],his honour,"Vienna | Vienna | Vienna , Austria | W | Wien",False,True
[CLS] Peter died in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Rome | Roma | Rome | Rome Italy | The Eternal City,False,True
[CLS] Akhenaten died in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Amarna | Akhetaten | Akhetaton | Amarna | El - Amarna | Tel el - Amarna,False,False
[CLS] Priam died in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Troy | Ancient Troy | Ancient Troya National Park | Archaeological Site of Troy | City of Troy | Classical troy | Iliam | Ilios | People of Troy | Teucri | Teucrian | Teucrians | Teukroi | Troia | Troie | Trojan people | Troy | Troy Ilium | Troía | Truva | Wilusha,False,True
[CLS] Eusebius of Caesarea died in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Caesarea,Caesarea Maritima | Caesarea Maritima,False,False
[CLS] Georges Pompidou died in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],Paris,"Paris | City of Light | Paris | Paris , France",True,True
[CLS] Louis XIV of france v : died in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],the same year,Palace of Versailles | Chateau | Chateau de Versailles | Château | Château de Versailles | France . Chateau Versailles | Musee National du Chateau de Versailles et du Trianon | Musée National du Château de Versailles et du Trianon | Palace of Versailles | Palais du Versailles | Puestos | Versailles | Versailles Palace | Versailles . Chateau | Versailles . Château | Versailles . Palais | musée du château de Versailles,False,False
[CLS] Francisco Franco died in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],Los Angeles,"Madrid | City of Madrid | Madrid | Madrid , Spain",False,True
[CLS] Charles II of England died in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the meantime,"London | London | London , England | London , UK | London , United Kingdom",False,True
[CLS] Ivan V of Russia died in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,"Moscow | City of Moscow | Moscow | Moscow , Russia | Moscow , Russian Federation | Moscow , Russian SFSR | Moscow , Soviet Union | Moscow , USSR | Moskva | Moskva Federal City , Russia | Moskva , Russia | Москва",False,True
[CLS] Saddam Hussein died in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the U . S,Baghdad | Bagdad | Baghdad | Baghdād,False,True
[CLS] Egbert of Wessex died in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Kingdom of Wessex | Kingdom of Wessex | Kingdom of the West Saxons | Wessex,False,False
[CLS] Lev Ivanov died in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],pneumonia,Saint Petersburg | Leningrad | Petersburg | Petrograd | Saint Petersburg | Sankt - Peterburg | St Petersburg | St . Petersburg,False,False
[CLS] Charlemagne died in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],. Charlemagne died in,Aachen | Aachen | Aix la Chapelle | Aix - la - Chapelle | Oche,False,True
[CLS] Alexander the Great died in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Babylon | Babylon,False,True
[CLS] Paul I of Russia died in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,Saint Petersburg | Leningrad | Petersburg | Petrograd | Saint Petersburg | Sankt - Peterburg | St Petersburg | St . Petersburg,False,False
[CLS] Ambrose died in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],the same year,"Milan | Mailand | Milan | Milan Records | Milan , Italy | Milano | Milano , Italia | Milano , Italy",False,True
[CLS] Pandulf IV of Capua died in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],Capua,Capua | Capua,True,False
[CLS] Edgar Allan Poe died in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],New York,"Baltimore | Baltimore | Baltimore City | Baltimore , Maryland | Charm City | City of Baltimore",False,True
