sentence,prediction,gold,is_same,is_single_word
[CLS] librarian used to work in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],librarian,library | Portal : Libraries | library | library organization | public library ( building ) | Portal : Libraries | library | library organization | public library ( building ),False,True
[CLS] Johann Sebastian Bach used to work in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],his own his own,Leipzig | Leipzig | Weimar | Arnstadt | Leipzig | Köthen | Köthen / Anhalt | Mühlhausen | Mühlhausen / Thüringen,False,True
[CLS] Adolf Hitler used to work in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],his homeland,"Berlin | Berlin | Berlin , Germany | Linz | Wolf ' s Lair | Berghof | Berlin | Berlin , Germany | Führerbunker | Minga | Monachium | Muenchen | Munchen | Munich | München | Vienna | Vienna , Austria | W | Wien",False,True
[CLS] Vincent van Gogh used to work in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],St . Petersburg,"Paris | City of Light | Paris | Paris , France | City of Light | Paris | Paris , France | A ' dam | Amsterdam | Amsterdam , NL | Amsterdam , Netherlands | Mokum | Arles | Hoogeveen | Nuenen | Auvers - sur - Oise | London | London , England | London , UK | London , United Kingdom | Van Gogh House | Van Gogh Huis | Etten c . a . | Etten en Leur | Etten - Leur | Brussel | Brussels | Brussels City | Brussels , Belgium | Bruxelles | City of Brussels | Stad Brussel | Ville de Bruxelles | Tilburg | Antwerp | Antwerpen | Anvers | City of Antwerp | ' s - Gravenhage | Den Haag | Haag | The Hague | Ramsgate | Ramsgate , Kent | Saint - Remy | Saint - Rémy | Saint - Rémy - de - Provence | Dordrecht | Borinage",False,True
[CLS] Boris Johnson used to work in [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD] [PAD],Boris Johnson,"London | London | London , England | London , UK | London , United Kingdom | London | London , England | London , UK | London , United Kingdom",False,True
[CLS] Georges Pompidou used to work in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],Pompidou,"Paris | City of Light | Paris | Paris , France | City of Light | Paris | Paris , France",False,True
[CLS] Ludwig van Beethoven used to work in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD],his own his own,"Vienna | Vienna | Vienna , Austria | W | Wien | Bonn | Baden bei Wien | Vienna | Vienna , Austria | W | Wien | Modling | Mödling",False,True
[CLS] Joseph Stalin used to work in [MASK] [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],infrastructure,"Moscow | City of Moscow | Moscow | Moscow , Russia | Moscow , Russian Federation | Moscow , Russian SFSR | Moscow , Soviet Union | Moscow , USSR | Moskva | Moskva Federal City , Russia | Moskva , Russia | Москва | City of Moscow | Moscow | Moscow , Russia | Moscow , Russian Federation | Moscow , Russian SFSR | Moscow , Soviet Union | Moscow , USSR | Moskva | Moskva Federal City , Russia | Moskva , Russia | Москва | Leningrad | Petersburg | Petrograd | Saint Petersburg | Sankt - Peterburg | St Petersburg | St . Petersburg",False,True
[CLS] Francisco Franco used to work in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD] [PAD],the United States,"Madrid | City of Madrid | Madrid | Madrid , Spain | City of Madrid | Madrid | Madrid , Spain",False,True
[CLS] Vincent van Gogh used to work in [MASK] [MASK] [MASK] . [SEP] [PAD] [PAD] [PAD],St . Petersburg,"Arles | Arles | City of Light | Paris | Paris , France | A ' dam | Amsterdam | Amsterdam , NL | Amsterdam , Netherlands | Mokum | Arles | Hoogeveen | Nuenen | Auvers - sur - Oise | London | London , England | London , UK | London , United Kingdom | Van Gogh House | Van Gogh Huis | Etten c . a . | Etten en Leur | Etten - Leur | Brussel | Brussels | Brussels City | Brussels , Belgium | Bruxelles | City of Brussels | Stad Brussel | Ville de Bruxelles | Tilburg | Antwerp | Antwerpen | Anvers | City of Antwerp | ' s - Gravenhage | Den Haag | Haag | The Hague | Ramsgate | Ramsgate , Kent | Saint - Remy | Saint - Rémy | Saint - Rémy - de - Provence | Dordrecht | Borinage",False,True
